,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,4.34134578704834,6.913177490234375,3.8364531993865967,5.22364616394043,3.753570079803467,4.807158470153809,5.978503704071045,6.536805152893066,7.170668125152588,6.309759616851807,3.376505136489868,4.277895450592041,3.844245433807373,3.417701244354248,4.273265361785889,4.512331008911133,4.940042495727539,4.877599716186523,2.8014392852783203,3.460446119308472,3.343964099884033,3.3938310146331787,3.424647331237793,3.503781318664551,3.488689422607422,3.552608013153076,3.7033867835998535,3.847265720367432,3.949109554290772,3.903075218200684,4.414464473724365,3.697165012359619,4.352776050567627,4.351107597351074,4.633456707000732,4.362777233123779,3.844815731048584,3.2617955207824707,3.4468700885772705,3.274479389190674,3.3598594665527344,3.3817052841186523,3.385312080383301,3.4921202659606934,3.568969249725342,3.4837300777435303,3.6658079624176025,3.5823781490325928,4.250733852386475,3.757003784179688,3.821033954620361,3.867103099822998,4.175242900848389,3.8267416954040527,5.029429912567139,3.2809085845947266,3.11568546295166,3.872805118560791,3.2846221923828125,3.221383810043335,3.137960433959961,3.075835704803467,3.000278949737549,3.526008129119873,2.9013772010803223,2.877382278442383,2.8486547470092773,2.821026086807251,2.798387050628662,2.771714687347412,3.143019914627075,3.1544747352600098,3.030742645263672,2.9059505462646484,2.964428901672364,3.0020151138305664,3.0924525260925293,3.245171546936035,3.2893919944763184,3.122204303741455,3.943190097808838,3.955216884613037,3.599133253097534,3.837279319763184,3.815830945968628,3.555868625640869,5.049727916717529,3.0789716243743896,2.8397796154022217,2.852372884750366,4.402684688568115,3.889246940612793,3.784419536590576,2.944579601287842,2.847097158432007,3.394892692565918,2.9866793155670166,2.9183335304260254,2.888995409011841,2.864745140075684
He,6.913178443908691,7.03702449798584,4.499781131744385,5.449498653411865,4.3564863204956055,4.903989315032959,5.631448268890381,5.989032745361328,6.609097003936768,6.2015061378479,4.081535339355469,4.709821224212647,4.409883975982666,4.113651275634766,4.566493988037109,4.655113220214844,4.918136596679688,4.720105648040772,4.169926643371582,3.7983570098876953,4.031314373016357,4.041434288024902,4.080105304718018,4.210238456726074,4.146214962005615,4.188094615936279,4.265901565551758,4.340589046478272,4.522565364837647,4.447297096252441,4.4154462814331055,4.331066608428955,4.741057872772217,4.61807918548584,4.846084117889404,4.573128700256348,6.510021209716797,3.9442458152771,3.831139326095581,4.047869682312012,4.1351237297058105,4.147212505340576,4.115300178527832,4.217813014984131,4.270869255065918,4.185961723327637,4.383453845977783,4.310591697692871,4.2422614097595215,3.926801681518554,4.38956880569458,4.405009269714356,4.523840427398682,4.473903179168701,7.485835075378418,4.218940258026123,3.841763973236084,4.297629356384277,3.856293201446533,3.77604913711548,3.6875953674316406,3.609041213989258,3.533815860748291,3.985506296157837,3.3949575424194336,3.33024263381958,3.2795934677124023,3.2259984016418457,3.154496669769287,3.107213258743286,3.356800079345703,3.3915576934814453,3.684700727462769,3.437685489654541,3.471181631088257,3.5006213188171387,3.556281089782715,3.7296104431152335,3.780546188354492,3.638159513473511,4.019557952880859,3.915763378143311,4.0235209465026855,4.149893283843994,4.153111934661865,4.113404273986816,7.52208137512207,4.804157733917236,3.691988945007324,3.657785415649414,4.619430065155029,4.341061592102051,4.238295078277588,3.672920942306519,3.627002477645874,4.055034160614014,3.707263231277466,3.680643558502197,3.6382088661193848,3.599494695663452
Li,3.836452007293701,4.499781131744385,2.5791072845458984,3.110056161880493,2.468455076217652,2.870648145675659,3.232691526412964,3.552316427230835,4.104711055755615,3.698787450790405,2.303823947906494,2.6737186908721924,2.382500410079956,2.4760947227478027,2.629560232162476,2.8150105476379395,3.1088180541992188,3.221757411956787,4.031979084014893,3.05917763710022,2.8529529571533203,2.859541893005371,2.913195848464966,2.861945152282715,2.9495887756347656,2.970056772232056,2.9264135360717773,2.88782262802124,2.7955167293548584,2.995579957962036,2.6956160068511963,2.999829769134521,2.843756675720215,2.997798442840576,3.0900044441223145,3.475545883178711,7.036813735961914,3.5855393409729004,3.43543004989624,2.9468202590942383,2.8630404472351074,2.89114761352539,2.954785346984864,2.893855571746826,2.9018149375915527,2.398916959762573,2.90748143196106,3.069265365600586,2.696971654891968,3.1810977458953857,3.004646778106689,3.0924675464630127,3.110966682434082,3.383351802825928,6.043610095977783,5.22230339050293,3.509096622467041,4.466923236846924,3.4149205684661865,3.288249254226685,3.125848293304444,2.9662697315216064,2.854386329650879,4.090126514434815,2.7041821479797363,2.639435052871704,2.609739065170288,2.576502561569214,2.5155301094055176,2.4667930603027344,3.422552585601806,3.4211559295654297,2.968255043029785,2.491698741912842,2.4495387077331543,2.4495534896850586,2.4142653942108154,2.4235715866088867,2.4586174488067627,2.60433316230774,2.6916182041168213,3.0207278728485107,2.944420576095581,2.805079460144043,3.066268920898437,3.520345687866211,5.700480937957764,5.459143161773682,3.22530460357666,3.1725127696990967,3.943356275558472,4.582156658172607,4.459920883178711,3.115492343902588,3.037818431854248,4.215203285217285,3.346813678741455,3.2780332565307617,3.206336498260498,3.142427682876587
Be,5.22364616394043,5.449498653411865,3.110056161880493,2.945960521697998,2.959092140197754,3.1659393310546875,3.769753456115722,4.447544574737549,5.381056308746338,4.154371738433838,2.4871644973754883,3.118875741958618,2.989989757537842,2.630913019180298,3.092491388320923,3.197296142578125,3.384730339050293,3.510878086090088,3.102818012237549,2.887983560562134,2.71550726890564,2.70831298828125,2.767463207244873,2.7947630882263184,2.816767692565918,2.858473777770996,2.948024272918701,3.0529634952545166,3.120379447937012,3.0954959392547607,3.086899995803833,2.8334498405456543,3.197683811187744,3.254930019378662,3.3769710063934326,3.413241386413574,6.066192626953125,2.801082134246826,3.125027894973755,2.8039040565490723,2.75846529006958,2.7798876762390137,2.782124757766724,2.802698850631714,2.838763952255249,2.61954116821289,2.918921947479248,2.9988255500793457,2.9931788444519043,2.968076705932617,2.9048237800598145,2.968424081802368,3.195321559906006,3.218710660934448,6.045798778533936,3.669548273086548,3.025341272354126,3.754573106765747,2.873391628265381,2.80904221534729,2.717693328857422,2.6286158561706543,2.5508854389190674,3.506174087524414,2.4457719326019287,2.3944687843322754,2.3616316318511963,2.328960418701172,2.276010036468506,2.24971604347229,2.8994626998901367,2.874996900558472,2.5812785625457764,2.145822286605835,2.1325464248657227,2.1396756172180176,2.17744255065918,2.279116153717041,2.303713083267212,2.309274435043335,2.7025041580200195,2.757383346557617,2.7431256771087646,2.876685619354248,2.960922241210937,3.013413906097412,5.806441307067871,4.138112545013428,2.74421501159668,2.727357625961304,3.754914522171021,3.876382350921631,3.75586462020874,2.676595449447632,2.6160335540771484,3.649269819259644,2.9170889854431152,2.9064998626708984,2.8940913677215576,2.874884605407715
B,3.7535693645477295,4.356486797332764,2.4684553146362305,2.959092378616333,2.666106700897217,2.7328481674194336,3.150012969970703,3.5051560401916504,3.989512443542481,3.696718215942383,2.9294753074646,2.574256896972656,2.477294445037842,2.741526365280152,2.6407034397125244,2.801032304763794,3.0146350860595703,3.2610421180725098,4.519223690032959,3.5657429695129395,3.191816091537476,3.1227006912231445,3.1028947830200195,3.067986011505127,3.1227946281433105,3.140034437179565,3.132295608520508,3.1373538970947266,3.0713679790496826,3.2057693004608154,2.8845677375793457,3.2881298065185547,2.984220504760742,3.2165768146514893,3.2136058807373047,3.627523422241211,7.417683124542236,4.175828456878662,3.8521296977996826,3.38015365600586,3.2702221870422363,3.275076150894165,3.285212993621826,3.177192211151123,3.140230417251587,2.698094606399536,3.174804925918579,3.417680025100708,2.9621851444244385,3.4809703826904297,3.228573799133301,3.2917466163635254,3.323947668075561,3.6845333576202393,6.1360578536987305,5.827173709869385,3.811224937438965,4.631049633026123,3.742953062057495,3.6318607330322266,3.487730026245117,3.322263240814209,3.198380947113037,4.1822590827941895,2.9911255836486816,2.9018092155456543,2.8418593406677246,2.785651922225952,2.7093212604522705,2.6537294387817383,3.522690773010254,3.539549827575684,3.382864475250244,2.846545934677124,2.756566286087036,2.744223117828369,2.652681589126587,2.673732042312622,2.6980297565460205,2.878568649291992,2.885367155075073,3.188208103179932,3.096813678741455,2.982539415359497,3.183578968048096,3.722010850906372,5.764310836791992,5.93063497543335,3.517738580703736,3.496743679046631,4.061161518096924,4.686706066131592,4.545881271362305,3.461539030075073,3.359862327575684,4.220396518707275,3.571743488311768,3.483045816421509,3.407869577407837,3.344768047332764
C,4.807159423828125,4.903989315032959,2.87064790725708,3.165940761566162,2.7328484058380127,3.24942946434021,3.4201912879943848,3.915334939956665,4.710514068603516,3.944184541702272,2.6848480701446533,3.0461313724517822,2.735588550567627,2.744436740875244,2.920283079147339,3.036696672439575,3.2574920654296875,3.4058337211608887,3.9144577980041504,2.954131841659546,3.0522851943969727,2.97501802444458,2.912788152694702,2.911948680877685,2.9287097454071045,2.950723171234131,2.93320107460022,2.941005229949951,2.9477784633636475,3.053101062774658,2.785921096801758,3.140137195587158,2.944629192352295,2.993748664855957,3.135863780975342,3.391200542449951,6.988224029541016,3.408268451690674,3.246732950210572,3.112028121948242,3.098119020462036,3.1115636825561523,3.129577159881592,3.089105129241944,3.050149440765381,2.7015280723571777,3.1267127990722656,3.264054298400879,2.747253894805908,3.2105984687805176,3.0400493144989014,3.090404272079468,3.06003212928772,3.463325262069702,6.506401538848877,4.693681240081787,3.31300687789917,4.0669684410095215,3.199492931365967,3.093591928482056,2.975252628326416,2.8414828777313232,2.7568721771240234,3.670242309570313,2.67224383354187,2.637998580932617,2.603975772857666,2.568695545196533,2.52443265914917,2.486755609512329,3.2051706314086914,3.211710214614868,2.9872989654541016,2.580139636993408,2.5192418098449707,2.51052474975586,2.4497005939483643,2.4868054389953613,2.5048561096191406,2.6063477993011475,2.5128958225250244,2.6942594051361084,2.702493667602539,2.670343399047852,2.7780070304870605,3.2294325828552246,6.236388206481934,5.161224365234375,3.138292074203491,3.0677030086517334,3.7642359733581534,4.186013698577881,4.033885478973389,3.0154025554656982,2.963068723678589,3.923592567443848,3.173678159713745,3.143906354904175,3.099376916885376,3.053915023803711
N,5.978504657745361,5.631448268890381,3.2326910495758057,3.769752979278565,3.150012969970703,3.420191526412964,4.085078716278076,4.588581085205078,5.438349723815918,4.491296291351318,2.9187965393066406,3.3114938735961914,3.1713693141937256,2.933790922164917,3.27599835395813,3.346341609954834,3.5351598262786865,3.5579421520233154,3.634345531463623,3.026873111724853,3.0047178268432617,3.003195285797119,3.006864309310913,3.0450568199157715,3.0375959873199463,3.068253517150879,3.1219465732574463,3.192244052886963,3.3101963996887207,3.253206253051758,3.1819419860839844,3.123079538345337,3.418786764144897,3.366688966751098,3.508198499679565,3.433194875717163,6.440502643585205,3.082983493804932,3.2114710807800293,3.0767745971679688,3.063343048095703,3.0762627124786377,3.074757575988769,3.0819084644317627,3.090728521347046,2.891931295394897,3.165880918502808,3.2501065731048584,3.058527708053589,3.0935778617858887,3.141933917999268,3.192676544189453,3.2805182933807373,3.391996383666992,6.591603755950928,3.937957286834717,3.083095073699951,3.738219738006592,3.079127788543701,3.011564254760742,2.9274473190307617,2.858421802520752,2.786496162414551,3.4613051414489746,2.678466558456421,2.6266322135925293,2.5935535430908203,2.560342311859131,2.505661725997925,2.4526407718658447,2.8378472328186035,2.8434431552886963,2.754103899002075,2.345944166183472,2.3290576934814453,2.35828709602356,2.369312763214112,2.4995689392089844,2.5459911823272705,2.6207332611083984,2.812204360961914,2.812100410461426,2.7817163467407227,2.9089548587799072,2.917265653610229,2.997936248779297,6.485682964324951,4.488036632537842,2.906591415405273,2.8662664890289307,3.76203179359436,3.831116199493408,3.714468002319336,2.875449657440185,2.831380844116211,3.5649375915527344,3.0118865966796875,2.9867234230041504,2.955106258392334,2.925613641738892
O,6.53680419921875,5.98903226852417,3.5523171424865723,4.447544574737549,3.505155801773072,3.9153356552124015,4.5885820388793945,4.941478252410889,5.705676555633545,4.984259605407715,3.2485294342041016,3.7043068408966064,3.518319129943848,3.3354811668396,3.635967254638672,3.700482845306397,3.900118112564087,3.775172233581543,3.955796241760254,3.242065906524658,3.326826333999634,3.3327083587646484,3.344149589538574,3.404090166091919,3.38447904586792,3.423485517501831,3.476810932159424,3.5358593463897705,3.640554904937744,3.590008497238159,3.527463912963867,3.474179983139038,3.792601346969605,3.703491687774658,3.8771369457244873,3.722242593765259,6.518311977386475,3.3242406845092773,3.314882278442383,3.3540279865264893,3.40287184715271,3.41451382637024,3.415649652481079,3.4404067993164062,3.4592418670654297,3.332677125930786,3.526678562164306,3.5760388374328613,3.355546474456787,3.2826292514801025,3.502838134765625,3.525322198867798,3.615895986557007,3.694446563720703,7.061404705047607,4.062547206878662,3.242312431335449,3.819132089614868,3.3193600177764893,3.2505152225494385,3.171215057373047,3.0827364921569824,3.000526428222656,3.519242763519287,2.8549580574035645,2.8069002628326416,2.7740302085876465,2.738590955734253,2.6749396324157715,2.625716209411621,2.8533668518066406,2.877565383911133,2.917753934860229,2.646382570266724,2.653546094894409,2.6841111183166504,2.722026824951172,2.853060245513916,2.8838372230529785,2.8967723846435547,3.1456761360168457,3.093597412109375,3.072208881378174,3.2865242958068848,3.2531652450561523,3.2340610027313232,7.040382385253906,4.703400135040283,3.072649478912353,3.038813352584839,3.954869031906128,3.884415864944458,3.785109758377075,3.090817928314209,3.034186840057373,3.609695672988892,3.154700994491577,3.130549430847168,3.098685503005981,3.0698161125183105
F,7.170670986175537,6.609097003936768,4.104710102081299,5.38105583190918,3.989514350891113,4.710513114929199,5.438349723815918,5.705676555633545,6.117667675018311,5.844958782196045,3.733909845352173,4.468618869781494,4.061817169189453,3.783881664276123,4.262274265289307,4.33143424987793,4.623610496520996,4.276662349700928,4.3866963386535645,3.592102527618408,3.711531162261963,3.719189405441284,3.751800060272217,3.841176986694336,3.8109450340271,3.863022565841675,3.937010765075684,4.0108723640441895,4.108409404754639,4.056758403778076,4.107956409454346,3.917397975921631,4.360760688781738,4.256418228149414,4.430109024047852,4.167235851287842,6.736595153808594,3.7306628227233887,3.535484790802002,3.748842000961304,3.773477792739868,3.786197185516357,3.770517826080322,3.863823652267456,3.911821126937866,3.813408851623535,3.967283248901367,3.975970983505249,3.935757875442505,3.6448185443878174,3.967321157455444,3.990034580230713,4.092715263366699,4.072391510009766,7.812910079956055,4.256624698638916,3.542808532714844,4.025646686553955,3.598784208297729,3.532496690750122,3.4563863277435303,3.383331060409546,3.317363977432251,3.640329360961914,3.204062938690185,3.152549982070923,3.112856388092041,3.06499457359314,3.011084079742432,2.969797134399414,3.010697841644287,3.0512337684631348,3.217125654220581,3.047482967376709,3.0837771892547607,3.1205835342407227,3.1840319633483887,3.3204541206359863,3.3453965187072754,3.308414936065674,3.6078848838806152,3.534472942352295,3.54917860031128,3.7333829402923584,3.709541320800781,3.587789535522461,7.923369884490967,4.936263561248779,3.392345666885376,3.361018180847168,4.183506965637207,4.045170307159424,3.93567419052124,3.423330068588257,3.3652150630950928,3.732534646987915,3.453481674194336,3.4300122261047363,3.401789426803589,3.373551368713379
Ne,6.30975866317749,6.201505661010742,3.698787689208984,4.154372215270996,3.69671893119812,3.944185495376587,4.49129581451416,4.984258651733398,5.844958782196045,5.080422878265381,3.4779272079467773,3.815117835998535,3.667909383773804,3.49703311920166,3.7499725818634033,3.8389742374420166,4.031371593475342,4.061367988586426,4.177682399749756,3.435950517654419,3.597257614135742,3.585479021072388,3.594734668731689,3.657595634460449,3.632572650909424,3.6598691940307617,3.7061984539031982,3.7754275798797607,3.911179780960083,3.84574294090271,3.7138359546661377,3.771817684173584,4.025596618652344,3.981273651123047,4.154112339019775,4.034332752227783,6.5974555015563965,3.5288195610046387,3.551213502883911,3.639510154724121,3.673155307769776,3.682693481445313,3.665582656860352,3.6880829334259033,3.707165479660034,3.5194265842437744,3.788284540176392,3.8197333812713614,3.610776662826538,3.551736354827881,3.780080318450928,3.816525220870972,3.921137809753418,3.969157695770264,6.955641746520996,4.3397297859191895,3.5008344650268555,4.15507173538208,3.5754361152648926,3.508023738861084,3.419275045394897,3.321521520614624,3.2348861694335938,3.795654773712158,3.115020990371704,3.065408706665039,3.0271568298339844,2.989322662353516,2.9442827701568604,2.895191669464112,3.2102973461151123,3.237593173980713,3.373966217041016,3.0173232555389404,3.0041065216064453,3.0164620876312256,3.028052806854248,3.158355712890625,3.2003774642944336,3.201286792755127,3.4487311840057373,3.357813835144043,3.515367031097412,3.616786479949951,3.644464731216431,3.63908052444458,6.888244152069092,4.942179203033447,3.350527286529541,3.276596069335937,4.229874610900879,4.21494722366333,4.105278491973877,3.344353675842285,3.2895524501800537,3.951814889907837,3.4348058700561523,3.4046146869659424,3.3699917793273926,3.339585065841675
