,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,6.756238460540772,8.080989837646484,4.926053524017334,5.468935489654541,5.308858394622803,6.041615962982178,6.8444647789001465,7.62359094619751,8.579712867736816,7.2265706062316895,4.123179912567139,5.093435287475586,5.21806526184082,4.836862087249756,5.735560417175293,6.093847274780273,6.613203048706055,6.791531085968018,4.563599109649658,5.51176118850708,4.154702663421631,4.280774593353272,4.454761028289795,4.607057094573975,4.689731597900391,4.829544544219971,5.056375026702881,5.270246982574463,5.370085716247559,5.4668145179748535,6.170960903167725,5.129591464996338,5.94055700302124,6.0354533195495605,6.411324977874756,6.188459873199463,5.812532424926758,4.84022855758667,4.832499027252197,4.00638484954834,4.267200946807861,4.344559669494629,4.373266696929932,4.597445011138916,4.776426315307617,4.66592264175415,5.001430034637451,4.995112895965576,5.9031081199646,5.673976421356201,5.310609817504883,5.41454029083252,5.8099541664123535,5.444680690765381,4.732522487640381,5.375953197479248,4.212426662445068,4.478383541107178,4.15419864654541,4.050283908843994,3.927687883377075,3.8285672664642334,3.738871097564697,4.227911472320557,3.651856422424317,3.657834529876709,3.659738302230835,3.6793391704559326,3.728682994842529,3.772758483886719,4.104218006134033,4.183550834655762,4.164437770843506,3.9565062522888175,4.075230121612549,4.16835355758667,4.343430042266846,4.624790668487549,4.708597183227539,4.455085754394531,5.378588676452637,5.401484966278076,5.295360088348389,5.587208271026611,5.549492359161377,5.191946029663086,4.493213653564453,5.261251926422119,3.890272617340088,4.008449077606201,5.148642063140869,4.529590129852295,4.422693252563477,3.679035663604736,3.5710384845733643,4.115764617919922,3.847878932952881,3.779674768447876,3.758969783782959,3.750865936279297
He,9.17248821258545,9.523207664489746,7.328022956848144,8.020180702209473,7.223387241363525,8.009430885314941,8.771684646606445,9.395967483520508,10.197103500366213,9.174945831298828,6.350358009338379,7.584121227264404,7.339009761810303,6.686765670776367,7.6207170486450195,7.823247909545898,8.25793743133545,8.220239639282227,6.4156694412231445,7.1556925773620605,6.1193461418151855,6.2351813316345215,6.388279914855957,6.589128017425537,6.579773426055908,6.692293643951416,6.878606796264648,7.053197383880615,7.265604019165039,7.193029880523682,7.673693180084228,6.94887113571167,7.690734386444092,7.64470911026001,7.956508636474609,7.602539539337158,6.824143886566162,6.723004341125488,6.428194999694824,6.102833271026611,6.31812047958374,6.390928745269775,6.373293399810791,6.5866379737854,6.718912601470947,6.70990800857544,6.881616592407227,6.795276165008545,7.426109313964844,7.019932746887207,7.081418514251709,7.117684364318848,7.414044857025146,7.070037364959717,5.804446697235107,7.230952739715576,6.073434352874756,6.116250038146973,6.135526180267334,6.058841228485107,5.967893123626709,5.88118839263916,5.811916351318359,5.840942859649658,5.7067060470581055,5.66809606552124,5.631834030151367,5.6068644523620605,5.594198703765869,5.586001873016357,5.609645366668701,5.674262046813965,5.9223504066467285,5.830574035644531,5.9286394119262695,6.013147354125977,6.163267612457275,6.419942855834961,6.488685131072998,6.249497890472412,6.933635234832764,6.771963596343994,6.844700336456299,7.117103099822998,7.038696765899658,6.648527145385742,5.600161075592041,6.848351955413818,5.87539529800415,5.961336135864258,6.5945353507995605,6.05722188949585,5.990706443786621,5.808948040008545,5.7388529777526855,5.723527908325195,5.8348388671875,5.792785167694092,5.763247013092041,5.734589576721191
Li,3.7791361808776855,4.713395118713379,1.8670613765716555,2.3316590785980225,2.9037325382232666,2.7522637844085693,3.253047704696656,3.88811993598938,4.760859966278076,3.705154895782471,3.081608533859253,2.130774974822998,2.5483784675598145,3.2361717224121094,2.730616331100464,2.959802865982056,3.1842408180236816,3.695714473724365,3.1964352130889893,4.313050746917725,2.9268887042999268,2.882761001586914,2.859631299972534,2.843477249145508,2.926991701126098,2.9703714847564697,2.9722862243652344,2.978622436523437,2.9530956745147705,3.1966984272003174,3.2624762058258057,3.3971385955810547,3.131808042526245,3.333107709884644,3.4276342391967773,3.8045363426208496,3.5997848510742188,4.125695705413818,3.9772815704345694,3.0507752895355225,3.010670661926269,3.021614551544189,3.07047438621521,3.0214312076568604,3.0211949348449707,2.8331305980682373,3.174419403076172,3.459702491760254,3.3081862926483154,3.95732307434082,3.3433752059936523,3.41176700592041,3.429395914077759,3.7300171852111816,2.216604232788086,4.148787498474121,3.702449798583984,3.859102249145508,3.594592332839966,3.5017480850219727,3.384285688400269,3.26338005065918,3.15443754196167,3.564795732498169,2.986626625061035,2.9243953227996826,2.8711655139923096,2.8213346004486084,2.7582345008850098,2.709561824798584,3.097522258758545,3.1183481216430664,2.860724449157715,2.5838463306427,2.6147522926330566,2.6644790172576904,2.7236697673797607,2.900290012359619,2.9625167846679688,2.937828779220581,3.247860908508301,3.385309934616089,3.373620986938477,3.4539060592651367,3.5040669441223145,3.517810583114624,2.0580923557281494,3.55853009223938,3.354342460632324,3.451465368270874,3.875325202941896,3.892935276031494,3.7784111499786377,3.159186840057373,3.040459632873535,3.367417812347412,3.252694606781006,3.164750099182129,3.1096560955047607,3.0574769973754883
Be,4.673820018768311,5.923064708709717,2.643937587738037,2.8821141719818115,2.97609806060791,3.615020990371704,4.490121364593506,5.226104259490967,6.209921360015869,4.94987154006958,2.845775604248047,2.8910508155822754,2.8697962760925293,3.0213067531585693,3.241583585739136,3.538707733154297,4.009450912475586,4.188063621520996,4.054297924041748,4.148288726806641,2.82991886138916,2.809032678604126,2.807292938232422,2.8275108337402344,2.882892847061157,2.936044692993164,2.967171669006348,3.0206334590911865,3.0614774227142334,3.209536552429199,3.544682502746582,3.413658857345581,3.4008889198303223,3.487797260284424,3.762824535369873,3.866957187652588,4.423374652862549,4.187851428985596,3.863756656646729,2.970752239227295,2.960571765899658,2.9830658435821533,3.000416755676269,2.988391876220703,3.01064682006836,2.767176866531372,3.16097354888916,3.3871278762817383,3.387632369995117,3.867494821548462,3.386359930038452,3.4575419425964355,3.48970890045166,3.7603330612182617,3.129278898239136,4.7653117179870605,3.7389321327209473,4.001711845397949,3.607689380645752,3.5027976036071777,3.384070873260498,3.2571957111358643,3.148960590362549,3.701862335205078,2.9767065048217773,2.8924872875213623,2.8217146396636963,2.7643189430236816,2.7045280933380127,2.6680731773376465,3.211355686187744,3.220818996429444,3.177824020385742,2.8214869499206543,2.8325424194335938,2.878438949584961,2.910374402999878,3.100171089172364,3.17236876487732,3.174799919128418,3.447172164916992,3.536236047744751,3.6857969760894775,3.726039171218872,3.76891040802002,3.8493826389312735,2.88999891281128,4.406970500946045,3.495068550109864,3.549431800842285,3.8664391040802,4.048328399658203,3.940843105316162,3.269929885864258,3.179431438446045,3.669961929321289,3.3824641704559326,3.322643518447876,3.271290063858032,3.217838287353516
B,4.778063774108887,5.532702922821045,3.501213312149048,3.2829952239990234,3.505686521530152,3.8474857807159424,4.080346584320068,4.637481689453125,5.434153079986572,4.556274890899658,4.054104804992676,3.3543972969055176,3.809967041015625,4.245326519012451,3.91788649559021,4.104496002197266,4.238373279571533,4.701913356781006,3.5066795349121094,4.931333541870117,3.901533842086792,3.9001502990722656,3.907094717025757,3.9458611011505127,3.9690895080566406,4.011605739593506,4.035423278808594,4.069376468658447,4.085888385772705,4.226800918579102,4.188597202301025,4.194592952728272,4.164172649383545,4.305738925933838,4.40071964263916,4.624340057373047,3.935813188552856,4.37109375,4.374053001403809,3.912701606750488,3.9791648387908936,3.9970297813415527,4.001835823059082,4.039844989776611,4.06015157699585,3.93288516998291,4.165754318237305,4.287463188171387,4.204376697540283,4.479541301727295,4.203540802001953,4.255847930908203,4.350301265716553,4.42932653427124,2.455430030822754,4.506333827972412,3.9016077518463135,4.122802734375,3.849759101867676,3.75061559677124,3.635911703109741,3.5483546257019043,3.44650673866272,3.762506484985352,3.3058791160583496,3.271759271621704,3.220318078994751,3.1830549240112305,3.1660282611846924,3.13882064819336,3.4302332401275635,3.45158314704895,3.3326027393341064,3.116129398345948,3.148197889328003,3.179455041885376,3.249739170074463,3.433793783187866,3.478651523590088,3.296241521835327,3.777753353118897,3.820700168609619,3.82985520362854,3.9839253425598153,3.97360634803772,3.816716909408569,2.277149677276612,4.0009307861328125,3.504774808883667,3.615522861480713,4.481719970703125,4.0562028884887695,3.953445911407471,3.346274852752685,3.1952900886535645,3.469189405441284,3.3335628509521484,3.2174735069274902,3.154228687286377,3.106801271438598
C,5.902073383331299,6.865567684173584,3.672829627990722,4.309040546417236,4.054434299468994,3.930710077285767,5.12781286239624,5.832418918609619,6.747127056121826,5.690754413604736,4.145336627960205,3.802231311798096,3.85903549194336,4.236048698425293,4.097987174987793,4.318966865539551,4.691690444946289,4.939088344573975,4.127439975738525,5.322643280029297,4.014363765716553,3.998055219650269,3.9951796531677246,4.062960147857666,4.059690952301025,4.098138809204102,4.092734336853027,4.1075119972229,4.182552337646484,4.305237770080566,4.286166191101074,4.405941486358643,4.263209342956543,4.384702682495117,4.521521091461182,4.7519402503967285,4.780774116516113,4.882868766784668,4.595383167266846,4.042562007904053,4.104001522064209,4.121670722961426,4.1198835372924805,4.168632507324219,4.19098424911499,3.999498844146729,4.297853946685791,4.423518657684326,4.253021240234375,4.674788475036621,4.402835369110107,4.456467628479004,4.458583831787109,4.665355682373047,3.2249131202697754,5.208964824676514,4.313247680664063,4.490137100219727,4.300433158874512,4.198393821716309,4.083166599273682,3.9798583984375,3.87096905708313,4.143016815185547,3.7037353515625,3.6424756050109854,3.5784878730773926,3.5216615200042725,3.4666404724121094,3.4280154705047607,3.755126476287842,3.7730472087860094,3.7775590419769287,3.552417516708374,3.58260464668274,3.6117117404937744,3.6724064350128174,3.8599696159362793,3.9044668674468994,3.77423906326294,4.050159931182861,4.1438889503479,4.252039432525635,4.28226900100708,4.325759410858154,4.2584614753723145,2.9578256607055664,4.690629482269287,4.047525405883789,4.128143787384033,4.6305832862854,4.431203365325928,4.333112239837647,3.8658292293548575,3.748523235321045,3.948819875717163,3.8587489128112793,3.767368793487549,3.7138359546661377,3.668590068817138
N,7.205475807189941,8.10428237915039,4.75071907043457,5.662307262420654,4.783141136169434,5.562222957611084,5.909921169281006,7.1475043296813965,8.042808532714844,6.9681172370910645,4.490198135375977,5.030672550201416,4.780819416046143,4.572679996490479,5.126814365386963,5.391126155853272,5.8751220703125,5.889256477355957,4.734817981719971,5.825952529907227,4.253081321716309,4.2288079261779785,4.236799716949463,4.354022979736328,4.325784206390381,4.392475605010986,4.496191501617432,4.638182640075684,4.821561336517334,4.830540180206299,5.198469638824463,4.739687919616699,5.1308441162109375,5.139265060424805,5.454364776611328,5.254570960998535,5.479715347290039,5.3372907638549805,4.884496212005615,4.33365535736084,4.403266429901123,4.421332359313965,4.3882155418396,4.464847087860107,4.505413055419922,4.421872615814209,4.659904003143311,4.767548084259033,4.985283374786377,5.066022396087647,4.775223255157471,4.824961185455322,5.005533695220947,5.00928258895874,3.9688007831573486,5.876768589019775,4.605401992797852,4.810311794281006,4.607676029205322,4.503427982330322,4.384478569030762,4.271084308624268,4.166409969329834,4.4261250495910645,4.004648685455322,3.935049295425415,3.8792648315429688,3.837684631347656,3.795302391052246,3.768988132476807,4.053911685943604,4.067681789398193,4.174227237701416,3.911356687545776,3.918139934539795,3.946152210235596,3.991657257080078,4.207420825958252,4.261868000030518,4.164029598236084,4.520073890686035,4.550198078155518,4.593888282775879,4.704167366027832,4.710009574890137,4.618794918060303,3.696812391281128,5.353426933288574,4.373437881469727,4.473629474639893,4.915647506713867,4.782703876495361,4.670224666595459,4.177179336547852,4.070763111114502,4.311308860778809,4.182547092437744,4.108980178833008,4.076361656188965,4.049773693084717
O,8.433998107910156,9.089694023132324,5.989221096038818,6.895242214202881,5.780388355255127,6.64389705657959,7.522377490997314,7.479251861572266,8.995798110961914,7.95982027053833,5.224049091339111,6.277798175811768,5.875280857086182,5.341350555419922,6.188539028167725,6.417845249176025,6.896854400634766,6.80650520324707,5.278262138366699,6.566262722015381,4.769061088562012,4.824956893920898,4.935020923614502,5.17276668548584,5.103602409362793,5.207242488861084,5.387312412261963,5.561196327209473,5.797726631164551,5.708924293518066,6.122007846832275,5.435159683227539,6.104498386383057,6.061206340789795,6.381622791290283,6.028954029083252,6.083047866821289,5.905747890472412,5.342393398284912,4.81862211227417,4.974969387054443,5.025120258331299,4.973051071166992,5.174416542053223,5.289957523345947,5.333634376525879,5.4447455406188965,5.400023937225342,5.872248649597168,5.717523574829102,5.525535106658936,5.566174983978272,5.84186601638794,5.610753059387207,4.652690887451172,6.553399085998535,5.021528244018555,5.112219333648682,5.030578136444092,4.932311058044434,4.827235698699951,4.738582134246826,4.657802104949951,4.757018566131592,4.56745195388794,4.547898292541504,4.523951530456543,4.49893856048584,4.4742751121521,4.467135429382324,4.472599029541016,4.492660999298096,4.585390090942383,4.407145977020264,4.445544719696045,4.4954376220703125,4.57546854019165,4.802905559539795,4.865747928619385,4.734681606292725,5.181516647338867,5.144032001495361,5.136770725250244,5.3262457847595215,5.274590969085693,5.078758716583252,4.395712852478027,5.961202144622803,4.784683227539063,4.889040946960449,5.368989944458008,5.044301509857178,4.941449165344238,4.655275821685791,4.575539588928223,4.626037120819092,4.681316375732422,4.638043880462647,4.61743688583374,4.599461078643799
F,9.858524322509766,10.167154312133787,7.606023788452148,8.497350692749023,7.178076267242432,7.929412364959717,8.689413070678711,9.300012588500977,9.303915023803713,9.09493350982666,6.477099895477295,7.882627964019775,7.4063544273376465,6.631136417388916,7.514454364776611,7.629208087921143,8.046774864196777,7.928403377532959,6.223668575286865,7.361623764038086,5.936319351196289,6.073298931121826,6.242382526397705,6.557364940643311,6.441598892211914,6.546343326568604,6.736755847930908,6.913642406463623,7.24415111541748,6.967202663421631,7.273954391479492,6.654118537902832,7.384488582611084,7.234075546264648,7.503843307495117,7.047155857086182,6.7998223304748535,6.686782360076904,6.100446701049805,5.936111927032471,6.237136363983154,6.313553810119629,6.2410078048706055,6.517453193664551,6.644768238067627,6.796646595001221,6.774148464202881,6.555497646331787,7.008311748504639,6.669236660003662,6.769588947296143,6.744228839874268,6.986534595489502,6.577683448791504,5.542441368103027,7.267288208007812,5.710302352905273,5.671877384185791,5.871643543243408,5.8061842918396,5.731106281280518,5.661056518554688,5.601871967315674,5.362255573272705,5.544142246246338,5.536651611328125,5.5282158851623535,5.519193649291992,5.512681484222412,5.508758068084717,5.202935695648193,5.242433547973633,5.436563491821289,5.39979887008667,5.498444557189941,5.568594455718994,5.707277297973633,5.986645221710205,6.053014278411865,5.834625244140625,6.296772480010986,6.129961490631104,6.154275417327881,6.427679061889648,6.311811447143555,5.910286903381348,5.316274166107178,6.729962348937988,5.555653095245361,5.696691036224365,6.144025802612305,5.590579509735107,5.507740497589111,5.541517734527588,5.480072498321533,5.231110095977783,5.5758795738220215,5.543162822723389,5.536170482635498,5.527237892150879
Ne,7.771217823028564,8.76397705078125,5.61017370223999,6.441901683807373,5.613427639007568,6.42942476272583,7.229236125946045,7.858853340148926,8.701173782348633,7.081986904144287,5.091020107269287,5.898452281951904,5.665045738220215,5.263514995574951,5.993216514587402,6.226255893707275,6.671921730041504,6.642937183380127,5.309760570526123,6.22899055480957,4.923952102661133,4.935993671417236,4.99189043045044,5.139310359954834,5.10800838470459,5.185247898101807,5.308075904846191,5.45469331741333,5.641078472137451,5.634249687194824,6.042474746704102,5.507601737976074,6.0435638427734375,6.013746738433838,6.329236507415772,6.0712666511535645,5.877627372741699,5.854758262634277,5.489188194274902,4.986588001251221,5.08853006362915,5.123331546783447,5.0894293785095215,5.1942973136901855,5.266584396362305,5.172726154327393,5.413766384124756,5.421168804168701,5.801883220672607,5.718643665313721,5.582464218139648,5.635220527648926,5.84545373916626,5.749602794647217,4.6031341552734375,6.296508312225342,5.238245964050293,5.30691385269165,5.2181501388549805,5.11870813369751,4.9984517097473145,4.875380992889404,4.77043342590332,4.990782260894775,4.625209331512451,4.573629379272461,4.530374050140381,4.492005825042725,4.456146717071533,4.430943012237549,4.646920680999756,4.678116321563721,4.911433219909668,4.698028087615967,4.729235649108887,4.773252964019775,4.824990749359131,5.0447611808776855,5.099264621734619,4.955767631530762,5.390060901641846,5.327554702758789,5.47200870513916,5.633481502532959,5.604292392730713,5.455169677734375,4.368871688842773,5.782769680023193,4.993000984191895,5.070101261138916,5.51841926574707,5.287027835845947,5.192862987518311,4.854246616363525,4.762606143951416,4.885457515716553,4.834849834442139,4.765319347381592,4.7188496589660645,4.682217597961426
