,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,4.762284278869629,6.096296787261963,3.319897651672364,3.7361555099487305,3.433842420578003,4.0990400314331055,4.527478694915772,5.015225887298584,5.67697811126709,5.177898406982422,2.571539163589477,3.610586643218994,3.4440927505493164,3.0818357467651367,3.696309328079224,3.855220317840576,4.164803504943848,4.306780815124512,2.489898681640625,3.868007659912109,2.987354755401612,2.9950098991394043,3.0111608505249023,3.0704245567321777,3.005549907684326,3.042250394821167,3.1160542964935303,3.1985085010528564,3.3127150535583496,3.365406513214112,3.480743408203125,3.1140856742858887,3.5647380352020264,3.5152177810668945,3.7631354331970215,3.5857765674591064,3.459847211837769,3.162008762359619,3.050285816192627,2.876426696777344,2.993464946746826,2.984511137008667,2.933610916137696,3.030827522277832,3.0715889930725098,2.88668155670166,3.1694536209106445,3.2306361198425293,3.3464174270629883,3.4602365493774414,3.115407943725586,3.1522891521453857,3.324980020523072,3.3456335067749023,3.8111085891723633,3.3986120223999023,2.6119699478149414,3.584401845932007,2.97073745727539,2.871330976486206,2.744890689849853,2.638420343399048,2.516774654388428,2.9647538661956787,2.349111318588257,2.310941696166992,2.261082649230957,2.223191022872925,2.200277805328369,2.175715684890747,2.4918336868286133,2.502303123474121,2.612018823623657,2.413207769393921,2.4136435985565186,2.415043830871582,2.459437608718872,2.645397663116455,2.6626672744750977,2.43396544456482,2.750005960464477,2.6786842346191406,2.904672145843506,2.9647216796875,2.94115948677063,2.8019344806671143,3.8640546798706055,2.975515604019165,2.35481595993042,2.41084623336792,4.20124101638794,3.459472894668579,3.3093953132629395,2.493183135986328,2.3503336906433105,2.821328639984131,2.4354028701782227,2.342737436294556,2.2920727729797363,2.2426931858062744
He,6.096295833587647,7.189051151275635,4.131956100463867,4.787960529327393,4.299779891967773,4.8667097091674805,5.399637699127197,5.917412281036377,6.629895687103272,6.025000095367432,3.505523681640625,4.347427845001221,4.235410690307617,3.9149329662323,4.569462299346924,4.806478977203369,5.147799015045166,5.4127726554870605,3.890925168991089,4.978012561798096,3.6168618202209473,3.598554849624634,3.658988475799561,3.716049671173096,3.7511706352233887,3.8317301273345934,3.984030961990357,4.13140344619751,4.205197334289551,4.338807582855225,4.496500492095947,3.859777688980103,4.319482803344727,4.3839945793151855,4.618746280670166,4.615128040313721,5.765134334564209,4.311049461364746,4.045756340026856,3.5758185386657715,3.59830904006958,3.569089889526367,3.5666465759277344,3.6289918422698975,3.746596813201904,3.572065591812134,3.954933166503906,3.977021217346192,4.329115390777588,4.240285873413086,3.965660095214844,4.0353102684021,4.275303840637207,4.13019323348999,6.660593032836914,4.686769008636475,3.72284460067749,4.374772548675537,3.947865009307861,3.821744203567505,3.6690542697906494,3.5284011363983154,3.381181001663208,3.743294715881348,3.1540799140930176,3.0930092334747314,3.0400428771972656,2.98575210571289,2.9307990074157715,2.877779245376587,3.0421135425567627,3.062127590179444,3.1351351737976074,2.8762779235839844,2.8701274394989014,2.877378463745117,2.91603684425354,3.071415424346924,3.108819961547852,2.9880971908569336,3.3096938133239746,3.3190479278564453,3.373340368270874,3.467845916748047,3.51393461227417,3.392394542694092,6.69787073135376,4.648900032043457,3.4751641750335693,3.504122018814087,4.653448104858398,4.349668502807617,4.193665027618408,3.437195062637329,3.290050506591797,3.7650399208068848,3.4332523345947266,3.3277463912963867,3.2534728050231934,3.1847023963928223
Li,3.3198983669281006,4.131955623626709,1.3792784214019775,1.944137930870056,1.6466368436813354,1.9382100105285645,2.4893898963928223,2.897596597671509,3.591893196105957,3.143187999725342,1.502830982208252,1.5802795886993408,1.5037028789520264,1.6881558895111084,1.6921299695968628,1.853235483169556,2.0736243724823,2.302932977676392,2.242710590362549,2.1583261489868164,2.0517492294311523,2.038114786148072,2.0065808296203613,1.953240871429444,1.984334945678711,1.960105061531067,1.8891531229019165,1.838961243629456,1.8194594383239744,1.9218032360076904,1.7358126640319824,2.0285630226135254,1.8316068649291992,1.903022289276123,2.0289394855499268,2.196242094039917,4.642980575561523,2.097375869750977,2.12511682510376,2.08843207359314,2.0535213947296143,2.0606906414031982,2.0723886489868164,2.0058064460754395,1.9797966480255127,1.4972857236862185,1.9738847017288208,2.126777648925781,1.65356183052063,1.904869794845581,1.9940420389175413,2.0477190017700195,1.9873793125152588,2.333099126815796,4.577759265899658,3.104116916656494,1.9690728187561035,2.894490957260132,2.1159679889678955,2.0218310356140137,1.9173853397369385,1.8265681266784668,1.71312153339386,2.483551263809204,1.5480133295059204,1.510124921798706,1.4841203689575195,1.460028886795044,1.4139243364334106,1.3702623844146729,1.7613592147827148,1.7875287532806396,2.053011417388916,1.670729160308838,1.6197348833084106,1.6012825965881348,1.5520148277282717,1.6015721559524536,1.5990042686462402,1.574554681777954,1.6125288009643557,1.6846280097961426,1.9121702909469604,1.8054813146591189,1.953782081604004,2.27839469909668,4.410244941711426,3.3081178665161133,1.7487319707870483,1.725494384765625,2.9828271865844727,2.953604221343994,2.850231409072876,1.7727588415145874,1.668303370475769,2.4879813194274902,1.7478275299072266,1.6860978603363037,1.6379131078720093,1.6016199588775637
Be,3.736155271530152,4.787960529327393,1.944138526916504,2.438664436340332,2.0622127056121826,2.665841817855835,3.15927791595459,3.662688970565796,4.296895503997803,3.75136661529541,1.6031677722930908,2.143850803375244,2.0540215969085693,1.768077731132507,2.354166030883789,2.5311291217803955,2.8304107189178467,2.870150327682495,1.923343181610108,2.421736240386963,2.0188236236572266,1.9626656770706177,1.95615828037262,1.9487186670303345,1.964704513549805,1.9808605909347528,2.0524837970733643,2.137805461883545,2.17674207687378,2.193620204925537,2.388296604156494,1.948671698570252,2.482337951660156,2.442901849746704,2.6190969944000244,2.49770736694336,3.8131747245788574,2.185436248779297,2.237541437149048,2.0119645595550537,1.972137808799744,1.9532365798950195,1.9356706142425537,1.89887011051178,1.9132699966430664,1.6162123680114746,1.9482039213180544,1.983516216278076,2.2247843742370605,2.0233242511749268,2.0595102310180664,2.115082263946533,2.3269951343536377,2.2367477416992188,4.547247409820557,2.6582179069519043,2.1657190322875977,2.952695846557617,2.263526201248169,2.1627397537231445,2.041970729827881,1.898887038230896,1.7790299654006958,2.471209526062012,1.57049298286438,1.4969892501831057,1.443691968917847,1.4009970426559448,1.3564726114273071,1.328383207321167,1.6375322341918943,1.6618502140045166,1.8485885858535769,1.4895457029342651,1.4883006811141968,1.4904242753982544,1.5211796760559082,1.609670639038086,1.6267247200012207,1.5511322021484375,1.9014610052108765,1.8654276132583616,1.904370903968811,2.017389297485352,2.0429389476776123,1.997114658355713,4.509103298187256,2.7265567779541016,1.9380477666854856,1.9111225605010984,3.138662338256836,2.9885594844818115,2.88297963142395,1.912763357162476,1.7973668575286863,2.555265426635742,1.842926025390625,1.7896320819854736,1.735431432723999,1.6850340366363523
B,3.433842897415161,4.299779891967773,1.646636962890625,2.0622129440307617,1.884466767311096,2.0972108840942383,2.5121171474456787,2.965330123901367,3.62581205368042,3.225864887237549,1.858203649520874,1.7283283472061155,1.7554049491882324,2.03281044960022,1.946128010749817,2.1144185066223145,2.3212907314300537,2.611214637756348,3.025378704071045,2.585632801055908,2.360417127609253,2.317171096801758,2.310037136077881,2.310586452484131,2.3010246753692627,2.2808215618133545,2.2142751216888428,2.154736042022705,2.1637916564941406,2.274158477783203,1.873861312866211,2.334763288497925,2.047947645187378,2.1444692611694336,2.1871254444122314,2.4657344818115234,5.417983531951904,2.6381149291992188,2.2910916805267334,2.428968906402588,2.3908634185791016,2.396023750305176,2.390511274337769,2.3694403171539307,2.331226825714112,1.8213748931884768,2.342989683151245,2.3760762214660645,1.857504844665528,2.10715913772583,2.355752944946289,2.403238296508789,2.327911853790283,2.5885159969329834,5.029788494110107,3.851142644882202,2.190473318099976,3.1616344451904297,2.411582946777344,2.287074089050293,2.1389870643615723,1.998451471328736,1.88157320022583,2.628230571746826,1.711395502090454,1.6680127382278442,1.636379599571228,1.6092888116836548,1.5781755447387695,1.5410999059677124,1.9322481155395508,1.968844056129456,2.304518222808838,1.947377324104309,1.9207708835601809,1.9035944938659668,1.8561692237854004,1.8924362659454343,1.885702133178711,1.864699125289917,1.8434044122695925,1.9079431295394893,2.236499309539795,2.144502878189087,2.288785457611084,2.490719556808472,4.864714622497559,4.181005954742432,1.9648789167404173,1.9568589925765991,3.157488822937012,3.1603829860687256,3.03445053100586,1.993369698524475,1.8564717769622805,2.586121082305908,1.941720962524414,1.856928467750549,1.7904353141784668,1.7476460933685305
C,4.0990400314331055,4.866710186004639,1.938210248947144,2.665841579437256,2.0972111225128174,2.529153823852539,3.197927474975586,3.711349487304688,4.378623962402344,3.7988686561584473,1.9344565868377688,2.1698708534240723,2.0196409225463867,2.003567934036255,2.223162651062012,2.4157204627990723,2.7336950302124023,2.9202980995178223,2.7086122035980225,2.704779148101806,2.279895782470703,2.2220382690429688,2.1818385124206543,2.153073310852051,2.1194097995758057,2.099696159362793,2.0728752613067627,2.0944364070892334,2.124692916870117,2.189142227172852,2.2434701919555664,2.1252832412719727,2.283539295196533,2.306788206100464,2.4816627502441406,2.499741077423096,5.017340183258057,2.534266233444214,2.41668963432312,2.3327693939208984,2.290287971496582,2.259171724319458,2.206681728363037,2.140834331512451,2.088648557662964,1.7488243579864502,2.1004674434661865,2.196160793304444,2.117969036102295,2.1680567264556885,2.1343536376953125,2.165955066680908,2.2772018909454346,2.376946926116944,5.4764604568481445,3.5292367935180664,2.265831232070923,3.160107135772705,2.4704861640930176,2.3622055053710938,2.2307605743408203,2.0996389389038086,1.979049563407898,2.648201704025269,1.7930688858032229,1.7330423593521118,1.6958438158035278,1.6554272174835205,1.605314016342163,1.5681586265563965,1.8364393711090088,1.8586665391922,2.2336525917053223,1.774513840675354,1.7142397165298462,1.698061227798462,1.6591485738754272,1.7512476444244385,1.787225604057312,1.827984094619751,1.8760160207748413,1.924256443977356,2.040090560913086,2.0020575523376465,2.077012300491333,2.340848445892334,5.368065357208252,3.726908206939697,2.0806362628936768,2.0529143810272217,3.295013666152954,3.1689658164978027,3.0294318199157715,2.111524820327759,2.004286050796509,2.694615125656128,2.029900550842285,1.9577726125717163,1.9053879976272583,1.8645867109298704
N,4.527478694915772,5.399637699127197,2.4893898963928223,3.1592776775360107,2.512117385864258,3.197927713394165,3.7255606651306152,4.263854503631592,4.954768657684326,4.325436592102051,2.085797071456909,2.7286109924316406,2.509913682937622,2.246884346008301,2.830491781234741,3.047654628753662,3.436616897583008,3.5619115829467773,2.790982246398926,3.270146369934082,2.3779327869415283,2.312436819076538,2.2772316932678223,2.259451150894165,2.246051073074341,2.2627289295196533,2.318330764770508,2.406559944152832,2.488066434860229,2.5392770767211914,2.726198673248291,2.296508550643921,2.669058561325073,2.686005115509033,2.9197700023651123,2.8845465183258057,4.955937385559082,2.782897472381592,2.701376914978028,2.369166374206543,2.3183655738830566,2.2723958492279053,2.22866439819336,2.193544626235962,2.2094287872314453,2.002295970916748,2.304753065109253,2.3512332439422607,2.5599889755249023,2.542290210723877,2.3526880741119385,2.425405502319336,2.594522953033448,2.593977212905884,5.752120494842529,3.5889482498168945,2.478503942489624,3.3089215755462646,2.606141805648804,2.495568037033081,2.367771863937378,2.238524913787842,2.1134374141693115,2.74903416633606,1.931124329566956,1.881171464920044,1.8447606563568115,1.8188798427581787,1.7980468273162842,1.7789788246154783,1.9826679229736328,1.99563217163086,2.097450494766236,1.8043081760406487,1.7948662042617798,1.802718997001648,1.826643943786621,1.9266688823699951,1.9540982246398928,1.87847900390625,2.2052676677703857,2.225296258926392,2.181255578994751,2.3152003288269043,2.349891901016236,2.289344787597656,5.731791973114014,3.7394185066223145,2.2374062538146973,2.240010499954224,3.442087888717652,3.28037691116333,3.1536407470703125,2.208099126815796,2.099966287612915,2.771819829940796,2.151242017745972,2.086115837097168,2.041656970977783,2.001811981201172
O,5.015225410461426,5.917411804199219,2.897597551345825,3.66268801689148,2.965329647064209,3.7113499641418457,4.263854026794434,4.838238716125488,5.539703845977783,4.777781963348389,2.4246325492858887,3.171842575073242,2.94724702835083,2.640833616256714,3.3426177501678467,3.602744102478028,4.01732873916626,4.178500175476074,3.262080669403076,3.8973326683044434,2.567617416381836,2.4982335567474365,2.4894144535064697,2.494800090789795,2.501932144165039,2.5441207885742188,2.628887176513672,2.7563071250915527,2.8363471031188965,2.956822156906128,3.2227792739868164,2.592580795288086,3.0338923931121826,3.0745279788970947,3.353321075439453,3.325270175933838,5.450550556182861,3.3316292762756348,3.0445122718811035,2.55928373336792,2.513715982437134,2.472125291824341,2.448925971984864,2.4605960845947266,2.5190539360046387,2.3368804454803467,2.66502046585083,2.738194227218628,3.0123865604400635,3.078556776046753,2.6695001125335693,2.758820056915283,2.9586310386657715,2.9519615173339844,6.269623279571533,4.080211162567139,2.793562650680542,3.566866874694824,2.936084270477295,2.8233351707458496,2.695833206176758,2.5724973678588867,2.4490203857421875,2.95855975151062,2.266252517700196,2.215315818786621,2.179781913757324,2.150712490081787,2.1242775917053223,2.10999083518982,2.2653276920318604,2.2700839042663574,2.2660999298095703,2.047165632247925,2.0501625537872314,2.056875705718994,2.089020252227783,2.201045274734497,2.224329948425293,2.12388277053833,2.465125560760498,2.5030267238616943,2.4503419399261475,2.570119380950928,2.5979366302490234,2.5344467163085938,6.2796244621276855,4.224270343780518,2.553755521774292,2.575403451919556,3.658224582672119,3.5128867626190186,3.371328830718994,2.482729196548462,2.3643875122070312,2.975717544555664,2.469002485275269,2.395475149154663,2.350388526916504,2.308424949645996
F,5.676978588104248,6.629895687103272,3.591894149780273,4.296896457672119,3.6258115768432617,4.378623962402344,4.95476770401001,5.539704322814941,6.327016353607178,5.402835369110107,2.8583483695983887,3.870149612426758,3.6047017574310303,3.261636734008789,4.061953544616699,4.328699588775635,4.708455562591553,4.903423309326172,3.789939403533936,4.628582954406738,2.852516889572144,2.8242673873901367,2.854212760925293,2.891850471496582,2.939774513244629,3.013255834579468,3.152635335922241,3.3232100009918213,3.394901752471924,3.5371899604797363,3.912943124771118,3.0682971477508545,3.607101202011109,3.6858372688293457,3.989572048187256,3.942970275878906,5.914292335510254,3.945474147796631,3.5692803859710693,2.858814477920532,2.850791454315185,2.8336338996887207,2.836989402770996,2.8907341957092285,2.972778797149658,2.8459582328796387,3.1587789058685303,3.278671741485596,3.68410587310791,3.783931016921997,3.1548337936401367,3.251573085784912,3.507198572158813,3.453797578811645,6.723263263702393,4.646057605743408,3.2149996757507324,3.894650936126709,3.391225099563598,3.268074989318848,3.144747972488404,3.03370213508606,2.932671546936035,3.231041431427002,2.790160894393921,2.751817464828491,2.7221899032592773,2.6986355781555176,2.68074893951416,2.6624438762664795,2.6338095664978027,2.6345930099487305,2.49511456489563,2.3280398845672607,2.3401615619659424,2.3552405834198,2.3901524543762207,2.52109956741333,2.557237148284912,2.470674991607666,2.789870023727417,2.884767532348633,2.758829116821289,2.880135536193848,2.931007146835327,2.8510618209838867,6.767478466033936,4.727583408355713,2.9890854358673096,3.0456717014312744,3.96810245513916,3.78745436668396,3.6331627368927,2.9413201808929443,2.81886625289917,3.221707820892334,2.961844682693481,2.8726699352264404,2.8291895389556885,2.7882509231567383
Ne,5.17789888381958,6.025000095367432,3.1431884765625,3.751366138458252,3.225864887237549,3.798868179321289,4.325437545776367,4.777781963348389,5.402834892272949,4.870559215545654,2.7501354217529297,3.3812272548675537,3.197390079498291,2.959502935409546,3.482309579849243,3.700481414794922,4.060103416442871,4.223759651184082,3.34653902053833,3.795995950698853,3.032111167907715,2.956593990325928,2.932804584503174,2.9661548137664795,2.919829130172729,2.940236568450928,3.001709222793579,3.1009817123413086,3.221597194671631,3.269826889038086,3.353402137756348,3.032698392868042,3.364075183868408,3.374767541885376,3.599687337875366,3.5429766178131104,5.376892566680908,3.435157299041748,3.3105125427246094,3.0239925384521484,2.9793732166290283,2.926581859588623,2.870363235473633,2.8946871757507324,2.936377048492432,2.735445976257324,3.048720359802246,3.06467342376709,3.182774305343628,3.180824279785156,3.095409154891968,3.136012554168701,3.290985345840454,3.251872539520264,6.280742645263672,4.03657341003418,3.146313190460205,3.858411073684693,3.23938250541687,3.1212124824523926,2.9836630821228027,2.852884292602539,2.71297550201416,3.2610630989074707,2.487877130508423,2.398996114730835,2.3342809677124023,2.28601336479187,2.2607812881469727,2.2308239936828613,2.485005617141724,2.498464345932007,2.6718811988830566,2.342594623565674,2.32889461517334,2.332331657409668,2.359936714172364,2.4736366271972656,2.493139743804932,2.391315221786499,2.7245101928710938,2.700455665588379,2.77535343170166,2.8909802436828613,2.921609401702881,2.847743272781372,6.270530223846436,4.213036060333252,2.9303174018859863,2.916457176208496,3.978677749633789,3.8208439350128174,3.6927103996276855,2.803964376449585,2.680460214614868,3.3274941444396973,2.760978937149048,2.685081958770752,2.618933916091919,2.547858238220215
