,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,5.5871100425720215,6.511663913726807,4.095730304718018,4.091134548187256,4.645785808563232,4.521114826202393,4.832109928131104,5.4496283531188965,6.317728519439697,5.395832061767578,3.901763916015625,4.019388675689697,4.389136791229248,4.5944600105285645,4.526168346405029,4.704036235809326,4.871635913848877,5.287219047546387,3.2814149856567383,5.090253829956055,4.151965141296387,4.235164642333984,4.3213725090026855,4.374696254730225,4.389971256256104,4.435481548309326,4.478377342224121,4.512756824493408,4.575376987457275,4.672693729400635,4.76843786239624,4.522302627563477,4.721005439758301,4.812817096710205,4.957634925842285,5.015046119689941,3.4314746856689453,4.3693718910217285,4.1895751953125,3.918091297149658,4.11527681350708,4.144293308258057,4.14691162109375,4.282197952270508,4.383946418762207,4.292884826660156,4.460536479949951,4.380327224731445,4.701793193817139,4.642454147338867,4.621766567230225,4.654194355010986,4.784924030303955,4.621131420135498,2.788779020309448,4.273151874542236,3.756438732147217,4.047943115234375,3.85640025138855,3.7740964889526367,3.6816153526306152,3.5983452796936035,3.507719278335572,3.67140793800354,3.353933572769165,3.2775845527648926,3.2250800132751465,3.1934621334075928,3.1806774139404297,3.174944400787353,3.376941680908203,3.407019853591919,3.5397160053253174,3.4182586669921875,3.4714417457580566,3.487504005432129,3.5924072265625,3.7882754802703857,3.808905601501465,3.509355306625366,4.206861972808838,4.177990436553955,4.2230377197265625,4.395439624786377,4.35605001449585,4.035700798034668,2.757273435592652,3.497018337249756,3.4606823921203613,3.582444906234741,4.645263671875,3.996893882751465,3.888350248336792,3.488530397415161,3.3944296836853027,3.528324842453003,3.5374979972839355,3.458125591278076,3.412028312683105,3.3645107746124268
He,7.577805995941162,7.594101428985596,5.963156700134277,6.2927985191345215,5.810441493988037,6.32785701751709,6.635384559631348,6.984276294708252,7.50644063949585,7.114410400390625,5.1075053215026855,6.1731858253479,5.926077842712402,5.392764568328857,6.068295955657959,6.1537909507751465,6.402738571166992,6.315246105194092,4.570236206054688,5.903770923614502,4.949329376220703,5.015539646148682,5.120094299316406,5.2636332511901855,5.240836143493652,5.316359043121338,5.476178646087647,5.611480712890625,5.788394451141357,5.688977241516113,5.890641689300537,5.343052387237549,6.007590293884277,5.913583755493164,6.109182834625244,5.7914018630981445,4.680403232574463,5.173775672912598,5.068154335021973,4.871537208557129,5.013520240783691,5.021780967712402,4.993016719818115,5.141989707946777,5.254543781280518,5.304952144622803,5.369406223297119,5.293601512908936,5.740561008453369,5.5095534324646,5.457927227020264,5.46808671951294,5.72527551651001,5.393393516540527,4.520432949066162,5.149657249450684,4.685146808624268,4.956910133361816,4.9833598136901855,4.939803123474121,4.875026702880859,4.819787502288818,4.746357440948486,4.673089504241943,4.636024951934815,4.61055326461792,4.568902492523193,4.527317523956299,4.50221061706543,4.473789215087891,4.3039422035217285,4.3355488777160645,4.4894700050354,4.420042037963867,4.468508243560791,4.503305912017822,4.59081506729126,4.833525657653809,4.869350433349609,4.65542459487915,5.085406303405762,4.876345634460449,5.086000919342041,5.3140058517456055,5.182384014129639,4.8431077003479,4.55304765701294,4.7045512199401855,4.507925510406494,4.596211910247803,5.309634685516357,4.886222362518311,4.823726177215576,4.657003879547119,4.5619306564331055,4.469316959381104,4.604264736175537,4.522326946258545,4.4751296043396,4.432053565979004
Li,3.39406681060791,4.829708576202393,1.844543695449829,3.07677960395813,2.3830788135528564,2.973744630813598,3.659775733947754,4.05431079864502,4.497016429901123,3.9479267597198486,1.7261862754821775,2.448319673538208,2.4097578525543213,1.8969712257385247,2.713015556335449,2.90242862701416,3.214533805847168,3.118862628936768,1.7362117767333984,2.0631983280181885,1.8276010751724243,1.8549150228500368,1.903253674507141,1.925148367881775,1.952093482017517,2.010042190551758,2.1588521003723145,2.2954518795013428,2.30216121673584,2.3160016536712646,2.910460948944092,2.0194954872131348,2.705318689346313,2.7150027751922607,2.920841217041016,2.6447575092315674,2.2351269721984863,1.907787203788757,2.0514838695526123,1.7666864395141602,1.7986137866973877,1.8024518489837649,1.8064086437225344,1.8516546487808228,1.9046170711517327,1.773890495300293,1.9584474563598635,1.925345540046692,2.6913790702819824,2.194122552871704,2.1204376220703125,2.16621208190918,2.4805171489715576,2.127556562423706,2.560011386871338,2.0521275997161865,1.8927308320999143,2.4738965034484863,1.9437177181243896,1.872148394584656,1.80221426486969,1.7464032173156738,1.693949580192566,2.1779556274414062,1.6219918727874756,1.597034215927124,1.5690414905548096,1.5476428270339966,1.5296581983566284,1.5116636753082275,1.8465111255645752,1.8444554805755613,1.7410095930099487,1.6002342700958252,1.6240253448486328,1.641795635223389,1.6817123889923096,1.7649284601211548,1.781938552856445,1.6832833290100098,2.288921594619751,2.2236039638519287,2.0525617599487305,2.2641372680664062,2.2081451416015625,2.039722919464112,2.628491163253784,1.9523074626922607,1.6976912021636963,1.704842209815979,2.714919090270996,2.488567352294922,2.3876895904541016,1.7047128677368164,1.6472395658493042,2.2136542797088623,1.7648646831512451,1.7203383445739746,1.687456488609314,1.65593421459198
Be,3.315847873687744,4.853278636932373,3.151320219039917,2.9907102584838867,3.1382999420166016,4.066907405853272,4.357388019561768,4.639251232147217,4.984097003936768,4.558632373809815,2.2129664421081543,3.46480655670166,3.2670068740844727,2.791623592376709,3.60753345489502,3.75736927986145,4.092282295227051,3.945443868637085,1.892627477645874,2.9916512966156006,2.572314977645874,2.6365456581115723,2.6988790035247803,2.7275867462158203,2.753551959991455,2.804895639419556,2.882923126220703,2.957069635391236,2.977524757385254,3.078441381454468,3.488463878631592,2.9042768478393555,3.3298492431640625,3.32315444946289,3.5967273712158203,3.4420366287231445,2.43074631690979,2.3356194496154785,2.679372310638428,2.3846802711486816,2.514335870742798,2.5352160930633545,2.564725875854492,2.647528648376465,2.7214105129241943,2.5288949012756348,2.816601276397705,2.831110954284668,3.314802646636963,3.302353620529175,2.9475655555725098,2.99912428855896,3.1645171642303467,3.0826447010040283,2.211109399795532,2.3687069416046143,2.1868462562561035,2.749678373336792,2.3436148166656494,2.28269100189209,2.2099170684814453,2.167509078979492,2.1112308502197266,2.5750486850738525,2.0274462699890137,2.019719123840332,2.000319004058838,1.9904804229736328,2.0057387351989746,2.0082056522369385,2.363515853881836,2.382299423217773,2.280471086502075,2.1576602458953857,2.1901183128356934,2.209328413009644,2.2739098072052,2.412285327911377,2.437067747116089,2.253063201904297,2.661017417907715,2.790701389312744,2.7566146850585938,2.786428689956665,2.8430004119873047,2.681492328643799,2.183058977127075,2.1670289039611816,1.9530744552612305,2.003631830215454,3.5118303298950195,2.749821186065674,2.684010982513428,2.0291404724121094,1.956631064414978,2.379659414291382,2.0817816257476807,2.024705410003662,1.99301278591156,1.9639463424682613
B,4.56231164932251,5.049720287322998,2.6108298301696777,3.205235958099365,2.1912682056427,3.258821487426758,3.732545852661133,4.157201290130615,4.665408611297607,4.065620422363281,1.904742121696472,2.812162637710572,2.684399604797364,2.1146931648254395,2.955890893936157,3.1094841957092285,3.404278516769409,3.255189895629883,2.039001941680908,2.3113718032836914,2.115263223648072,2.127042770385742,2.154740571975708,2.185077428817749,2.181526660919189,2.2229628562927246,2.333207130432129,2.4485344886779785,2.504852533340454,2.4884033203125,2.9829630851745605,2.2607498168945312,2.900240421295166,2.8403890132904053,3.082016468048096,2.7757318019866943,2.73693323135376,2.16402268409729,2.3329310417175293,2.056265592575073,2.077189445495605,2.0774314403533936,2.075667381286621,2.1165034770965576,2.1697146892547607,2.03680419921875,2.2269539833068848,2.1701982021331787,2.745083332061768,2.3211264610290527,2.351701736450196,2.390230417251587,2.619529485702514,2.3693082332611084,3.3808577060699463,2.389214038848877,2.166062355041504,2.719710111618042,2.211174488067627,2.1374740600585938,2.060601234436035,1.991803526878357,1.925196647644043,2.4289116859436035,1.8293756246566768,1.808484554290772,1.7765213251113892,1.74909770488739,1.7274556159973145,1.7121903896331787,2.070457696914673,2.0701074600219727,1.9287430047988887,1.7942593097686768,1.8178963661193848,1.8357632160186768,1.881754159927368,1.970418930053711,1.987193584442139,1.874111294746399,2.398102045059204,2.3517167568206787,2.273234605789185,2.454514980316162,2.441324472427368,2.239158868789673,3.488697052001953,2.271341562271118,1.9836212396621704,1.973684430122376,2.8383054733276367,2.7417800426483154,2.637643337249756,1.953117609024048,1.8823871612548828,2.4555201530456543,1.959076285362244,1.9092785120010376,1.8712784051895144,1.839476585388184
C,4.48905086517334,5.6024556159973145,3.166158676147461,4.09567403793335,3.2346880435943604,3.156322479248047,4.52491569519043,4.854323387145996,5.305827617645264,4.88262414932251,2.319364309310913,3.400611162185669,3.211519718170166,2.77558708190918,3.492082118988037,3.6925723552703857,4.021331310272217,4.050268650054932,2.1591005325317383,2.962125778198242,2.561711549758911,2.6306185722351074,2.7242772579193115,2.789079666137696,2.7881522178649902,2.843678474426269,2.9584078788757324,3.055779218673706,3.1124730110168457,3.129733324050904,3.503188371658325,2.8433003425598145,3.2864925861358643,3.33126187324524,3.524305820465088,3.429046154022217,2.7601206302642822,2.387810707092285,2.566006183624268,2.394071817398072,2.51850700378418,2.534137487411499,2.533740520477295,2.6501238346099854,2.7476043701171875,2.665041208267212,2.827322006225586,2.7062013149261475,3.3494739532470703,3.023398876190185,2.961785316467285,3.00217080116272,3.1957132816314697,2.9189467430114746,2.897740840911865,2.6301190853118896,2.2817811965942383,2.827514410018921,2.413848638534546,2.346508502960205,2.274644374847412,2.218865394592285,2.161659240722656,2.509938955307007,2.0860915184021,2.06801700592041,2.0502097606658936,2.038515329360962,2.038055658340454,2.0329720973968506,2.281487941741944,2.301020622253418,2.270277976989746,2.188421726226806,2.2302987575531006,2.2503926753997803,2.325372695922852,2.437119483947754,2.450012922286988,2.2906110286712646,2.796586036682129,2.825777053833008,2.727294683456421,2.8474819660186768,2.860270738601685,2.662578582763672,2.90816330909729,2.469442844390869,2.137450218200684,2.142165422439575,3.328641414642334,2.780000686645508,2.682960033416748,2.157886981964112,2.1054224967956543,2.4844672679901123,2.171681404113769,2.132903575897217,2.1103057861328125,2.0923285484313965
N,5.1688103675842285,6.0528340339660645,3.8503823280334473,4.591824054718018,3.788074493408203,4.489718914031982,4.291328430175781,5.364584445953369,5.865407466888428,5.388035774230957,3.02087664604187,4.1131272315979,3.840633392333984,3.4314751625061035,4.0733795166015625,4.230596542358398,4.574127674102783,4.599697589874268,2.4970993995666504,3.8590316772460938,3.115090131759644,3.156287908554077,3.191417694091797,3.267090320587158,3.2609262466430664,3.3197498321533203,3.417111396789551,3.5139966011047363,3.616994619369507,3.628779172897339,3.967289924621582,3.3433496952056885,3.8605055809021,3.818613290786743,4.073714733123779,3.9179959297180176,3.0350615978240967,2.927056312561035,3.093549966812134,2.9502148628234863,3.0912015438079834,3.102708339691162,3.0899243354797363,3.204608201980591,3.2878096103668213,3.2531778812408447,3.374074935913086,3.31605863571167,3.788625240325928,3.744840145111084,3.4334444999694824,3.4746785163879395,3.661595106124878,3.469571828842163,2.9765172004699707,3.072035789489746,2.643153190612793,3.1223607063293457,2.858001947402954,2.800888061523437,2.7385900020599365,2.696167469024658,2.6364123821258545,2.8449418544769287,2.5483217239379883,2.5438766479492188,2.5316162109375,2.522745370864868,2.528045415878296,2.523710250854492,2.65541934967041,2.6851935386657715,2.7020065784454346,2.631381034851074,2.664268970489502,2.682901382446289,2.7477471828460693,2.8556060791015625,2.8787758350372314,2.7335896492004395,3.122486114501953,3.16658616065979,3.075573444366455,3.2060067653656006,3.19795560836792,3.04168701171875,3.002517938613892,2.779149055480957,2.452216863632202,2.4972517490386963,3.728006362915039,3.069666147232056,3.0038623809814453,2.574032783508301,2.4990487098693848,2.7020442485809326,2.539080142974853,2.4789156913757324,2.449418067932129,2.4242055416107178
O,6.144627094268799,6.619659900665283,4.516253471374512,5.183128356933594,4.358750343322754,4.931868553161621,5.454972267150879,5.441683769226074,6.403479099273682,5.858036518096924,3.8746259212493896,4.739243030548096,4.404542446136475,4.067690849304199,4.565694332122803,4.691903114318848,5.017208576202393,5.066440105438232,3.082369327545166,4.548202037811279,3.595555067062378,3.646894931793213,3.726785182952881,3.8681564331054688,3.8216710090637207,3.8849129676818848,3.990319013595581,4.090710639953613,4.277818202972412,4.211004257202148,4.421050071716309,3.936171770095825,4.339931964874268,4.308368682861328,4.506497859954834,4.350555419921875,3.48148250579834,3.633888244628906,3.5517592430114746,3.4971842765808105,3.660192489624024,3.685702323913574,3.660488843917847,3.8089382648468018,3.893718242645264,3.957447052001953,4.016627788543701,3.927083969116211,4.278668403625488,4.232585906982422,4.007167339324951,4.018564701080322,4.179912567138672,4.004341125488281,3.582109212875366,3.6746938228607178,3.11037015914917,3.484946012496948,3.427643299102783,3.380068063735962,3.330653190612793,3.3036322593688965,3.2553060054779053,3.234044551849365,3.194621324539185,3.200469255447388,3.1876025199890137,3.1761839389801025,3.181536197662353,3.17458438873291,3.035541534423828,3.0720956325531006,3.1846048831939697,3.125680446624756,3.1761233806610107,3.213231325149536,3.2939789295196533,3.4896626472473145,3.552154541015625,3.380070686340332,3.662340879440308,3.594700813293457,3.6901931762695312,3.810181379318237,3.759697675704956,3.56497573852539,3.6237409114837646,3.3061654567718506,2.956751585006714,3.0279572010040283,4.014662265777588,3.40261459350586,3.353209972381592,3.137099266052246,3.0622925758361816,3.0560450553894043,3.1048731803894043,3.0539989471435547,3.032538414001465,3.014505386352539
F,7.431813716888428,7.439375877380371,5.761571407318115,6.296484470367432,5.451115131378174,5.885109901428223,6.235898017883301,6.557945728302002,6.919084072113037,6.590202808380127,5.244981288909912,5.952001094818115,5.557029724121094,5.136364936828613,5.581768035888672,5.6188836097717285,5.834108829498291,5.792277812957764,4.055036067962647,5.456075668334961,4.5163187980651855,4.603250980377197,4.722891330718994,4.980988025665283,4.872272968292236,4.953952789306641,5.085886001586914,5.204264163970947,5.540637493133545,5.31096887588501,5.291956424713135,5.104559421539307,5.499195575714111,5.356537818908691,5.457747459411621,5.185573577880859,4.187589168548584,4.61974573135376,4.417466640472412,4.536733150482178,4.758174419403076,4.8147172927856445,4.744840145111084,4.986865043640137,5.0802836418151855,5.304828643798828,5.22528886795044,5.032785415649414,5.140112400054932,4.994678974151611,5.180058479309082,5.136348724365234,5.222800254821777,5.004476070404053,4.358646869659424,4.561063289642334,3.99873399734497,4.109697818756104,4.36210823059082,4.3307719230651855,4.2938151359558105,4.272675037384033,4.233962059020996,3.9077773094177246,4.188576698303223,4.189244747161865,4.180568218231201,4.170654773712158,4.171661853790283,4.164709091186523,3.771404504776001,3.829119682312012,4.253551959991455,4.225706577301025,4.314686298370361,4.386940002441406,4.502199649810791,4.847087860107422,4.933999061584473,4.743678092956543,4.661563873291016,4.454064846038818,4.958114147186279,4.9979095458984375,4.94556188583374,4.780179500579834,4.457397937774658,4.18113374710083,3.8920931816101074,3.963897466659546,4.591291904449463,4.008330821990967,3.967366218566896,4.113654613494873,4.052002906799316,3.745903730392456,4.096405506134033,4.053000926971436,4.035874843597412,4.024958610534668
Ne,5.9311370849609375,6.770300388336182,4.595213413238525,5.243675231933594,4.483902454376221,5.174891948699951,5.669023036956787,6.020277976989746,6.506663799285889,5.5797553062438965,3.7505173683166495,4.86113166809082,4.599475860595703,4.1137542724609375,4.79473876953125,4.925273418426514,5.256473064422607,5.262982368469238,3.292839288711548,4.514020442962647,3.748441696166992,3.7763304710388175,3.824282169342041,3.9264421463012695,3.888258218765259,3.941853284835816,4.058255195617676,4.170963764190674,4.299811363220215,4.268594741821289,4.605185031890869,4.011108875274658,4.611558437347412,4.533779144287109,4.803840160369873,4.545379161834717,3.80302095413208,3.741427421569824,3.775570154190064,3.637694597244263,3.760465383529663,3.767409324645996,3.745102405548096,3.8496038913726807,3.923247814178467,3.899730443954468,4.016519069671631,3.986122131347656,4.39381217956543,4.333102226257324,4.09550142288208,4.129631519317627,4.329080581665039,4.153349876403809,3.7834784984588623,3.751662254333496,3.386537551879883,3.834941864013672,3.662208557128906,3.604825973510742,3.542757987976074,3.5035552978515625,3.4531900882720947,3.5267257690429688,3.386131525039673,3.370722532272339,3.345422744750977,3.319148540496826,3.3020355701446533,3.2821149826049805,3.2808074951171875,3.2992796897888184,3.3564186096191406,3.275774002075196,3.311062812805176,3.338689088821411,3.3964524269104004,3.541911125183105,3.574950695037842,3.4728927612304688,3.731591939926148,3.633365869522095,3.710583448410034,3.8868408203125,3.7813103199005127,3.677845478057861,3.803675174713135,3.564730167388916,3.233107566833496,3.283021211624145,4.222512245178223,3.7451250553131104,3.679216146469116,3.3744938373565674,3.3046092987060547,3.399466037750244,3.327796936035156,3.2732086181640625,3.2469372749328613,3.223716259002685
