,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,4.666754245758057,5.749900341033936,5.055581092834473,4.062719345092773,5.357605457305908,5.628671169281006,5.253159046173096,5.717444896697998,6.345303535461426,5.580860614776611,3.5501933097839355,4.916605949401856,5.453235626220703,4.3580851554870605,5.614995002746582,5.818493366241455,6.0251946449279785,6.145020008087158,3.208195924758911,4.39539909362793,3.9040913581848153,4.002838134765625,4.180916786193848,4.289062976837158,4.348607063293457,4.448343753814697,4.6671953201293945,4.869716644287109,5.055881977081299,4.875790119171143,5.494273662567139,4.520679950714111,5.626335144042969,5.512665748596191,5.787522792816162,5.222900867462158,3.467734336853028,3.621002435684204,4.145630836486816,3.741945266723633,3.938944816589356,3.987729549407959,4.030280590057373,4.199403285980225,4.349052429199219,4.182199478149414,4.495906829833984,4.39583683013916,5.168305397033691,4.892651081085205,4.689560890197754,4.742588043212891,5.116791248321533,4.730412483215332,2.976233959197998,3.6005172729492188,3.4314353466033936,4.393391609191895,3.6966166496276855,3.629841327667236,3.553151845932007,3.503230333328247,3.430016279220581,4.060453414916992,3.3254714012146,3.309138536453247,3.2817249298095703,3.262462615966797,3.259161233901977,3.248260259628296,3.762143135070801,3.8128156661987305,3.4831199645996094,3.286752462387085,3.3407230377197266,3.394131183624268,3.5174756050109863,3.7994794845581055,3.872666835784912,3.667117118835449,4.461720943450928,4.345154762268066,4.247424602508545,4.648340702056885,4.504642486572266,4.252816200256348,3.0494871139526367,3.3370344638824463,3.1067676544189453,3.1638920307159424,5.1705193519592285,4.414255142211914,4.316716194152832,3.3411433696746826,3.238531827926636,3.8614110946655273,3.441945791244507,3.371833324432373,3.327368259429932,3.2874531745910645
He,5.749900341033936,7.852141380310059,5.417171478271484,6.73225736618042,5.347375392913818,6.0980329513549805,7.01063871383667,7.22280216217041,7.612172603607178,7.41947603225708,4.429107189178467,5.805230617523193,5.42054557800293,4.726375579833984,5.627338409423828,5.730931758880615,5.96508264541626,5.899626731872559,3.6989493370056152,4.198230266571045,4.416108131408691,4.481293201446533,4.59475564956665,4.73848295211792,4.731053829193115,4.8320088386535645,5.060643672943115,5.269374370574951,5.575129985809326,5.383574962615967,5.590689182281494,5.078078746795654,5.889531135559082,5.812969207763672,5.952672004699707,5.6139655113220215,4.094000339508057,3.990499973297119,4.110072612762451,4.324825763702393,4.450107097625732,4.471269130706787,4.455203056335449,4.645593166351318,4.801367282867432,4.785682201385498,4.988226413726807,4.844176292419434,5.447946548461914,4.797850131988525,5.252048015594482,5.286066055297852,5.587550640106201,5.132912635803223,5.053656578063965,3.8425018787384033,3.893988132476807,4.633915424346924,4.117347240447998,4.043857574462891,3.955501556396485,3.8859164714813232,3.816891431808472,4.210533618927002,3.7068824768066406,3.6899261474609375,3.663065433502197,3.642263650894165,3.6379687786102295,3.622682094573975,3.865945339202881,3.91654634475708,4.082977771759033,3.951701879501343,4.023808479309082,4.084905624389648,4.244966983795166,4.5024261474609375,4.555466175079346,4.222151279449463,5.159915924072266,5.022318363189697,4.987048625946045,5.267858505249023,5.1870551109313965,4.679474353790283,5.31611442565918,3.817552089691162,3.7335925102233887,3.721845865249634,5.23139238357544,4.578822135925293,4.473357200622559,3.846156358718872,3.749932050704956,4.120684623718262,3.8059513568878174,3.744965076446533,3.705990791320801,3.663234233856201
Li,5.055582523345947,5.417171478271484,3.0434603691101074,2.837703227996826,3.0088090896606445,3.1011786460876465,3.8199596405029297,4.5829758644104,5.594939231872559,4.193838119506836,2.473060846328736,2.824087381362915,2.903027534484864,2.77817964553833,3.010649442672729,3.1461291313171387,3.416768789291382,3.5498108863830566,2.371273994445801,2.9573142528533936,2.554837226867676,2.584816694259644,2.685481548309326,2.775209188461304,2.844677686691284,2.9180424213409424,3.026854515075684,3.06809949874878,3.1346802711486816,3.1656363010406494,3.1452536582946777,2.886706590652466,3.145460605621338,3.1978189945220947,3.340409517288208,3.4411275386810303,4.337146282196045,2.637548446655273,2.947006702423096,2.5985653400421143,2.635800361633301,2.666672945022583,2.707526206970215,2.7881455421447754,2.884456157684326,2.743379831314087,2.9803194999694824,2.9116783142089844,3.0329694747924805,2.936532974243164,3.0074222087860107,3.1045241355896,3.204025983810425,3.1775269508361816,5.07515811920166,2.9035067558288574,2.7387709617614746,3.530518054962158,2.679731845855713,2.5960521697998047,2.4957666397094727,2.396361827850342,2.3025410175323486,3.2994384765625,2.1810903549194336,2.16811752319336,2.154505014419556,2.1427648067474365,2.13376259803772,2.1241252422332764,2.668684720993042,2.656574487686157,2.4499707221984863,2.061619520187378,2.051468849182129,2.088831663131714,2.1444034576416016,2.282381057739258,2.3423943519592285,2.279182195663452,2.825836658477783,2.870870590209961,2.749873876571656,2.877950668334961,2.973752498626709,2.9725089073181152,4.935156345367432,2.9928841590881348,2.4998011589050293,2.4569554328918457,3.8897433280944815,3.648684024810791,3.5548958778381348,2.403069257736206,2.327383041381836,3.332603931427002,2.5799617767333984,2.5625736713409424,2.543044090270996,2.524050712585449
Be,4.062721252441406,6.73225736618042,2.8377037048339844,4.075414180755615,3.036040544509888,4.007481575012207,5.036958694458008,5.679067134857178,6.471261978149414,5.321464538574219,3.090480327606201,3.192340850830078,2.931703329086304,3.0160131454467773,3.4345717430114746,3.760698795318604,4.338924884796143,4.350951671600342,2.426187753677368,3.310462474822998,2.92399263381958,2.953246831893921,2.976689100265503,3.0022623538970947,3.0109333992004395,3.050003290176392,3.099762201309204,3.1834959983825684,3.213804244995117,3.30191421508789,3.976840734481812,3.215956687927246,3.6243679523468018,3.7483839988708496,4.048098564147949,3.901774883270264,3.29294490814209,3.0674047470092773,3.226550817489624,2.8929333686828613,2.989549160003662,3.009929656982422,2.9998905658721924,3.0922255516052246,3.134134292602539,3.0436367988586426,3.2234020233154297,3.203580617904663,3.739006519317627,3.4251856803894043,3.2328872680664062,3.2945332527160645,3.533871650695801,3.4247376918792725,4.086848735809326,3.089197874069214,2.8592686653137207,3.665810823440552,2.992539882659912,2.925650358200073,2.83992075920105,2.7904608249664307,2.72968864440918,3.340229034423828,2.6385045051574707,2.629538059234619,2.6064887046813965,2.58328914642334,2.5496206283569336,2.506755113601685,2.896542549133301,2.9094676971435547,2.5263686180114746,2.3429172039031982,2.393822193145752,2.443803310394287,2.5467770099639893,2.6958699226379395,2.755122423171997,2.6785378456115723,3.32711148262024,3.41153621673584,3.081650733947754,3.1630516052246094,3.257850646972656,3.24981951713562,4.069680690765381,2.805550098419189,2.541433572769165,2.595529794692993,4.151352882385254,3.726695060729981,3.60756254196167,2.65004563331604,2.565561532974243,3.214759349822998,2.769991397857666,2.7141690254211426,2.6814427375793457,2.6555120944976807
B,5.357605457305908,5.347375392913818,3.008809804916382,3.036040782928467,3.0145182609558105,3.1804332733154297,3.799377202987671,4.411221981048584,5.2897467613220215,4.179459095001221,2.465576171875,3.020927906036377,2.911813735961914,2.6083085536956787,3.0251564979553223,3.158776998519897,3.356196880340576,3.4934206008911133,2.758432626724243,2.868202209472656,2.649045467376709,2.642392158508301,2.671571731567383,2.726440191268921,2.7562551498413086,2.803418159484864,2.8990554809570312,2.9907026290893555,3.0499472618103027,3.0453481674194336,3.0915679931640625,2.7457759380340576,3.1691324710845947,3.2082014083862305,3.3679428100585938,3.353705406188965,5.014942646026611,2.7789862155914307,3.005420684814453,2.6831955909729004,2.665785789489746,2.669238567352295,2.688081979751587,2.6982595920562744,2.7426347732543945,2.5627083778381348,2.798794746398926,2.8410732746124268,2.96659779548645,2.866051197052002,2.8468575477600098,2.902085781097412,3.159823179244995,3.074336290359497,5.489073276519775,3.170376777648926,2.929571390151977,3.585165023803711,2.8069839477539062,2.733489990234375,2.633390426635742,2.513136148452759,2.422192573547364,3.36395001411438,2.2959742546081543,2.238095283508301,2.204344749450684,2.1648998260498047,2.1108131408691406,2.076334238052368,2.714383602142334,2.697042465209961,2.487420558929444,2.0931992530822754,2.0807859897613525,2.0859251022338867,2.1141340732574463,2.2327823638916016,2.254479169845581,2.202885150909424,2.673415422439575,2.706390380859375,2.6234538555145264,2.786432266235352,2.8518474102020264,2.8722259998321533,5.317280292510986,3.45569920539856,2.695432424545288,2.662392854690552,3.7205593585968018,3.727189540863037,3.613921880722046,2.588257074356079,2.5456759929656982,3.433736801147461,2.817467212677002,2.79799747467041,2.7669503688812256,2.733067512512207
C,5.6286702156066895,6.0980329513549805,3.10117769241333,4.007481098175049,3.1804327964782715,3.734855890274048,4.548648357391357,5.151947498321533,5.930294036865234,4.863589286804199,2.8409581184387207,3.278008460998535,3.1748156547546387,3.0181329250335693,3.4063799381256104,3.586212635040283,3.992372512817383,3.915753364562988,2.579451322555542,3.0909578800201416,2.939833164215088,2.9812121391296387,3.0388216972351074,3.0827441215515137,3.092207908630371,3.1309282779693604,3.200528621673584,3.2716641426086426,3.3416075706481934,3.307295799255371,3.612414121627808,3.188749313354492,3.657983303070069,3.5728530883789062,3.820276498794556,3.615403175354004,3.974698781967163,2.881486654281616,3.026447296142578,2.836284875869751,2.957818984985352,2.9970033168792725,3.0155842304229736,3.087167501449585,3.1456334590911865,3.034298896789551,3.201970338821411,3.1515345573425293,3.41031551361084,3.1734423637390137,3.2799627780914307,3.315639972686768,3.409407138824463,3.372406005859375,4.8891425132751465,3.041797399520874,2.843910217285156,3.509511709213257,2.8218111991882324,2.7494781017303467,2.660245895385742,2.579581022262573,2.49599027633667,3.175201416015625,2.366743326187134,2.3465564250946045,2.3207359313964844,2.3062636852264404,2.3099517822265625,2.303187370300293,2.7041306495666504,2.7147815227508545,2.484868288040161,2.302301406860352,2.3599061965942383,2.3853862285614014,2.479736328125,2.6193289756774902,2.6443428993225098,2.4472384452819824,3.245989322662353,3.220057964324951,3.0164132118225098,3.258806228637696,3.223561286926269,3.0112972259521484,4.849588871002197,2.919140338897705,2.561698198318481,2.5805678367614746,4.013187885284424,3.5869107246398926,3.4737415313720703,2.5151588916778564,2.426675796508789,3.174034118652344,2.5412776470184326,2.4841408729553223,2.4560675621032715,2.4354166984558105
N,5.253159046173096,7.010638236999512,3.819959163665772,5.036960124969482,3.799377202987671,4.548648357391357,5.23524284362793,5.714332103729248,6.450347423553467,5.5735626220703125,3.214229345321656,4.20710563659668,3.822951316833496,3.327928066253662,4.13580322265625,4.276741027832031,4.617704391479492,4.522248268127441,2.772407531738281,3.2822799682617188,3.292520761489868,3.34012770652771,3.4078917503356934,3.489420175552368,3.493187427520752,3.5648651123046875,3.718494415283203,3.855217695236206,3.983259677886963,3.892168521881104,4.264537811279297,3.6028289794921875,4.378670692443848,4.323887348175049,4.510786056518555,4.1551289558410645,3.5176239013671875,3.0776846408843994,3.227810859680176,3.2250986099243164,3.3142848014831543,3.3275070190429688,3.335143566131592,3.4262022972106934,3.5081799030303955,3.3813023567199707,3.568300008773804,3.492013454437256,4.105501651763916,3.588439464569092,3.736406087875366,3.7774624824523926,4.096911907196045,3.702434778213501,4.485451698303223,3.172736167907715,2.9616050720214844,3.7700235843658447,3.2055087089538574,3.14443588256836,3.057911872863769,2.99517035484314,2.922327280044556,3.4343509674072266,2.81500244140625,2.799840211868286,2.776214122772217,2.7513949871063232,2.7324533462524414,2.70332670211792,3.048128366470337,3.056468963623047,2.983793973922729,2.876893997192383,2.9398553371429443,2.967500686645508,3.071276903152466,3.195842981338501,3.206571578979492,2.985697031021118,3.852282762527466,3.751132011413574,3.5703775882720947,3.864952087402344,3.798360824584961,3.414064645767212,4.593429565429688,2.9792580604553223,2.7474844455718994,2.759793758392334,4.2875657081604,3.770789623260498,3.657843828201294,2.8797154426574707,2.775296688079834,3.26245665550232,2.844279766082764,2.771479606628418,2.729942321777344,2.695408582687378
O,5.717443466186523,7.222804069519043,4.582974433898926,5.679066181182861,4.411221981048584,5.151947975158691,5.714332103729248,6.0305914878845215,6.625842094421387,6.0453619956970215,3.5110881328582764,4.939551830291748,4.544637680053711,3.812944173812866,4.780440807342529,4.890742778778076,5.168455600738525,4.913405895233154,3.0563266277313232,3.512850284576416,3.643577098846436,3.708280324935913,3.8278462886810303,3.972645998001098,3.9894609451293945,4.09373950958252,4.284956455230713,4.469070911407471,4.611319541931152,4.478671073913574,4.7591872215271,4.100156307220459,4.913801193237305,4.861954689025879,5.066525459289551,4.6639404296875,3.6298422813415527,3.312251329421997,3.4401776790618896,3.565441131591797,3.660276174545288,3.6832776069641113,3.707509279251098,3.856437206268311,4.007321357727051,3.871881484985352,4.077375888824463,3.907407283782959,4.58542013168335,3.89247727394104,4.302823543548584,4.344022750854492,4.672755718231201,4.13721227645874,4.829848289489746,3.324188232421875,3.1885995864868164,4.015501499176025,3.479597806930542,3.4143741130828857,3.330434083938598,3.263490438461304,3.194607734680176,3.6503090858459473,3.1061224937438965,3.0961906909942627,3.071131706237793,3.0510125160217285,3.037075996398926,3.01057243347168,3.2738280296325684,3.2959227561950684,3.327192783355713,3.2345244884490967,3.298868179321289,3.3419349193573,3.4591126441955566,3.5912489891052246,3.608999252319336,3.3490939140319824,4.3066253662109375,4.136237144470215,3.995220184326172,4.354429721832275,4.234706878662109,3.762754440307617,5.002958297729492,3.201499938964844,3.0316529273986816,3.017851591110229,4.523838520050049,3.971973657608032,3.8649744987487793,3.1947262287139893,3.10562801361084,3.47949743270874,3.145883083343506,3.089134693145752,3.0482161045074463,3.017152786254883
F,6.345303058624268,7.612171649932861,5.594939231872559,6.4712629318237305,5.289748191833496,5.930294513702393,6.45034646987915,6.62584114074707,7.062682628631592,6.80111837387085,4.028304100036621,5.7775468826293945,5.533223628997803,4.59619140625,5.720620632171631,5.786101341247559,5.955514430999756,5.714744091033936,3.4783997535705566,3.89330005645752,4.25584602355957,4.364509105682373,4.516340255737305,4.705628871917725,4.737595081329346,4.871896743774414,5.1106038093566895,5.289583206176758,5.455645084381104,5.264440059661865,5.577317714691162,4.852416515350342,5.779013156890869,5.66118860244751,5.889955043792725,5.3653435707092285,3.889479875564575,3.679297924041748,3.8074798583984375,4.050826072692871,4.27755880355835,4.348385334014893,4.3862738609313965,4.616090774536133,4.789371967315674,4.687333106994629,4.856372833251953,4.592578411102295,5.338313579559326,4.444734573364258,5.048790454864502,5.063146114349365,5.388129711151123,4.806183815002441,5.252076148986816,3.643019199371338,3.528343915939331,4.271852016448975,3.804074764251709,3.740691661834717,3.667808532714844,3.6219871044158936,3.5763535499572754,3.933927536010742,3.5214507579803467,3.528190851211548,3.5243265628814697,3.5223703384399414,3.5214011669158936,3.5089447498321533,3.6178150177001953,3.658198833465576,3.800736904144287,3.773582935333252,3.868575096130371,3.918949604034424,4.066976070404053,4.196258068084717,4.192742824554443,3.862269401550293,4.917841911315918,4.722276210784912,4.6191229820251465,4.965882778167725,4.842813968658447,4.264382362365723,5.56582498550415,3.5959184169769287,3.3744654655456543,3.3684372901916504,4.870167255401611,4.211934566497803,4.122369766235352,3.5628538131713867,3.492781639099121,3.791717767715454,3.5445094108581543,3.508817434310913,3.4866108894348145,3.4670467376708984
Ne,5.580862045288086,7.419477939605713,4.19383716583252,5.321465015411377,4.179458618164063,4.863589286804199,5.573561668395996,6.045360088348389,6.801119327545166,6.1518874168396,3.690593242645264,4.515021324157715,4.184535026550293,3.824676513671875,4.488429546356201,4.626367092132568,4.960935592651367,4.93756103515625,3.242558002471924,3.639500617980957,3.7583065032958975,3.798290491104126,3.851519823074341,3.940549373626709,3.9291608333587646,3.982274055480957,4.075253009796143,4.184040546417236,4.368642807006836,4.33212947845459,4.559890270233154,4.111892223358154,4.717209815979004,4.702984809875488,4.878231525421143,4.649953842163086,3.851603984832764,3.559340000152588,3.604554891586304,3.72225832939148,3.7783923149108887,3.7867414951324463,3.791880369186402,3.895820140838623,3.99089241027832,3.849643707275391,4.086273670196533,3.995633125305176,4.427300930023193,3.9616055488586426,4.262699127197266,4.31670618057251,4.543529033660889,4.285162925720215,5.065241813659668,3.5299675464630127,3.479964256286621,4.283646583557129,3.715761661529541,3.643361806869507,3.5606470108032227,3.4981911182403564,3.4236769676208496,3.8679163455963135,3.291261672973633,3.2661209106445312,3.2375199794769287,3.210343837738037,3.183654308319092,3.15563440322876,3.403107166290283,3.421764850616455,3.452561140060425,3.3215103149414062,3.360626220703125,3.387549877166748,3.474339485168457,3.646477222442627,3.7036542892456055,3.5659072399139404,4.271541118621826,4.168333530426025,4.055854797363281,4.303959369659424,4.25979471206665,3.980578899383545,5.219143390655518,3.3937668800354004,3.30554461479187,3.2991316318511963,4.608426570892334,4.252493381500244,4.150500774383545,3.41534423828125,3.3145341873168945,3.767141103744507,3.353734016418457,3.290626049041748,3.2454304695129395,3.211937427520752
Na,3.5501930713653564,4.429107189178467,2.4730610847473145,3.0904810428619385,2.465576171875,2.8409571647644043,3.214230537414551,3.511087417602539,4.0283050537109375,3.690593004226685,2.224928140640259,2.6415791511535645,2.365519762039185,2.466825485229492,2.6137115955352783,2.801153898239136,3.0916614532470703,3.222583055496216,3.6473121643066406,2.87515926361084,2.8116793632507324,2.854381561279297,2.8845090866088867,2.836067676544189,2.9125330448150635,2.915279150009156,2.855170488357544,2.843702793121338,2.7597496509552,2.9556760787963867,2.670830726623535,2.958310604095459,2.8189597129821777,2.9641432762146,3.068103313446045,3.4290452003479004,6.607054233551025,3.284714937210083,3.2411646842956543,2.847548007965088,2.8008522987365723,2.8466992378234863,2.921456813812256,2.8685379028320312,2.867800235748291,2.36489486694336,2.861652374267578,3.0061023235321045,2.674155712127685,3.126819133758545,2.9579756259918213,3.042156219482422,3.056720495223999,3.3237175941467285,5.994604110717773,4.653123378753662,3.3153092861175537,4.304897308349609,3.1893765926361084,3.07439398765564,2.9327666759490967,2.7938175201416016,2.7032904624938965,3.929265260696411,2.586334466934204,2.5355944633483887,2.509395122528076,2.4821794033050537,2.43729829788208,2.4061026573181152,3.375205993652344,3.3804473876953125,2.8602097034454346,2.440826892852783,2.391297101974488,2.3848042488098145,2.359952211380005,2.379176378250122,2.415407180786133,2.519922971725464,2.640458583831787,2.96102237701416,2.8803868293762207,2.751638412475586,2.994255542755127,3.4128968715667725,5.731744289398193,4.8883891105651855,3.0719761848449707,3.001746654510498,3.8942952156066895,4.434959888458252,4.289411067962647,2.9341859817504883,2.8691022396087646,4.136456489562988,3.193833351135254,3.154378652572632,3.1098408699035645,3.075528144836426
