,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,5.728231906890869,6.74582052230835,3.394835948944092,3.809292316436768,3.840902328491211,4.316068172454834,4.961669445037842,5.616175174713135,6.394919872283936,5.555731773376465,2.967578411102295,3.534505844116211,3.6630630493164062,3.505425453186035,4.036988258361816,4.303781032562256,4.653292179107666,4.963635444641113,3.5899083614349365,5.0659050941467285,3.1569929122924805,3.176201820373535,3.2359066009521484,3.333773136138916,3.339146375656128,3.41736364364624,3.540611982345581,3.692736864089966,3.8261971473693848,3.915923357009888,3.969111919403076,3.4780216217041016,3.905772686004639,3.985206604003906,4.176990032196045,4.221972942352295,4.470069408416748,4.364321708679199,3.6525235176086426,3.0450050830841064,3.165881633758545,3.175930976867676,3.1482951641082764,3.268383026123047,3.3797807693481445,3.1365280151367188,3.5496888160705566,3.546427965164185,3.828668594360352,3.929344892501831,3.60711407661438,3.663704872131348,3.891793727874756,3.670068264007568,3.3531408309936523,4.734069347381592,3.2092156410217285,4.115702152252197,3.6803789138793945,3.5425143241882324,3.3547818660736084,3.1677052974700928,2.989561080932617,3.3798344135284424,2.7544493675231934,2.695958375930786,2.63006591796875,2.5716021060943604,2.5079617500305176,2.4561076164245605,2.654201030731201,2.6510202884674072,2.7217588424682617,2.404205560684204,2.4181761741638184,2.423515796661377,2.49462890625,2.700839042663574,2.714518547058105,2.447873592376709,2.9309160709381104,2.8556180000305176,3.0439627170562744,3.1890079975128174,3.18752121925354,2.9075183868408203,3.2335100173950195,4.239051342010498,2.9166512489318848,3.0008769035339355,4.318396091461182,3.989548921585083,3.798303604125977,3.034597873687744,2.843914747238159,3.258595466613769,3.026731014251709,2.8994083404541016,2.8236100673675537,2.739156723022461
He,6.745820999145508,7.766024112701416,4.713898181915283,5.341396808624268,4.956844806671143,5.629940986633301,6.2025957107543945,6.754775524139404,7.411296367645264,6.748496055603027,4.291059494018555,4.971358776092529,4.843271255493164,4.69312047958374,5.255223751068115,5.521212100982666,5.927361965179443,6.125633716583252,4.915005683898926,6.331381320953369,4.205531597137451,4.206377983093262,4.2466583251953125,4.331319332122803,4.338418960571289,4.417655944824219,4.551049709320068,4.707334995269775,4.834665775299072,4.979567050933838,5.196444988250732,4.492526531219482,5.0212507247924805,5.041991233825684,5.32541561126709,5.254559516906738,5.774769306182861,5.653111934661865,5.029575347900391,4.11160135269165,4.2199015617370605,4.214099884033203,4.206867218017578,4.303280353546143,4.402510166168213,4.2825703620910645,4.646886348724365,4.816457748413086,4.996490001678467,5.31610918045044,4.553234100341797,4.622601509094238,4.855157852172852,4.853674411773682,5.267354965209961,6.072515964508057,4.499049663543701,5.036244869232178,4.930222511291504,4.811670780181885,4.657583236694336,4.507437229156494,4.335963249206543,4.360867500305176,4.060527324676514,3.9707977771759033,3.880305528640747,3.804232597351074,3.7363226413726807,3.6838512420654297,3.5506339073181152,3.561141014099121,3.4437737464904785,3.1433446407318115,3.1576485633850098,3.163604021072388,3.2301125526428223,3.4550747871398926,3.4738106727600098,3.314959049224853,3.675640344619751,3.653807878494263,3.718586683273315,3.8639378547668457,3.826853036880493,3.6200361251831055,5.228868007659912,5.562740802764893,4.206122875213623,4.357669353485107,5.331137180328369,4.9086079597473145,4.752490520477295,4.305495738983154,4.114729881286621,4.1786723136901855,4.281026840209961,4.132645606994629,4.042121410369873,3.970445871353149
Li,3.394835948944092,4.7138991355896,1.7727694511413574,2.227445840835572,2.0102367401123047,2.474992513656616,2.989928960800171,3.5471861362457275,4.247043609619141,3.6198675632476807,1.344482421875,1.9351013898849487,1.9184832572937007,1.711924433708191,2.2044310569763184,2.432557344436645,2.794363260269165,3.099398136138916,1.7488927841186523,2.748859405517578,1.8692175149917605,1.8462698459625244,1.850004196166992,1.881734848022461,1.834672808647156,1.8597798347473145,1.9426088333129885,2.019066095352173,2.102572441101074,2.131721019744873,2.077335834503174,1.8557603359222408,2.0771963596343994,2.1045737266540527,2.257820606231689,2.379256010055542,3.295306921005249,2.2417728900909424,2.053036689758301,1.784626007080078,1.7969483137130735,1.779632329940796,1.7471017837524414,1.7764270305633545,1.810999751091004,1.5152807235717771,1.8594505786895752,1.8464009761810305,1.973906397819519,2.055511474609375,1.9439711570739744,1.9748579263687127,2.094024658203125,2.058892011642456,3.306161880493164,2.702184200286865,1.8525453805923464,2.8818228244781494,2.0947275161743164,1.976289749145508,1.831877827644348,1.6813092231750488,1.5530009269714355,2.135994911193848,1.3624387979507446,1.3156211376190186,1.2667840719223022,1.22369384765625,1.182861566543579,1.154919981956482,1.4282201528549194,1.431665539741516,1.5774887800216677,1.2878068685531616,1.2768563032150269,1.2504760026931765,1.2599693536758425,1.3856871128082275,1.4032413959503174,1.2643036842346191,1.616267442703247,1.6207334995269775,1.7043519020080566,1.7748334407806396,1.7991929054260254,1.6959365606307983,3.2961018085479736,2.5007638931274414,1.6359668970108032,1.632437229156494,3.105778217315674,2.855170249938965,2.667996883392334,1.6295719146728516,1.4872961044311523,2.208287239074707,1.51123046875,1.420020580291748,1.3784055709838867,1.3506361246109009
Be,3.809292316436768,5.341397762298584,2.227445840835572,2.782773494720459,2.5210230350494385,2.989159107208252,3.5853166580200195,4.145444869995117,4.823995590209961,4.282629013061523,1.8096661567687988,2.427864789962769,2.4213080406188965,2.24602484703064,2.670126438140869,2.930436134338379,3.29194974899292,3.5687036514282227,2.10787034034729,3.4828410148620605,2.278370380401612,2.256115198135376,2.258723020553589,2.325935125350952,2.2476017475128174,2.255828857421875,2.286917209625244,2.346275329589844,2.4380979537963867,2.502726554870605,2.478048324584961,2.236714601516724,2.4653854370117188,2.455241441726685,2.6709117889404297,2.753895998001098,3.230107069015503,2.817984342575073,2.488074541091919,2.190504550933838,2.277132034301758,2.24906849861145,2.176168441772461,2.2410404682159424,2.2664122581481934,2.045353889465332,2.362920045852661,2.427522897720337,2.3681881427764893,2.65913987159729,2.23808217048645,2.247479200363159,2.3699052333831787,2.490405321121216,3.0190789699554443,3.201333999633789,2.056767225265503,3.16170334815979,2.427326202392578,2.304347515106201,2.155843496322632,2.01422119140625,1.8836811780929563,2.397027015686035,1.691123604774475,1.6350287199020386,1.5901018381118774,1.5568407773971558,1.513505458831787,1.477738380432129,1.7573542594909668,1.744784593582153,1.8787717819213867,1.6241037845611572,1.603492259979248,1.581359624862671,1.598096251487732,1.7672128677368164,1.776006817817688,1.5999513864517212,1.908153057098389,1.8466949462890625,2.0645060539245605,2.077134132385254,2.086655139923096,2.020880460739136,2.9742579460144043,2.775653839111328,1.8207809925079343,1.861531972885132,3.540411710739136,3.061037302017212,2.880833864212036,1.9047954082489007,1.763575553894043,2.318200826644897,1.852093815803528,1.755813717842102,1.7008898258209229,1.6436384916305542
B,3.840902090072632,4.956844806671143,2.0102365016937256,2.5210230350494385,2.188678503036499,2.6633315086364746,3.192219018936157,3.7689037322998047,4.4720845222473145,3.795955419540405,1.6690969467163086,2.175110340118408,2.092483758926392,1.9595892429351809,2.357889175415039,2.626068592071533,3.001216650009156,3.3048641681671143,2.2071127891540527,3.1226162910461426,2.0780954360961914,2.03152084350586,2.0071022510528564,2.025282621383667,1.9690566062927248,1.977283596992493,2.030492782592773,2.0987038612365723,2.1987407207489014,2.1816658973693848,2.2189409732818604,1.945364236831665,2.2029147148132324,2.228480577468872,2.375648498535156,2.469165802001953,3.862082242965698,2.5815255641937256,2.357922077178955,2.012200355529785,1.994332194328308,1.9600152969360352,1.911107063293457,1.909680843353272,1.9162001609802248,1.6294796466827393,1.9710447788238523,1.9759374856948853,2.1006522178649902,2.2624399662017822,2.0218489170074463,2.066267728805542,2.2106521129608154,2.188526153564453,4.053868293762207,3.11911678314209,2.1519603729248047,3.1585261821746826,2.3522658348083496,2.220137119293213,2.0571413040161133,1.9022808074951167,1.7593588829040527,2.4279165267944336,1.564246654510498,1.5045936107635498,1.4581940174102783,1.4284483194351196,1.39686918258667,1.3667994737625122,1.6078182458877563,1.6074979305267334,1.7685811519622805,1.4685858488082886,1.4574265480041504,1.4418787956237793,1.4419059753417969,1.5411065816879272,1.5512897968292236,1.451838135719299,1.7450168132781982,1.7749580144882202,1.852522850036621,1.93395471572876,1.956465721130371,1.9131847620010376,4.021726608276367,3.009342670440674,1.902301907539368,1.884020447731018,3.2817940711975098,3.135716676712036,2.9680988788604736,1.8535984754562376,1.7153416872024536,2.510028123855591,1.7655714750289917,1.6710227727890017,1.6057251691818235,1.5561453104019165
C,4.316068172454834,5.629940509796143,2.474992275238037,2.98915958404541,2.6633315086364746,3.1524674892425537,3.801859855651856,4.396977424621582,5.116559028625488,4.404450416564941,1.9306119680404663,2.627482652664185,2.526374340057373,2.359157085418701,2.8473868370056152,3.116692543029785,3.482731819152832,3.837085723876953,2.503669023513794,3.803731203079224,2.26723051071167,2.2385358810424805,2.252140522003174,2.294426441192627,2.2547426223754883,2.295386791229248,2.377666711807251,2.462973117828369,2.5252525806427,2.6454012393951416,2.6596646308898926,2.2411532402038574,2.446877956390381,2.5311074256896973,2.753628969192505,2.9188151359558105,3.838829278945923,3.203503131866455,2.6637439727783203,2.1579997539520264,2.196408271789551,2.167447805404663,2.1263415813446045,2.1848955154418945,2.244443893432617,2.002882957458496,2.368269443511963,2.405371904373169,2.5217113494873047,2.821737289428711,2.280667543411255,2.3271143436431885,2.486952066421509,2.536388874053955,3.953073501586914,3.6020007133483887,2.2669715881347656,3.367983102798462,2.6291749477386475,2.489118814468384,2.3284733295440674,2.201951742172241,2.075162172317505,2.4826648235321045,1.886565089225769,1.8291614055633545,1.791207194328308,1.758837103843689,1.716891169548035,1.6828970909118652,1.8223307132720947,1.8103810548782349,1.9024114608764648,1.6510512828826904,1.6412041187286377,1.6320232152938845,1.6650636196136477,1.810900449752808,1.8368290662765503,1.6990208625793457,2.028062105178833,2.0324203968048096,2.133753776550293,2.194561719894409,2.217294931411743,2.136858940124512,3.9296817779541016,3.222841024398804,2.027017116546631,2.075176477432251,3.539548635482788,3.201796054840088,3.0067944526672363,2.089396476745605,1.952514290809632,2.484381675720215,2.0605363845825195,1.952793836593628,1.8917495012283323,1.832788228988648
N,4.961669445037842,6.2025957107543945,2.98992919921875,3.5853161811828613,3.1922192573547363,3.801859855651856,4.468145370483398,5.068187236785889,5.780637741088867,5.050028800964356,2.481951951980591,3.162168025970459,3.043882369995117,2.9644968509674072,3.4407877922058105,3.7390546798706055,4.135652542114258,4.425200462341309,3.1554458141326904,4.557554721832275,2.5992259979248047,2.581185817718506,2.600597620010376,2.6533241271972656,2.6243481636047363,2.665827751159668,2.751760244369507,2.875333547592163,2.932869911193848,3.161074161529541,3.254918098449707,2.6120619773864746,2.9430859088897705,3.040844440460205,3.309823989868164,3.4630703926086426,4.20823335647583,3.8831207752227774,3.245804786682129,2.4702582359313965,2.5660908222198486,2.5509283542633057,2.520181655883789,2.602630138397217,2.6708905696868896,2.46527099609375,2.8591432571411133,3.015517234802246,3.0863261222839355,3.501913070678711,2.662619113922119,2.759401559829712,2.958648681640625,3.032871723175049,4.1454758644104,4.305704593658447,2.66713809967041,3.5949501991271973,3.08933424949646,2.970711708068848,2.8225083351135254,2.6855387687683105,2.5497801303863525,2.8031539916992188,2.3750195503234863,2.317704200744629,2.27078628540039,2.231145143508911,2.1914374828338623,2.1604881286621094,2.126372814178467,2.131725788116455,2.1756067276000977,1.9020304679870603,1.8945273160934448,1.8934426307678225,1.9229192733764648,2.0622568130493164,2.095521688461304,2.004345417022705,2.24345326423645,2.29099702835083,2.353149652481079,2.4240856170654297,2.436919450759888,2.39221715927124,4.118467807769775,3.840242624282837,2.373986005783081,2.507204055786133,3.9098496437072754,3.4178857803344727,3.228694438934326,2.5292556285858154,2.387423038482666,2.7093615531921387,2.5908517837524414,2.474382877349853,2.403775453567505,2.3332231044769287
O,5.616175174713135,6.7547760009765625,3.5471856594085693,4.145445823669434,3.768903255462648,4.396978378295898,5.068187236785889,5.6821770668029785,6.403978824615479,5.558359146118164,3.0841498374938965,3.7266688346862793,3.6071720123291016,3.5566070079803467,4.048866271972656,4.344320774078369,4.74981164932251,5.053103446960449,3.820094347000122,5.243053913116455,2.9458515644073486,2.9336462020874023,2.9628705978393555,3.0408146381378174,3.0589675903320312,3.1524977684021,3.269339084625244,3.414836883544922,3.4802284240722656,3.732410430908203,3.921438217163086,3.161389112472534,3.501753091812134,3.6251838207244873,3.917312383651733,4.053690433502197,4.819490909576416,4.526862144470215,3.883181571960449,2.8412230014801025,2.9586639404296875,2.951850414276123,2.947758913040161,3.059931755065918,3.167222023010254,3.035343170166016,3.412567138671875,3.6003313064575195,3.7392616271972656,4.162087440490723,3.2221343517303467,3.33609676361084,3.52355694770813,3.6178808212280273,4.691709041595459,5.010531902313232,3.241654396057129,3.9108657836914062,3.668710947036743,3.5565531253814697,3.4168269634246826,3.286837816238404,3.1484198570251465,3.189953327178955,2.9502956867218018,2.9014923572540283,2.849667549133301,2.807081699371338,2.776741981506348,2.7570486068725586,2.538278341293335,2.5351061820983887,2.3554749488830566,2.1049673557281494,2.107750415802002,2.1236417293548584,2.178718328475952,2.3228890895843506,2.3667659759521484,2.314603328704834,2.547273635864258,2.659828186035156,2.597032070159912,2.716187000274658,2.734543800354004,2.654747486114502,4.6714396476745605,4.490467548370361,2.908896923065185,3.134592056274414,4.244272232055664,3.738727807998657,3.5627546310424805,3.070441246032715,2.9174399375915527,3.050100088119507,3.167518377304077,3.044272899627685,2.978408098220825,2.9170169830322266
F,6.394919872283936,7.411296367645264,4.247044563293457,4.823995113372803,4.472086429595947,5.116559505462647,5.780637741088867,6.403979778289795,7.129360675811768,6.184902191162109,3.7936854362487793,4.436054706573486,4.317489147186279,4.231710910797119,4.775254726409912,5.077759265899658,5.49432373046875,5.774995803833008,4.571552276611328,6.0111188888549805,3.431118488311768,3.45050048828125,3.521960496902466,3.607923746109009,3.671095609664917,3.783036470413208,3.9320995807647705,4.09606409072876,4.150790691375732,4.41407585144043,4.697863578796387,3.8418526649475098,4.256221771240234,4.374772548675537,4.681910037994385,4.771978855133057,5.516865253448486,5.249462604522705,4.614524364471436,3.368879795074463,3.502994537353516,3.5154080390930176,3.5597825050354004,3.6604957580566406,3.778697967529297,3.723780632019043,4.067929744720459,4.28287935256958,4.5086774826049805,4.925872325897217,3.901869058609009,4.0170111656188965,4.245459079742432,4.320043563842773,5.275671482086182,5.786089420318604,3.9578893184661865,4.370236873626709,4.428277015686035,4.3221755027771,4.18524694442749,4.052844047546387,3.912076711654663,3.708484649658203,3.714103937149048,3.663233995437622,3.613970994949341,3.576945781707764,3.54016661643982,3.5108184814453125,3.1069910526275635,3.111045360565185,2.6729135513305664,2.447458028793335,2.474757194519043,2.512199640274048,2.606017589569092,2.7734320163726807,2.8467001914978027,2.813143491744995,3.0469024181365967,3.2201366424560547,2.99749493598938,3.1588926315307617,3.174994707107544,3.0886425971984863,5.232517242431641,5.265430927276611,3.639503479003906,3.877734661102295,4.676386833190918,4.173501491546631,4.023959636688232,3.827287197113037,3.666203022003174,3.533986091613769,3.889406442642212,3.767735481262207,3.702669620513916,3.6419777870178223
Ne,5.55573320388794,6.748495101928711,3.6198673248291016,4.282629489898682,3.795954942703247,4.404449939727783,5.050028800964356,5.558360576629639,6.184902191162109,5.669779777526856,3.207883358001709,3.841311454772949,3.6805577278137207,3.576355457305908,3.9971444606781006,4.243597507476807,4.615606784820557,4.913564205169678,3.7146365642547607,5.139675617218018,3.2380733489990234,3.221210241317749,3.2335739135742188,3.3013782501220703,3.276639938354492,3.325963020324707,3.413893222808838,3.524967670440674,3.625501155853272,3.779639959335327,3.8018875122070312,3.32474946975708,3.677093029022217,3.698797225952149,3.948882341384888,4.007294654846191,4.742905139923096,4.4322357177734375,3.862710475921631,3.1581993103027344,3.2355170249938965,3.2132976055145264,3.187566041946411,3.259434700012207,3.329925537109375,3.145348310470581,3.5264954566955566,3.644118547439575,3.654539108276367,4.041298866271973,3.3802714347839355,3.444753885269165,3.598665952682495,3.674588441848755,4.65397834777832,4.886256694793701,3.358921527862549,4.178694248199463,3.856107234954834,3.7002110481262207,3.50562047958374,3.3090367317199707,3.125845432281494,3.367631196975708,2.8702404499053955,2.7910642623901367,2.7245168685913086,2.66746187210083,2.6092374324798584,2.564574956893921,2.5645952224731445,2.566943645477295,2.698163747787476,2.4071950912475586,2.3880577087402344,2.3795084953308105,2.400930643081665,2.5555334091186523,2.586705207824707,2.500460624694824,2.69762659072876,2.7094414234161377,2.8725805282592773,2.953437089920044,2.964799404144287,2.9116618633270264,4.614451408386231,4.381929397583008,3.061295509338379,3.153578281402588,4.454315662384033,4.028012275695801,3.8530197143554688,3.1716504096984863,2.9848756790161133,3.271984577178955,3.130156993865967,3.007662534713745,2.9272654056549072,2.8460967540740967
