,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,7.618655681610107,9.24578094482422,5.545514583587647,6.580942630767822,5.986347675323486,6.878840446472168,7.905386924743652,8.68504524230957,9.652876853942873,8.196820259094238,4.99590539932251,5.851310253143311,5.839462757110596,5.783049583435059,6.502219676971436,6.916314601898193,7.483877658843994,7.783544063568115,5.177062034606934,6.85410213470459,5.094675540924072,5.193659782409668,5.331499576568604,5.326268196105957,5.564149856567383,5.703091144561768,5.904148101806641,6.099533557891846,5.975708961486816,6.373469829559326,7.205242156982422,6.139116287231445,6.676364898681641,6.885643482208252,7.285586833953857,7.382689952850342,5.8502373695373535,6.236683368682861,6.539944171905518,5.05368185043335,5.192326068878174,5.258327007293701,5.392261981964111,5.457276821136475,5.6066412925720215,5.377683162689209,5.90331506729126,6.19028902053833,6.969228267669678,7.285379409790039,6.238867282867432,6.43284273147583,6.753302097320557,6.735757827758789,4.877969741821289,6.375392436981201,5.7618021965026855,5.7560343742370605,5.5795979499816895,5.5254082679748535,5.456092357635498,5.402377128601074,5.345360279083252,5.939698219299316,5.283954620361328,5.288523197174072,5.287426471710205,5.299447536468506,5.340279579162598,5.384974479675293,5.872390270233154,5.921309947967529,5.179161548614502,4.979588985443115,5.097619533538818,5.22090482711792,5.383351802825928,5.599197864532471,5.712673187255859,5.676153659820557,6.508404731750488,6.746350288391113,6.308719635009766,6.525351047515869,6.59301233291626,6.502472400665283,4.750181674957275,5.741561412811279,5.281894207000732,5.505100250244141,6.569029808044434,5.93714714050293,5.908718109130859,5.144384384155273,5.041804313659668,5.47480058670044,5.50473165512085,5.424465656280518,5.416214466094971,5.407123565673828
He,10.32417106628418,10.107112884521484,8.431035995483398,9.023344039916992,8.508702278137207,9.06777572631836,9.698515892028809,10.317660331726074,11.098766326904297,10.02116870880127,7.673910140991211,8.618851661682129,8.509866714477539,8.168925285339355,8.832618713378906,9.085371017456056,9.496614456176758,9.736042976379396,6.983874320983887,8.690361976623535,7.5623369216918945,7.676130771636963,7.816529273986816,7.955848217010498,8.011421203613281,8.12211799621582,8.293206214904785,8.468364715576172,8.569385528564453,8.665138244628906,9.2979736328125,8.463871002197266,9.026954650878906,9.12065315246582,9.412908554077148,9.351410865783691,7.540184497833252,8.007589340209961,8.262201309204102,7.461854934692383,7.705018043518066,7.77929162979126,7.803549289703369,7.998821258544922,8.140154838562012,8.085302352905273,8.34050464630127,8.353684425354004,9.095457077026367,9.031882286071776,8.588316917419434,8.688222885131836,8.963882446289062,8.766357421875,6.7628703117370605,7.971951007843018,7.509939670562744,7.387958526611328,7.506097316741943,7.450296401977539,7.381965160369873,7.344668865203857,7.2940497398376465,7.409426689147949,7.264465808868408,7.288164615631103,7.293652534484863,7.30563497543335,7.352670669555664,7.379595756530762,7.4329118728637695,7.511700630187988,7.342930316925049,7.321802616119385,7.469212055206299,7.5760979652404785,7.757222175598144,8.001815795898438,8.08421516418457,7.867129325866699,8.639633178710938,8.697996139526367,8.453168869018555,8.708690643310547,8.702747344970703,8.378928184509277,6.6289238929748535,7.328868865966797,7.127573490142822,7.312353610992432,8.416210174560547,7.475600719451904,7.438161373138428,7.098214149475098,6.997528553009033,6.9514994621276855,7.223204135894775,7.157073020935059,7.140319347381592,7.123902320861816
Li,4.370234489440918,5.70876932144165,2.0801568031311035,3.0991506576538086,2.99518084526062,3.71537709236145,4.442671298980713,5.221574306488037,6.248307704925537,4.839360237121582,2.1027464866638184,2.831178665161133,2.907302141189575,2.671485424041748,3.416926383972168,3.75873613357544,4.2531609535217285,4.4518208503723145,3.086456775665283,3.5675363540649414,2.327301025390625,2.3884425163269043,2.478554964065552,2.524949550628662,2.618842124938965,2.707129001617432,2.850165605545044,3.015970468521118,3.073677062988281,3.217000961303711,3.8060669898986816,2.9986517429351807,3.550644636154175,3.6709601879119873,4.059823513031006,3.949899673461914,4.501250267028809,3.076590061187744,3.153183937072754,2.2874326705932617,2.3763718605041504,2.4196882247924805,2.473790168762207,2.5544941425323486,2.6564714908599854,2.496260166168213,2.8332643508911133,2.9119253158569336,3.567115068435669,3.66081976890564,3.115833282470703,3.2227511405944824,3.5206425189971924,3.364194393157959,4.022506237030029,3.809837102890015,2.8097567558288574,3.213944911956787,2.619003772735596,2.527325391769409,2.419075727462769,2.316129207611084,2.233750581741333,3.038065195083618,2.147042751312256,2.1352128982543945,2.128030776977539,2.123798370361328,2.1226449012756348,2.1317801475524902,2.7592849731445312,2.7838470935821533,2.712931871414185,2.3821520805358887,2.433352470397949,2.4883873462677,2.573148012161255,2.7543301582336426,2.809540271759033,2.685333728790283,3.3424718379974365,3.444741725921631,3.416651725769043,3.5839385986328125,3.584563732147217,3.534075260162353,3.790010452270508,3.750108242034912,2.527986764907837,2.603339910507202,3.452876567840576,3.332326889038086,3.2294163703918457,2.2964417934417725,2.2295963764190674,3.014573574066162,2.5304388999938965,2.4997830390930176,2.4838013648986816,2.4698288440704346
Be,5.805810451507568,6.763735771179199,3.448134183883667,3.6822781562805176,3.979394912719727,4.625126361846924,5.466678142547607,6.317165851593018,7.365655422210693,5.857935428619385,2.9708542823791504,3.60717248916626,3.7950093746185294,3.707763671875,4.35931921005249,4.748509407043457,5.27454137802124,5.598219871520996,3.1196773052215576,4.6127543449401855,3.084199905395508,3.1954023838043213,3.3431429862976074,3.4220190048217773,3.5746326446533203,3.713767766952514,3.899493455886841,4.072812557220459,4.050366401672363,4.31486177444458,4.939289569854736,4.028218746185303,4.601037502288818,4.782397270202637,5.14846134185791,5.167413234710693,4.472540378570557,3.855593919754028,4.064710140228272,2.990419626235962,3.178809642791748,3.254931688308716,3.3325328826904297,3.499638557434082,3.662368059158325,3.430326223373413,3.895218849182129,3.985288619995117,4.704690456390381,4.850630760192871,4.184760570526123,4.330067157745361,4.670762538909912,4.483639717102051,4.329586982727051,4.18820333480835,3.341703414916992,3.612180233001709,3.275908231735229,3.187107801437378,3.0838170051574707,3.008878707885742,2.938655376434326,3.5998239517211914,2.885138750076294,2.897528648376465,2.907207489013672,2.926619052886963,2.972376585006714,3.008723497390747,3.507564067840576,3.5538244247436523,3.2958829402923584,3.0554358959198,3.133866310119629,3.202049493789673,3.3243889808654785,3.536706924438477,3.620283603668213,3.4778738021850586,4.341489791870117,4.463156223297119,4.217039108276367,4.460153579711914,4.490560054779053,4.269514083862305,4.240429878234863,3.785073757171631,2.9476394653320312,3.1379122734069824,4.358276844024658,3.7308509349823,3.6710665225982666,2.8088409900665283,2.706205129623413,3.3180160522460938,3.058542490005493,3.0082569122314453,3.005589008331299,3.008302688598633
B,5.476864337921143,6.777740001678467,3.6346027851104736,4.206423759460449,3.3236076831817627,4.624236583709717,5.422694206237793,6.163971424102783,7.1034111976623535,5.879345417022705,3.120854139328003,3.850361824035645,3.800941467285156,3.535219192504883,4.257669925689697,4.574812889099121,5.0937113761901855,5.23163652420044,4.205718517303467,4.404075145721436,3.2030491828918457,3.244378566741944,3.309932947158813,3.3839988708496094,3.427719116210937,3.5078349113464355,3.6373848915100098,3.788418769836426,3.8568098545074463,3.964543104171753,4.45122766494751,3.796908855438232,4.26956844329834,4.351085186004639,4.729811191558838,4.620231628417969,5.272421836853027,4.115076541900635,3.909641981124878,3.210428237915039,3.2862937450408936,3.32515811920166,3.3443470001220703,3.428434133529663,3.509753704071045,3.348809242248535,3.662765026092529,3.739945650100708,4.217298030853272,4.275890827178955,3.8633182048797607,3.94135046005249,4.194462776184082,4.124829292297363,4.29033088684082,4.829667568206787,3.728498697280884,4.145544528961182,3.6524410247802734,3.53853702545166,3.41167426109314,3.275031805038452,3.167588233947754,3.783400774002075,3.004444122314453,2.944420337677002,2.913325309753418,2.9007115364074707,2.892225742340088,2.8957080841064453,3.36670994758606,3.396148443222046,3.465388536453247,3.1270840167999268,3.159188270568848,3.2013630867004395,3.2658188343048096,3.446481704711914,3.507408380508423,3.407518148422241,3.897495031356812,3.955130100250244,4.018730640411377,4.164592266082764,4.186717510223389,4.143907070159912,4.046960353851318,4.7694411277771,3.5313830375671387,3.5479135513305664,4.155703544616699,4.183605194091797,4.0692009925842285,3.3142902851104736,3.2383882999420166,3.823607683181762,3.4299044609069824,3.383798599243164,3.342198848724365,3.2985661029815674
C,6.823520183563232,7.918656826019287,4.73302698135376,5.319544792175293,5.015858173370361,5.350969314575195,6.5791544914245605,7.332435607910156,8.240463256835938,7.037728786468506,3.9329235553741455,4.929439067840576,4.946996688842773,4.570405960083008,5.449150085449219,5.789307117462158,6.290694713592529,6.518177509307861,4.303304672241211,5.457831859588623,3.956574678421021,4.055183410644531,4.203175067901611,4.3488383293151855,4.425373554229736,4.561295509338379,4.7739667892456055,4.969120979309082,5.055812835693359,5.160733699798584,5.714762210845947,4.773457050323486,5.500812530517578,5.604842662811279,5.981688976287842,5.845203399658203,5.550552845001221,4.68535852432251,4.64631986618042,3.813921451568604,4.03223180770874,4.097575664520264,4.125573635101318,4.342722415924072,4.514461517333984,4.366136074066162,4.723541736602783,4.741119861602783,5.475649833679199,5.3910956382751465,4.945714950561523,5.061817646026611,5.430095672607422,5.155201435089111,4.8197784423828125,5.195015907287598,4.00398588180542,4.319216728210449,4.102746963500977,4.008225917816162,3.8922219276428223,3.793688297271729,3.7029433250427246,4.102310180664063,3.609420537948608,3.61220645904541,3.6170458793640137,3.635952234268189,3.674276828765869,3.702970027923584,3.945707321166992,4.003955841064453,3.915838241577149,3.664623022079468,3.73681902885437,3.8067023754119873,3.9439620971679688,4.173960208892822,4.251387119293213,4.062679767608643,4.808745861053467,4.863487243652344,4.7543253898620605,5.011126518249512,5.008583545684815,4.746805191040039,4.622903347015381,4.958639621734619,3.70065975189209,3.842814683914185,4.960719585418701,4.350445747375488,4.267260074615479,3.602299213409424,3.489124059677124,3.929359436035156,3.782240867614746,3.714635848999024,3.697620630264282,3.68425178527832
N,8.231757164001465,9.10397243499756,6.027518272399902,6.725993633270264,6.230485439300537,6.9911065101623535,7.231583118438721,8.4628267288208,9.312768936157228,8.236933708190918,5.213526725769043,6.261494159698486,6.158352375030518,5.826194286346436,6.656485080718994,6.990479946136475,7.491331100463867,7.698232173919678,5.030411243438721,6.719041347503662,5.119448661804199,5.240518093109131,5.408108234405518,5.555892467498779,5.64025354385376,5.777777194976807,5.985992908477783,6.184794425964356,6.257517337799072,6.421767711639404,6.930694103240967,6.021053791046143,6.722557544708252,6.827255725860596,7.184530735015869,7.074264049530029,6.094615936279297,5.832796573638916,5.849984169006348,4.962289333343506,5.240273952484131,5.315371036529541,5.347303867340088,5.578515529632568,5.756292819976807,5.642009735107422,5.989156246185303,5.998610973358154,6.701475620269775,6.664066314697266,6.187084674835205,6.318647861480713,6.6677680015563965,6.401736736297607,5.41307544708252,6.150837421417236,5.065277576446533,5.118716239929199,5.182598114013672,5.092788696289063,4.99082612991333,4.920189380645752,4.848110198974609,5.013054370880127,4.801567554473877,4.828227996826172,4.839967727661133,4.852971076965332,4.896305561065674,4.92686653137207,4.996119976043701,5.0598554611206055,4.778145790100098,4.630847454071045,4.7486748695373535,4.842822551727295,5.014963626861572,5.264101982116699,5.352925777435303,5.127726078033447,5.951724529266357,5.991945266723633,5.793226718902588,6.072806358337402,6.081043720245361,5.747596263885498,5.21120023727417,5.675233364105225,4.671847820281982,4.900559902191162,6.084203243255615,5.146857261657715,5.086628437042236,4.643041133880615,4.527231693267822,4.628514766693115,4.83984899520874,4.760085582733154,4.748109817504883,4.73657751083374
O,9.407648086547852,10.069608688354492,7.50394344329834,8.199789047241211,7.407454013824463,8.123758316040039,8.828469276428223,8.710323333740234,10.228191375732422,9.235182762145996,6.500753879547119,7.733109474182129,7.443143844604492,6.951037883758545,7.793396949768066,8.075895309448242,8.524415969848633,8.709989547729492,5.953964710235596,7.776066780090332,6.199953556060791,6.332465648651123,6.51429557800293,6.726325511932373,6.748903751373291,6.884242534637451,7.103285312652588,7.29938268661499,7.433454990386963,7.495466709136963,7.954564571380615,7.110062122344971,7.8127121925354,7.871468067169189,8.199609756469727,8.041038513183594,6.855302810668945,6.8838629722595215,6.8962178230285645,6.062308311462402,6.360812187194824,6.44587516784668,6.451423168182373,6.716315269470215,6.893040180206299,6.9091010093688965,7.101385593414307,7.053042888641357,7.731423854827881,7.67885684967041,7.271187305450439,7.375885486602783,7.707206726074219,7.399224758148193,5.9757981300354,7.1425886154174805,6.088490009307861,6.01305103302002,6.221068382263184,6.147829532623291,6.060544490814209,6.003457069396973,5.930278778076172,5.922763347625732,5.880754470825195,5.908158302307129,5.918527126312256,5.934647560119629,5.975851058959961,5.998441219329834,5.936215877532959,6.005736827850342,5.726771831512451,5.658362865447998,5.779665470123291,5.865116119384766,6.031833171844482,6.275685787200928,6.353221416473389,6.116386890411377,6.929718494415283,6.971011161804199,6.710845470428467,6.996178150177002,6.988425254821777,6.6301093101501465,5.7320475578308105,6.566669940948486,5.70591926574707,5.937013626098633,7.061217784881592,6.023519515991211,5.967463493347168,5.715524196624756,5.587284564971924,5.4635090827941895,5.848093509674072,5.7639241218566895,5.750875949859619,5.739031791687012
F,10.734652519226074,11.103256225585938,9.239047050476074,9.91082000732422,8.95116138458252,9.523303985595703,10.020962715148926,10.504400253295898,10.24758243560791,10.38810920715332,8.111851692199707,9.484134674072266,9.127981185913086,8.449066162109375,9.235054969787598,9.34060287475586,9.681840896606444,9.786109924316406,7.070059776306152,8.906316757202148,7.691088676452637,7.873713970184326,8.068613052368164,8.333776473999023,8.290369033813477,8.398235321044922,8.59095573425293,8.764257431030273,9.006510734558105,8.855496406555176,9.1790771484375,8.508974075317383,9.19814109802246,9.145244598388672,9.394349098205566,9.155267715454102,7.715463638305664,8.05232048034668,8.054265975952148,7.589447975158691,7.955908298492432,8.049240112304688,8.005990982055664,8.300056457519531,8.454776763916016,8.57784652709961,8.59317398071289,8.361639976501465,8.967121124267578,8.824398040771484,8.654072761535645,8.684989929199219,8.958821296691895,8.576058387756348,6.736181735992432,8.228418350219727,7.2483954429626465,7.122250080108643,7.47960090637207,7.422521114349365,7.352683067321777,7.313799381256103,7.263724327087402,7.065257549285889,7.2475738525390625,7.280502796173096,7.294525146484375,7.312579154968262,7.357295989990234,7.375128269195557,7.126183986663818,7.18599271774292,7.046403884887695,7.167639255523682,7.297984600067139,7.375891208648682,7.541696071624756,7.767200946807861,7.836781978607178,7.553988933563232,8.245061874389648,8.175360679626465,8.056419372558594,8.31582260131836,8.263026237487793,7.803005695343018,6.564677715301514,7.546619415283203,6.925400257110596,7.139236927032471,8.169715881347656,7.125936508178711,7.086745738983154,7.0395827293396,6.930246829986572,6.614296436309815,7.110589504241943,7.0364298820495605,7.023809909820557,7.009115695953369
Ne,8.798956871032715,9.605609893798828,6.790072441101074,7.363501071929932,7.0442423820495605,7.675644397735596,8.43365478515625,9.115766525268556,9.929757118225098,8.203594207763672,6.058388710021973,6.958553791046143,6.971268653869629,6.632145881652832,7.390089511871338,7.7208123207092285,8.187192916870117,8.396510124206543,5.63478422164917,7.336297988891602,5.962103366851807,6.072712421417236,6.228228092193604,6.37015962600708,6.442624092102051,6.568886756896973,6.765027523040772,6.955870151519775,7.050776958465576,7.180799961090088,7.800243854522705,6.872865200042725,7.565367221832275,7.635840892791748,7.9799113273620605,7.826248645782471,6.507185935974121,6.544041633605957,6.657163143157959,5.834033966064453,6.083827495574951,6.151740550994873,6.176069259643555,6.390472412109375,6.550943851470947,6.4699387550354,6.767093658447266,6.7918877601623535,7.574813842773437,7.50080680847168,7.012375831604004,7.1214752197265625,7.455514907836914,7.19052267074585,5.848632335662842,6.644065380096436,5.901084899902344,5.941243171691895,5.969437599182129,5.894468784332275,5.797164440155029,5.731948852539063,5.659560680389404,5.882481575012207,5.592786312103272,5.608623504638672,5.618820667266846,5.636098384857178,5.682135105133057,5.701043605804443,5.852686405181885,5.9200544357299805,5.752220630645752,5.640990734100342,5.760310649871826,5.849215030670166,6.015006065368652,6.259696006774902,6.335389137268066,6.100626468658447,6.953907012939453,7.004599571228027,6.756470203399658,7.051224231719971,7.037787914276123,6.666457653045654,5.654932498931885,6.144685745239258,5.488698482513428,5.706564903259277,6.963510036468506,6.024004936218262,5.968175411224365,5.457646369934082,5.3309431076049805,5.437375068664551,5.603764057159424,5.520724296569824,5.505244731903076,5.498085498809815
