,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,6.1652421951293945,7.680295467376709,3.1369175910949707,4.131801128387451,3.783745765686035,4.575658798217773,5.6832194328308105,6.553509712219238,7.536009311676025,6.3379082679748535,3.507486820220948,3.425868034362793,3.4991161823272705,3.8647871017456055,4.114150047302246,4.536832809448242,5.138906955718994,5.317218780517578,3.8248157501220703,5.199610233306885,3.4839859008789062,3.4699764251708984,3.494929790496826,3.547149181365967,3.611461162567138,3.691763162612915,3.7410309314727774,3.842301368713379,3.8742942810058594,4.1227240562438965,4.452043533325195,4.104887008666992,4.250433444976807,4.381648540496826,4.705316543579102,4.687677383422852,4.733223915100098,4.53139066696167,4.110443115234375,3.5931320190429688,3.620339870452881,3.656492710113525,3.6854593753814697,3.699951648712158,3.748417377471924,3.4324097633361816,3.931222915649414,4.112980365753174,4.216305255889893,4.467884540557861,4.14558219909668,4.213351249694824,4.331760406494141,4.41811990737915,3.297593116760254,5.048715114593506,3.7463226318359375,4.39046049118042,3.9931044578552246,3.848968982696533,3.68530011177063,3.528486967086792,3.384751796722412,3.9612514972686768,3.202897548675537,3.150634765625,3.109912872314453,3.0789809226989746,3.042452335357666,3.0177016258239746,3.480990171432495,3.4805800914764404,3.4928548336029053,3.1051061153411865,3.14315152168274,3.180042028427124,3.2341952323913574,3.469306468963623,3.51968765258789,3.415074348449707,3.701562404632568,3.6928420066833496,3.92831826210022,3.977441310882568,3.990820169448853,3.985154628753662,3.085397720336914,4.566976547241211,3.465676784515381,3.518784523010254,4.426003456115723,4.361940383911133,4.234821319580078,3.440272808074951,3.302266359329224,3.800845146179199,3.421880960464477,3.352923393249512,3.3140368461608887,3.274130344390869
He,7.680295467376709,8.402633666992188,5.0273051261901855,5.514102935791016,5.474512577056885,5.88590669631958,6.649622440338135,7.310462474822998,8.172908782958984,7.249763011932373,4.715737342834473,5.125216484069824,5.29452657699585,5.209982395172119,5.599259376525879,5.844294548034668,6.202038288116455,6.453220367431641,5.051026821136475,6.478851795196533,4.809412479400635,4.850009441375732,4.915924072265625,5.03542423248291,5.038382053375244,5.1254963874816895,5.237353324890137,5.366075038909912,5.519659519195557,5.619511127471924,5.691982746124268,5.361453056335449,5.623738765716553,5.701356887817383,5.899112224578857,5.947928428649902,5.852065086364746,5.727386474609375,5.058494567871094,4.702280521392822,4.871373176574707,4.903284549713135,4.888251781463623,5.036153316497803,5.147586822509766,4.982455730438232,5.351368427276611,5.372805118560791,5.561986446380615,5.653237342834473,5.448424339294434,5.505948066711426,5.662491321563721,5.589560031890869,4.547467708587647,6.24215841293335,4.56797456741333,5.2876505851745605,4.991159915924072,4.854389667510986,4.686466217041016,4.529064178466797,4.3909592628479,4.6896257400512695,4.22714900970459,4.179553508758545,4.144449710845947,4.115124702453613,4.084939002990723,4.056451797485352,4.23844575881958,4.266754150390625,4.414089679718018,4.1728620529174805,4.216678619384766,4.243747234344482,4.329872608184815,4.606272220611572,4.641905784606934,4.296248912811279,4.799769878387451,4.749608516693115,4.976858615875244,5.072567939758301,5.031619548797607,4.7358927726745605,4.364590167999268,5.723718166351318,4.26207160949707,4.391557693481445,5.647167205810547,5.18855619430542,5.0474853515625,4.394079208374023,4.254501819610596,4.48565673828125,4.423139572143555,4.303665637969971,4.246959209442139,4.200141429901123
Li,3.1369175910949707,5.027303695678711,2.639588117599488,2.7291524410247803,2.9715497493743896,3.45307993888855,3.681046962738037,4.056190013885498,4.658034801483154,4.269157886505127,1.93945062160492,2.903600215911865,3.01832914352417,2.448723316192627,3.176362991333008,3.258490085601806,3.516385316848755,3.5845539569854736,1.7790080308914185,3.224513053894043,2.3917765617370605,2.4068236351013184,2.4602315425872803,2.501293182373047,2.4966259002685547,2.539102554321289,2.622558832168579,2.714974164962769,2.798962116241455,2.785513401031494,2.900951147079468,2.54441499710083,3.050504684448242,3.0588698387146,3.2811264991760254,3.1027486324310303,2.530747413635254,2.5894250869750977,2.714387893676758,2.394947052001953,2.465726137161255,2.47178602218628,2.4230315685272217,2.4639296531677246,2.477898597717285,2.181432008743286,2.547306060791016,2.6038081645965576,2.757079601287842,2.8062806129455566,2.615166187286377,2.666191339492798,2.909976959228516,2.718092918395996,1.914920449256897,2.737810611724853,2.3663370609283447,3.3040175437927246,2.7089626789093018,2.604494094848633,2.4599709510803223,2.3419089317321777,2.229944467544556,2.7465038299560547,2.0439138412475586,1.9799928665161133,1.9041039943695068,1.8309319019317627,1.7484970092773438,1.679284930229187,2.117161273956299,2.114615201950073,2.143632411956787,1.853712797164917,1.843113899230957,1.8654770851135247,1.8873716592788696,2.081650495529175,2.129063844680786,2.02424955368042,2.300844669342041,2.242543458938598,2.422126054763794,2.4895260334014893,2.501504898071289,2.350978374481201,1.893446922302246,2.304248809814453,2.0775182247161865,2.146296262741089,3.6465163230896,3.27931809425354,3.1335668563842773,2.22063946723938,2.084077835083008,2.6437883377075195,2.1605966091156006,2.056347608566284,1.9813746213912964,1.9177435636520384
Be,4.131801128387451,5.514102458953857,2.72915267944336,2.3307855129241943,3.493247509002685,3.497748374938965,3.745925903320313,4.36436128616333,5.2187581062316895,4.377682209014893,2.531534433364868,2.6500473022460938,3.247570037841797,3.25130581855774,3.397007465362549,3.5718865394592285,3.7806320190429688,4.087996959686279,2.4658091068267822,3.959250926971436,2.982107162475586,3.0267105102539062,3.0933637619018555,3.1471610069274902,3.135932683944702,3.1772775650024414,3.247612953186035,3.310579776763916,3.3879940509796143,3.417166233062744,3.3998045921325684,3.21199893951416,3.514500856399536,3.603502750396729,3.756168603897095,3.792633533477783,3.095491409301758,3.293464183807373,3.0390896797180176,2.8062233924865723,2.974891424179077,2.990983486175537,2.9608922004699707,3.051649570465088,3.119434833526612,2.883899211883545,3.1837289333343506,3.1201980113983154,3.3302435874938965,3.3091745376586914,3.3288865089416504,3.383993148803711,3.576962471008301,3.3968377113342285,2.1104297637939453,3.538738965988159,2.725853443145752,3.6616477966308594,3.013002634048462,2.86636734008789,2.718890428543091,2.595791339874268,2.48121976852417,3.004430055618286,2.317212581634521,2.2631101608276367,2.202085018157959,2.1449148654937744,2.1188769340515137,2.088543176651001,2.510444641113281,2.521369457244873,2.4534788131713867,2.1458182334899902,2.168088912963867,2.1767802238464355,2.273064136505127,2.49863076210022,2.529684066772461,2.301312208175659,2.8615851402282715,2.8244552612304688,2.912013053894043,3.058177947998047,3.053773164749145,2.836688995361328,2.045175313949585,2.9617302417755127,2.4677176475524902,2.535764455795288,3.96216344833374,3.575108528137207,3.412349224090576,2.5034449100494385,2.372847080230713,2.9222967624664307,2.549873352050781,2.4377923011779785,2.361656665802002,2.284289121627808
B,3.783745765686035,5.474514007568359,2.9715499877929688,3.4932477474212646,2.9300637245178223,3.640453815460205,3.9828808307647705,4.402832508087158,4.962351322174072,4.631384372711182,2.248941421508789,3.223691463470459,3.0376791954040527,2.6537845134735107,3.284373998641968,3.417474269866944,3.6890616416931152,3.735048294067383,2.03108549118042,3.4180715084075928,2.730323314666748,2.700358390808105,2.6971874237060547,2.763845920562744,2.695898056030273,2.7185864448547363,2.768911123275757,2.831986904144287,2.941305160522461,2.9192657470703125,2.99770450592041,2.717442989349365,3.078645706176758,3.0788190364837646,3.297361135482788,3.0896692276000977,2.781146764755249,2.743628025054932,2.7505674362182617,2.670687198638916,2.7662503719329834,2.751569986343384,2.648387670516968,2.7110371589660645,2.704273700714112,2.478423595428467,2.7636218070983887,2.7844696044921875,2.862149238586426,2.889693021774292,2.738730430603028,2.755722999572754,2.926652431488037,2.832179546356201,2.1992173194885254,2.97713565826416,2.3675453662872314,3.370901584625244,2.8008933067321777,2.695279598236084,2.55533218383789,2.4454402923583984,2.331795215606689,2.7670280933380127,2.1430485248565674,2.087961912155152,2.025876045227051,1.9691128730773928,1.9124222993850708,1.8477797508239744,2.227619409561157,2.230568647384644,2.3873167037963867,2.124026298522949,2.1108837127685547,2.1112990379333496,2.126664638519287,2.314260721206665,2.345688581466675,2.1681931018829346,2.4383203983306885,2.3748035430908203,2.6074986457824707,2.649641275405884,2.640139579772949,2.505767822265625,2.1955134868621826,2.572006225585937,2.1144936084747314,2.171175956726074,3.774991989135742,3.306044816970825,3.1600351333618164,2.301586866378784,2.159844398498535,2.649758100509644,2.214959621429444,2.129100799560547,2.064793348312378,2.00734543800354
C,4.575660228729248,5.88590669631958,3.4530792236328125,3.4977481365203857,3.640453338623047,3.804644823074341,4.26454496383667,4.736788272857666,5.432215690612793,4.884839057922363,2.6498899459838867,3.4928300380706787,3.5976178646087646,3.166856050491333,3.693866014480591,3.868093013763428,4.160556316375732,4.318141460418701,2.611420154571533,4.2346954345703125,2.9277729988098145,2.944539785385132,3.019817352294922,3.1099581718444824,3.083114624023437,3.136509418487549,3.243410587310791,3.347524642944336,3.50732159614563,3.447638988494873,3.57661771774292,3.095513343811035,3.6718554496765137,3.6833343505859375,3.904559135437012,3.705245018005371,3.3529248237609863,3.485312461853028,3.157395362854004,2.8085267543792725,2.911873579025269,2.911142349243164,2.865818977355957,2.9666943550109863,3.0547356605529785,2.875744581222534,3.1320385932922363,3.085101127624512,3.424741268157959,3.3606841564178467,3.223299980163574,3.2615091800689697,3.5269792079925537,3.237049102783203,2.433563709259033,3.699074745178223,2.79983139038086,3.7648439407348633,3.250105619430542,3.111522912979126,2.941242218017578,2.8011374473571777,2.674370288848877,3.0793778896331787,2.516566276550293,2.4703078269958496,2.404531717300415,2.341804981231689,2.2806878089904785,2.224527359008789,2.520434856414795,2.5245625972747803,2.562272787094116,2.273192405700684,2.273588180541992,2.278052568435669,2.315005302429199,2.5337507724761963,2.5636231899261475,2.3391597270965576,2.8155341148376465,2.769968748092652,2.86904239654541,3.05301570892334,3.006397008895874,2.759729623794556,2.35965347290039,3.166553974151612,2.554947853088379,2.6202971935272217,4.05465030670166,3.6559770107269287,3.4795589447021484,2.698202610015869,2.561161756515503,3.0089802742004395,2.634647846221924,2.532299518585205,2.462852001190185,2.3890252113342285
N,5.683218955993652,6.649623394012451,3.6810474395751953,3.745926380157471,3.982880353927612,4.26454496383667,4.663268089294434,5.342552661895752,6.209404468536377,5.336558818817139,3.120626926422119,3.71502947807312,3.868744373321533,3.670348644256592,4.059982776641846,4.275527477264404,4.5623979568481445,4.857752799987793,3.348123788833618,4.996925354003906,3.35286808013916,3.395738124847412,3.4696364402771,3.5693113803863525,3.5399301052093506,3.607285499572754,3.719813823699951,3.827437877655029,3.965950965881348,3.9940061569213854,4.073305130004883,3.667560577392578,4.065862655639648,4.140193462371826,4.318868637084961,4.330775737762451,4.050014972686768,4.179557800292969,3.6072375774383545,3.1795248985290527,3.333312749862671,3.3526203632354736,3.3153791427612305,3.4490063190460205,3.5485754013061523,3.423248529434204,3.666110038757324,3.607483386993408,3.962555408477783,3.934970378875733,3.800228118896485,3.842183589935303,4.078548431396484,3.808226585388184,2.9194905757904053,4.48458194732666,3.1748437881469727,4.075438976287842,3.595165967941284,3.473111867904663,3.327622175216675,3.217447280883789,3.117830276489258,3.408323287963867,2.9604640007019043,2.9155819416046143,2.867114543914795,2.820244789123535,2.7837448120117188,2.750803709030152,2.9459450244903564,2.952150344848633,2.874354600906372,2.6191394329071045,2.656958103179932,2.682950496673584,2.775730609893799,2.996486186981201,3.0340466499328613,2.7518696784973145,3.337921619415283,3.2852370738983154,3.376660346984864,3.580494880676269,3.5395219326019287,3.226256847381592,2.803499698638916,3.915886640548706,2.919933319091797,3.032529830932617,4.472978591918945,3.911073923110962,3.744410991668701,3.0849030017852783,2.9575390815734863,3.2620387077331543,3.100987434387207,3.006305694580078,2.9471709728240967,2.8818559646606445
O,6.553509712219238,7.310462474822998,4.056190013885498,4.364360332489014,4.402832984924316,4.73678731918335,5.342552185058594,6.034374237060547,6.930842876434326,5.933870792388916,3.566699504852295,4.122163772583008,4.267687797546387,4.083046913146973,4.513232707977295,4.748361110687256,5.088698863983154,5.409204483032227,3.9895598888397217,5.666464328765869,3.6476082801818848,3.697678565979004,3.790958404541016,3.9009406566619873,3.920393466949463,4.006680965423584,4.136980056762695,4.254842281341553,4.376445293426514,4.458929061889648,4.565858364105225,4.079794883728027,4.4572625160217285,4.562891006469727,4.743628978729248,4.78613805770874,4.7077460289001465,4.79035758972168,4.087264060974121,3.480954170227051,3.640837669372559,3.6733922958374015,3.6757640838623047,3.831676959991455,3.958671092987061,3.822102546691896,4.12043571472168,4.080955028533936,4.422852993011475,4.510199069976807,4.217282772064209,4.269179821014404,4.507788181304932,4.239739894866943,3.515616178512573,5.17838716506958,3.5868828296661377,4.365512847900391,4.04575777053833,3.927326917648315,3.794002532958984,3.675457000732422,3.562922954559326,3.755083560943604,3.412961006164551,3.383638620376587,3.3533811569213867,3.316099166870117,3.2854466438293457,3.250839948654175,3.332566499710083,3.340081214904785,3.246936798095703,3.0254967212677,3.0701892375946045,3.0939600467681885,3.200067043304444,3.407678604125977,3.440348148345948,3.172621250152588,3.717873573303223,3.661747932434082,3.7696285247802734,3.942869663238525,3.898815631866455,3.594527006149292,3.3402259349823,4.59136962890625,3.335463047027588,3.50494647026062,4.825560092926025,4.218084812164307,4.062235355377197,3.524831533432007,3.393304347991944,3.560582399368286,3.601937055587769,3.4971725940704346,3.434539794921875,3.370337009429932
F,7.536009311676025,8.1729097366333,4.658034324645996,5.218757629394531,4.962352275848389,5.432215213775635,6.209404945373535,6.93084192276001,7.755780696868896,6.712577819824219,4.184627532958984,4.790650844573975,4.811206340789795,4.636804103851318,5.141287326812744,5.4089674949646,5.797651290893555,6.0893168449401855,4.7589640617370605,6.488734722137451,4.124344825744629,4.202029705047607,4.304969310760498,4.421361446380615,4.453354835510254,4.544405937194824,4.670417308807373,4.806821823120117,4.921536922454834,5.057955741882324,5.240492343902588,4.666151523590088,4.997306346893311,5.109243869781494,5.320185661315918,5.418750286102295,5.459585189819336,5.528803825378418,4.752871513366699,3.9716873168945312,4.17023229598999,4.223349094390869,4.238570690155029,4.398400783538818,4.522754669189453,4.443576335906982,4.721481323242188,4.743074893951416,5.082921981811523,5.303298473358154,4.781816959381104,4.842597484588623,5.040878772735596,4.8688063621521,4.20669412612915,5.993500709533691,4.151301860809326,4.812496185302734,4.667206287384033,4.549282073974609,4.41308069229126,4.284357070922852,4.174872875213623,4.2145771980285645,4.055200099945068,4.03481912612915,4.011223316192627,3.985617876052856,3.960928440093994,3.936375617980957,3.807914733886719,3.82084846496582,3.7257988452911377,3.5221855640411377,3.5732297897338867,3.610608577728272,3.708781719207764,3.918426036834717,3.9463353157043457,3.689671039581299,4.155725002288818,4.14834451675415,4.218328475952148,4.3603949546813965,4.3275227546691895,4.049671173095703,4.018824100494385,5.384543895721436,3.9123129844665527,4.1186842918396,5.272526264190674,4.648898124694824,4.505272388458252,4.1344523429870605,4.021707057952881,3.9872448444366455,4.22970724105835,4.120635509490967,4.064282417297363,4.007286548614502
Ne,6.337908744812012,7.249764442443848,4.269158363342285,4.377683162689209,4.631384372711182,4.884839057922363,5.336557865142822,5.933869361877441,6.712577819824219,5.9314799308776855,3.71691370010376,4.322714805603027,4.492598056793213,4.29550838470459,4.7080979347229,4.889100074768066,5.143908977508545,5.420835494995117,3.9473531246185294,5.337331295013428,3.969430685043335,4.01669454574585,4.107775688171387,4.211965084075928,4.207950592041016,4.273684501647949,4.379796504974365,4.496151924133301,4.633745193481445,4.660200595855713,4.675084114074707,4.371830940246582,4.740246772766113,4.801729679107666,4.947266101837158,4.958679676055908,4.669270515441895,4.626780986785889,4.045003890991211,3.798764228820801,3.9590673446655273,3.99392294883728,3.976468563079834,4.125206470489502,4.233089923858643,4.0510993003845215,4.373993873596191,4.29865312576294,4.592637538909912,4.427531719207764,4.477298736572266,4.513123989105225,4.736052513122559,4.459273815155029,3.478635787963867,5.076392650604248,3.602330207824707,4.532216548919678,4.02410888671875,3.8952136039733887,3.744034767150879,3.6082956790924072,3.48863172531128,3.874439477920532,3.344130754470825,3.307753324508667,3.259523391723633,3.204598903656006,3.159970998764038,3.1240084171295166,3.416268825531006,3.4380035400390625,3.505871534347534,3.2442688941955566,3.2885231971740723,3.304481744766236,3.401056289672852,3.623975992202759,3.6438450813293457,3.304648876190185,3.9370250701904297,3.813656806945801,4.004090309143066,4.168460845947266,4.108752727508545,3.7710824012756334,3.347848892211914,4.512031078338623,3.351292848587036,3.432351589202881,4.994853496551514,4.408441066741943,4.246775150299072,3.5186967849731445,3.4004273414611816,3.7487759590148926,3.522779941558838,3.425837278366089,3.3665425777435303,3.3035058975219727
