,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,4.3710103034973145,6.808230876922607,2.408273458480835,3.1862058639526367,2.63838005065918,3.2974965572357178,4.0522141456604,5.033710956573486,6.419981002807617,4.952874660491943,1.80759072303772,2.634730339050293,2.5868849754333496,2.1551196575164795,2.908341884613037,3.218439102172852,3.794940948486328,4.334954738616943,2.534900188446045,3.798263311386109,2.3882339000701904,2.345386266708374,2.377670764923096,2.435015916824341,2.396289110183716,2.4317097663879395,2.5532188415527344,2.6829426288604736,2.841167449951172,2.79152512550354,2.8331193923950195,2.439967393875122,2.861346960067749,2.891462802886963,3.0898332595825195,3.213756561279297,6.00291919708252,2.916378259658813,2.8148159980773926,2.3651490211486816,2.3472397327423096,2.332728147506714,2.297829389572144,2.310533285140991,2.3507325649261475,1.979055404663086,2.419454574584961,2.407146453857422,2.654916286468506,2.792111158370972,2.579835891723633,2.638854742050171,2.829712390899658,2.733407497406006,5.926785469055176,4.207497596740723,2.508049249649048,3.8009634017944336,2.6625518798828125,2.477558135986328,2.267794370651245,2.07581090927124,1.8952487707138064,2.984956741333008,1.6450265645980835,1.5775277614593506,1.5423237085342407,1.5068435668945312,1.454603672027588,1.4308407306671145,1.892556428909301,1.888435959815979,1.9278966188430784,1.5290511846542358,1.5253973007202148,1.5085997581481934,1.5459697246551514,1.6985971927642822,1.7041882276535034,1.5804499387741089,2.081915855407715,2.129887104034424,2.1161370277404785,2.2328991889953613,2.284261703491211,2.2043206691741943,5.6935811042785645,4.138879299163818,2.142964124679565,2.123990058898926,4.109846115112305,3.892162322998047,3.676995277404785,2.052011013031006,1.8637815713882449,3.0780105590820312,1.9498298168182373,1.8694758415222168,1.8128180503845213,1.7577815055847168
He,5.324695587158203,6.635865688323975,2.79542875289917,3.633596897125244,3.180886745452881,3.645090579986572,4.40379524230957,5.111023902893066,6.1372246742248535,5.32387638092041,2.679053783416748,3.066434860229492,2.9604382514953613,2.939373731613159,3.2967722415924072,3.546084403991699,3.980353116989136,4.2642436027526855,4.536657810211182,4.120371341705322,3.0328164100646973,3.01554274559021,3.016906976699829,3.0564756393432617,2.996912002563477,3.0096583366394043,3.0191397666931152,3.090919017791748,3.25860333442688,3.283635139465332,2.9449265003204346,3.124178171157837,3.2120440006256104,3.254977941513061,3.4728267192840576,3.5449044704437256,7.441545009613037,4.039612293243408,3.291188240051269,3.117040634155273,3.126201629638672,3.119628667831421,3.088773012161255,3.0613813400268555,3.059314727783203,2.5979151725769043,3.176297664642334,3.241833448410034,2.808406114578247,2.896679401397705,3.149023056030273,3.176677227020264,3.2385568618774414,3.414404392242432,6.86802339553833,5.712459564208984,3.098876714706421,4.15692663192749,3.274014949798584,3.075225591659546,2.8646461963653564,2.671720266342163,2.4604315757751465,3.379778861999512,2.1707236766815186,2.070225954055786,1.9942843914031985,1.9097893238067627,1.85181725025177,1.7989914417266846,2.157920837402344,2.1904025077819824,2.684001445770264,2.182821750640869,2.1246633529663086,2.104864358901977,2.085402727127075,2.2495741844177246,2.301620960235596,2.24997615814209,2.338009595870972,2.362637519836426,2.6441898345947266,2.568243265151977,2.724050998687744,2.9332635402679443,6.631606101989746,5.95640754699707,2.8000593185424805,2.787388801574707,4.322744369506836,4.184470653533936,3.98000741004944,2.679552793502808,2.4913551807403564,3.418161630630493,2.6087021827697754,2.486191272735596,2.4014899730682373,2.3237380981445312
Li,3.3475241661071777,5.531687259674072,1.4409878253936768,1.679666519165039,2.0582666397094727,2.13882064819336,2.706000328063965,3.669320344924927,4.99574613571167,3.756330966949463,1.4990631341934204,1.6016831398010254,1.771785855293274,1.874409794807434,2.007911443710327,2.244392871856689,2.677328824996948,3.3006203174591064,4.815187454223633,5.047242164611816,2.388555765151977,2.4236955642700195,2.445380926132202,2.4643380641937256,2.463247060775757,2.442342519760132,2.468651294708252,2.483395338058472,2.4773077964782715,2.533897638320923,2.072741985321045,2.449199676513672,2.4765305519104004,2.580235719680786,2.6809287071228027,2.9194467067718506,7.420973300933838,5.079422473907471,3.5869569778442383,2.2769250869750977,2.32411789894104,2.340253591537476,2.339085817337036,2.376408100128174,2.372666835784912,1.6236588954925537,2.3962655067443848,2.4061262607574463,2.0487964153289795,2.853949785232544,2.50725531578064,2.552361011505127,2.675243616104126,2.7737088203430176,5.25039529800415,6.794225215911865,3.1538188457489014,4.185635089874268,3.289633274078369,3.02783465385437,2.721381187438965,2.391451358795166,2.126382350921631,3.0956456661224365,1.777308464050293,1.665798902511597,1.596695899963379,1.5469062328338623,1.4765076637268066,1.45518958568573,1.9562121629714968,1.9416687488555908,2.114861965179444,1.648655652999878,1.6343646049499512,1.62312650680542,1.6257864236831665,1.7325718402862549,1.713850498199463,1.476965308189392,2.0875792503356934,2.1543354988098145,2.426807403564453,2.4968454837799072,2.6928513050079346,2.585949659347534,4.84183931350708,6.470510959625244,2.6849477291107178,2.9003562927246094,4.089173793792725,4.07907772064209,3.79655647277832,2.4137208461761475,2.1832783222198486,3.250472068786621,2.613981008529663,2.4871840476989746,2.3952620029449463,2.3213436603546143
Be,3.839908599853516,5.955745220184326,1.4819271564483645,2.0165855884552,1.89012348651886,2.191583633422852,3.100756883621216,4.2354278564453125,5.601398944854736,4.182309627532959,1.5914005041122437,1.6027333736419678,1.5931892395019531,1.938382267951965,1.9377762079238887,2.2970802783966064,2.7909579277038574,3.395861387252808,4.012098789215088,3.951531171798706,2.4476051330566406,2.415963888168335,2.4237608909606934,2.3802759647369385,2.433633804321289,2.422024726867676,2.3258261680603027,2.2158827781677246,2.1955361366271973,2.338063716888428,1.9772765636444087,2.4091899394989014,2.094146490097046,2.236009120941162,2.397145986557007,2.751903772354126,7.413090705871582,3.824483871459961,2.96722674369812,2.507211685180664,2.4899444580078125,2.5103790760040283,2.513236284255981,2.462553024291992,2.3980250358581543,1.6090729236602783,2.378936767578125,2.4876914024353027,1.91682243347168,2.4643008708953857,2.413443088531494,2.483110189437866,2.434831380844116,2.753150463104248,5.864281177520752,5.835643291473389,2.471053123474121,3.9152040481567374,2.723596811294556,2.486220359802246,2.2788186073303223,2.037151336669922,1.8580925464630127,3.116961479187012,1.588833570480347,1.5456080436706543,1.512260675430298,1.4566302299499512,1.4224023818969729,1.3802238702774048,2.0718979835510254,2.112713575363159,2.2876052856445312,1.7339935302734375,1.6730293035507202,1.6682509183883667,1.635903000831604,1.68505597114563,1.7006611824035645,1.6877223253250122,1.8955535888671875,2.0717482566833496,2.27262282371521,2.210174083709717,2.440692186355591,2.789445400238037,5.433618068695068,5.853484630584717,2.017751216888428,2.12576675415039,4.020713806152344,3.948528528213501,3.722217559814453,2.0198423862457275,1.804587721824646,3.050875425338745,2.044001579284668,1.903842806816101,1.8319460153579712,1.7849938869476318
B,3.210111141204834,5.302758693695068,1.7215203046798706,1.8372688293457031,2.070642232894897,2.2299389839172363,2.6516058444976807,3.5076470375061035,4.76150369644165,3.7084786891937256,1.978356122970581,1.815356731414795,1.9447100162506104,2.0350341796875,2.102786064147949,2.3113720417022705,2.703734874725342,3.389204740524292,4.964064598083496,5.464720249176025,2.4174458980560303,2.371199369430542,2.3963093757629395,2.4725589752197266,2.384306192398072,2.383869171142578,2.3859617710113525,2.4308810234069824,2.5908823013305664,2.535245418548584,2.0711023807525635,2.3763999938964844,2.533475399017334,2.5824685096740723,2.6736268997192383,2.937097549438477,7.298588275909424,5.479079723358154,3.956189155578613,2.426258087158203,2.4103598594665527,2.3975753784179688,2.3022944927215576,2.3418564796447754,2.351091146469116,1.7452473640441897,2.371242046356201,2.469979763031006,2.078369140625,3.1510469913482666,2.4841089248657227,2.5050415992736816,2.5943703651428223,2.7499828338623047,5.125089168548584,7.031087398529053,3.5268213748931885,4.373478412628174,3.646545171737671,3.373107433319092,3.0578866004943848,2.705289602279663,2.4051406383514404,3.268916368484497,1.986969828605652,1.8456063270568848,1.761317014694214,1.6921173334121704,1.6019017696380615,1.561428785324097,1.946365594863892,1.912466645240784,2.107398748397827,1.6086759567260742,1.5477806329727173,1.494862079620361,1.4741642475128174,1.5964627265930176,1.5806512832641602,1.4771262407302856,1.93310809135437,1.983676195144653,2.266886234283448,2.3834352493286133,2.491602659225464,2.427982807159424,4.75947904586792,6.561468601226807,3.043517827987671,3.21593976020813,4.12053918838501,4.301038265228272,3.988311290740967,2.778411388397217,2.549649715423584,3.47467041015625,2.963257074356079,2.8177669048309326,2.71896767616272,2.621113538742065
C,3.6906352043151855,5.551920413970947,1.7214781045913696,1.9353631734848025,2.160217046737671,2.226379632949829,2.773402452468872,3.816137790679932,5.086477756500244,3.815155267715454,1.7895424365997314,1.755823254585266,1.8748197555541992,2.0988550186157227,2.040722608566284,2.2887959480285645,2.713120937347412,3.246012210845948,4.710424900054932,4.589696884155273,2.5944573879241943,2.59277606010437,2.5875139236450195,2.664919376373291,2.543353796005249,2.545804023742676,2.5306289196014404,2.525299310684204,2.5817527770996094,2.605930089950561,1.974890947341919,2.5658183097839355,2.3614501953125,2.478265285491944,2.4832804203033447,2.813359260559082,7.55394983291626,4.537415981292725,3.0870490074157715,2.515331029891968,2.601815938949585,2.621060371398926,2.510768413543701,2.589477062225342,2.5835120677948,1.8921899795532229,2.575601100921631,2.498319864273072,1.9757394790649407,2.608489990234375,2.606029272079468,2.632517099380493,2.6265974044799805,2.7039690017700195,5.580479145050049,6.50063419342041,2.6233839988708496,3.978816747665405,2.979409694671631,2.7567269802093506,2.50888729095459,2.225062608718872,1.987285614013672,2.932024478912353,1.6760612726211548,1.582367181777954,1.5160741806030271,1.4576867818832395,1.4136866331100464,1.376169204711914,1.892828106880188,1.890251398086548,2.163898229598999,1.739745855331421,1.6952943801879885,1.673167705535889,1.6754698753356934,1.8015013933181765,1.7864410877227783,1.6152619123458862,1.959988594055176,2.0504424571990967,2.338429927825928,2.335880994796753,2.47128701210022,2.488965511322021,5.170851230621338,6.349040508270264,2.3048152923583984,2.4229846000671387,3.999591827392578,3.901569128036499,3.649834632873535,2.2205970287323,2.0055837631225586,2.8867433071136475,2.1958112716674805,2.052384614944458,1.9634331464767456,1.904200911521912
N,4.116977214813232,5.746131420135498,1.7891294956207275,2.4275598526000977,2.188750505447388,2.4390783309936523,3.1787455081939697,4.108124256134033,5.415218353271484,4.121147632598877,1.933145761489868,1.9484230279922483,1.9469220638275144,2.1750593185424805,2.21877121925354,2.4877676963806152,2.8616671562194824,3.4144434928894043,4.420823097229004,4.0299835205078125,2.633084297180176,2.5836851596832275,2.561932325363159,2.6031806468963623,2.515267133712769,2.489335060119629,2.420468330383301,2.3551363945007324,2.460690975189209,2.4832770824432373,2.064095020294189,2.594733476638794,2.2716503143310547,2.3713767528533936,2.474174976348877,2.760103940963745,7.469742774963379,3.982988834381104,2.9083290100097656,2.64748477935791,2.7126340866088867,2.677700519561768,2.6131372451782227,2.6188135147094727,2.5992367267608643,2.0071964263916016,2.59920597076416,2.612822294235229,2.008362054824829,2.4385557174682617,2.562453031539917,2.5733096599578857,2.49137020111084,2.8014354705810547,5.997514247894287,5.960346698760986,2.5056276321411133,3.9035234451293945,2.885317325592041,2.67554259300232,2.4334018230438232,2.201267719268799,1.9998198747634888,2.97907829284668,1.7399163246154783,1.6541935205459597,1.6242542266845703,1.576573610305786,1.4960453510284424,1.4654309749603271,1.9053044319152832,1.893351674079895,2.2819247245788574,1.865180253982544,1.8227452039718628,1.7934520244598389,1.744926929473877,1.828970432281494,1.8293826580047607,1.736140251159668,1.8667635917663568,1.958705186843872,2.260904312133789,2.190068244934082,2.3409087657928467,2.5315327644348145,5.64451265335083,5.993724346160889,2.157044172286988,2.2498159408569336,3.913745403289795,3.870319366455078,3.65080499649048,2.196228742599488,2.0084385871887207,2.9180221557617188,2.150351047515869,2.00539493560791,1.9113402366638184,1.8439079523086548
O,4.5204176902771,6.001683712005615,2.0745530128479004,2.862363338470459,2.456751823425293,2.8434016704559326,3.581456661224365,4.355551242828369,5.52821159362793,4.500227928161621,2.1959359645843506,2.272426128387451,2.2328782081604004,2.346518516540528,2.582316637039185,2.8395400047302246,3.2268834114074707,3.5761094093322754,4.685364723205566,4.132814884185791,2.728635787963867,2.6577742099761963,2.633440017700196,2.689131498336792,2.5897932052612305,2.568777084350586,2.5049962997436523,2.4826345443725586,2.6045114994049072,2.6464202404022217,2.319333553314209,2.662588834762573,2.544623851776123,2.6120171546936035,2.787264823913574,2.948606252670288,7.495460033416748,4.1337103843688965,2.992140531539917,2.746626853942871,2.793498516082764,2.758675336837769,2.6872551441192627,2.7294669151306152,2.670760154724121,2.210529327392578,2.7178955078125,2.8021531105041504,2.24669885635376,2.5775396823883057,2.643784999847412,2.666280031204224,2.67328143119812,2.9356882572174072,6.314675807952881,5.963126182556152,2.672627210617065,3.9797987937927246,3.0298285484313965,2.8435683250427246,2.600461959838867,2.387233257293701,2.211775302886963,3.0272045135498047,1.9474117755889893,1.8678579330444336,1.7987583875656128,1.7669576406478882,1.6750329732894895,1.6232328414916992,1.9632439613342283,1.9273239374160769,2.401148557662964,1.944223046302796,1.8770005702972408,1.8603739738464355,1.836525201797485,1.938478350639344,1.9604109525680544,1.9055309295654297,1.9882385730743408,2.029411792755127,2.3654119968414307,2.302598476409912,2.426918268203736,2.602254867553711,6.023187160491943,6.0758442878723145,2.380302906036377,2.48008680343628,3.941504955291748,3.912302255630493,3.703026056289673,2.4134464263916016,2.237335205078125,3.029937505722046,2.3971550464630127,2.2512309551239014,2.166571140289306,2.1032092571258545
F,5.1741557121276855,6.479750156402588,2.4987096786499023,3.487605094909668,2.914222240447998,3.5095696449279785,4.31335973739624,4.9463629722595215,5.824400424957275,5.179956912994385,2.5283308029174805,2.7804033756256104,2.709338665008545,2.732757568359375,3.18316650390625,3.5003933906555176,3.920359611511232,4.159512042999268,5.051852226257324,4.318934440612793,2.832109212875366,2.7909178733825684,2.791521072387696,2.815095901489258,2.758798360824585,2.7580904960632324,2.756511926651001,2.821314573287964,2.930204629898072,3.0678725242614746,2.882066488265991,2.8362531661987305,3.007185935974121,3.0983290672302246,3.308348655700684,3.413314819335937,7.619192123413086,4.4157891273498535,3.195627927780152,2.894984245300293,2.9211645126342773,2.8793349266052246,2.83223819732666,2.830160140991211,2.810943603515625,2.4820592403411865,2.9399313926696777,3.10526704788208,2.702931404113769,2.939183473587036,2.874373435974121,2.948613166809082,3.062929630279541,3.26996111869812,6.881861209869385,6.060512542724609,2.913459062576294,4.084409713745117,3.25703763961792,3.0644307136535645,2.8858754634857178,2.691802740097046,2.5189151763916016,3.177783489227295,2.297637462615967,2.20806884765625,2.1454837322235107,2.089033842086792,2.0064659118652344,1.9558295011520384,2.062872886657715,2.0670511722564697,2.478944063186645,2.0298376083374023,1.9594181776046755,1.9406899213790887,1.926719665527344,2.0793168544769287,2.125970363616944,2.1518425941467285,2.22176194190979,2.237677574157715,2.5053014755249023,2.45180082321167,2.568969249725342,2.792388677597046,6.6682891845703125,6.269919395446777,2.715265274047852,2.732584476470948,4.071702003479004,3.9969542026519775,3.752473831176758,2.729913711547852,2.5903396606445312,3.1349592208862305,2.7459774017333984,2.632740020751953,2.560682773590088,2.501962184906006
Ne,4.397778034210205,6.168087959289551,2.2002828121185303,2.760298252105713,2.555403232574463,2.8116109371185303,3.4713172912597656,4.35813570022583,5.654698371887207,4.522759914398193,2.287316083908081,2.328158378601074,2.2990763187408447,2.503846883773804,2.567260980606079,2.7806406021118164,3.1492674350738525,3.601261854171753,4.620183944702148,4.115651607513428,2.9143073558807373,2.89487886428833,2.877268552780152,2.918617248535156,2.826943874359131,2.796204805374145,2.726614236831665,2.674966335296631,2.796190023422241,2.808458089828491,2.366131544113159,2.904724359512329,2.642617702484131,2.7249865531921387,2.846686840057373,3.0962514877319336,7.514448642730713,4.109551906585693,3.019381523132324,2.9602720737457275,3.0052647590637207,3.024299383163452,2.9267470836639404,2.940878391265869,2.871598243713379,2.3188633918762207,2.9093871116638184,2.891751766204834,2.285715341567993,2.652495622634888,2.890808820724488,2.9039173126220703,2.846456527709961,3.1506917476654053,6.252525329589844,6.010701656341553,2.770163059234619,4.1066107749938965,3.1753978729248047,2.954607963562012,2.68558406829834,2.4330379962921143,2.2127561569213867,3.189854145050049,1.9087448120117188,1.817704677581787,1.7638148069381714,1.7160067558288574,1.646378755569458,1.5999460220336914,2.007676839828491,2.0332069396972656,2.5965850353240967,2.114705801010132,2.101982355117798,2.084778547286988,2.042759895324707,2.1502609252929688,2.1481051445007324,2.059171438217163,2.15091323852539,2.1888747215271,2.572504997253418,2.501317977905273,2.6382644176483154,2.8594391345977783,5.916502952575684,6.094342231750488,2.435889482498169,2.480894088745117,4.05457067489624,4.044114589691162,3.8313918113708496,2.446786403656006,2.2484097480773926,3.125521659851074,2.360245943069458,2.191497564315796,2.108407974243164,2.044475793838501
