,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,4.762284278869629,7.064143657684326,2.9647116661071777,3.371394634246826,3.189019203186035,3.866649866104126,4.543020725250244,5.537925720214844,6.904574871063232,5.4875593185424805,2.17788028717041,3.33389949798584,3.128981113433838,2.7888669967651367,3.411751747131348,3.656789541244507,4.23748779296875,4.709849834442139,2.3665544986724854,4.601027488708496,2.8193397521972656,2.8454620838165283,2.856748104095459,2.9983906745910645,2.8663854598999023,2.8690085411071777,2.9211585521698,2.996844530105591,3.187863826751709,3.15183162689209,3.238607883453369,2.9360034465789795,3.292423725128174,3.249016523361206,3.579786777496338,3.535616874694824,4.38551139831543,3.492288112640381,3.144259214401245,2.713334798812866,2.9197640419006348,2.9222934246063232,2.7940592765808105,2.9346365928649902,2.9961133003234863,2.678816318511963,3.055805206298828,3.077970266342163,3.009387969970703,3.5240371227264404,2.9178004264831543,2.8909592628479004,3.054153680801392,3.165390491485596,4.18988561630249,4.266756057739258,2.4464757442474365,3.9615261554718018,2.9437739849090576,2.787692308425904,2.599071264266968,2.429603099822998,2.255866050720215,3.000852108001709,1.9907296895980835,1.9068788290023804,1.8301458358764648,1.78745436668396,1.7247114181518557,1.675478458404541,2.200103521347046,2.194202184677124,2.2101666927337646,1.8782978057861328,1.889203190803528,1.8895586729049685,1.933999300003052,2.1712963581085205,2.1972696781158447,1.92189359664917,2.4158859252929688,2.3614821434021,2.5690858364105225,2.573347568511963,2.5821425914764404,2.4742307662963867,4.079385757446289,3.395390272140503,2.1296517848968506,2.1521530151367188,4.424539089202881,3.863982677459717,3.625692844390869,2.256502151489258,2.0814054012298584,2.858836889266968,2.188973188400269,2.0682387351989746,1.9975647926330569,1.923189401626587
He,5.512747764587402,7.189051151275635,3.2918810844421387,4.0972580909729,3.5787441730499268,4.215501308441162,4.78576135635376,5.4631028175354,6.562861919403076,5.765373706817627,2.729345798492432,3.585318088531494,3.446404457092285,3.2004551887512207,3.891986846923828,4.1661882400512695,4.562027931213379,4.921136379241943,3.083390235900879,4.431078433990479,3.0457985401153564,3.021178722381592,3.0660922527313232,3.160240173339844,3.1398162841796875,3.2277565002441406,3.396653175354004,3.5718343257904053,3.796783447265625,3.8332839012146,3.627548933029175,3.297771453857422,3.727048397064209,3.7976040840148926,3.9736759662628174,4.022954940795898,5.574416637420654,3.620474815368652,3.278189182281494,3.005000352859497,3.0249364376068115,2.9925756454467773,2.978265285491944,3.054069995880127,3.193379640579224,2.9930124282836914,3.435917377471924,3.4183244705200195,3.474263906478882,3.427034378051758,3.451540231704712,3.512350559234619,3.750993013381958,3.6471047401428223,6.10054349899292,4.347400188446045,2.945359230041504,4.190992832183838,3.245171070098877,3.0731863975524902,2.8696305751800537,2.685075044631958,2.496310234069824,3.199403524398804,2.23443603515625,2.1682329177856445,2.120248317718506,2.08939528465271,2.04489541053772,2.0111098289489746,2.2412772178649902,2.247030019760132,2.482062339782715,2.173410654067993,2.182626724243164,2.185310125350952,2.240306615829468,2.4560446739196777,2.505060195922852,2.285547971725464,2.746327638626098,2.7062997817993164,2.830098867416382,2.94844913482666,3.001433849334717,2.806126117706299,6.063604831695557,4.232103824615479,2.648378372192383,2.6284804344177246,4.493941783905029,4.1592793464660645,3.914552688598633,2.603691816329956,2.410185098648072,3.2774221897125244,2.484301805496216,2.372246742248535,2.2938547134399414,2.239058494567871
Li,3.785943031311035,5.909185886383057,1.3792784214019775,2.0378551483154297,1.7723779678344729,2.2367329597473145,3.1809275150299072,4.31701135635376,5.698817729949951,4.179990768432617,1.4751863479614258,1.583554983139038,1.5382903814315796,1.7704564332962036,1.887980818748474,2.2613911628723145,2.836134433746338,3.4660773277282715,3.208912849426269,3.5704092979431152,2.2993838787078857,2.293572425842285,2.281550407409668,2.207708835601806,2.24112606048584,2.192521095275879,2.061370372772217,2.0022430419921875,2.0078492164611816,2.114757776260376,2.000920057296753,2.208983421325684,2.044935941696167,2.1550214290618896,2.4033195972442627,2.643116950988769,6.818169116973877,3.2308096885681152,2.850945949554444,2.332581281661988,2.274932861328125,2.3025593757629395,2.3605716228485107,2.2486143112182617,2.184014081954956,1.4690932035446167,2.146394729614258,2.31850528717041,1.872575044631958,2.3233566284179688,2.195775270462036,2.271814107894897,2.226222038269043,2.596752882003784,5.909083843231201,5.149750232696533,2.440608024597168,3.816251993179321,2.594749689102173,2.410640001296997,2.2053325176239014,2.0314154624938965,1.8314712047576904,3.158196926116944,1.6051925420761108,1.5700066089630127,1.5411226749420166,1.5008327960968018,1.4503173828125,1.4332973957061768,2.0900685787200928,2.0969839096069336,2.2374558448791504,1.6505098342895508,1.5874030590057373,1.5700881481170654,1.522377610206604,1.6141302585601809,1.6363444328308103,1.6346100568771362,1.820313096046448,1.975918292999268,2.1672959327697754,2.111154317855835,2.3371806144714355,2.737905740737915,5.563622951507568,5.056135654449463,2.0522828102111816,2.02490496635437,4.074483871459961,3.884817123413086,3.686356544494629,1.968433618545532,1.795838475227356,3.065923929214477,1.991520881652832,1.888371825218201,1.8273696899414065,1.7747523784637451
Be,4.086497783660889,6.324039459228516,1.8335509300231927,2.438664436340332,2.1068410873413086,2.8423445224761963,3.707041263580322,4.785659313201904,6.16061544418335,4.563148498535156,1.4945695400238037,2.0604002475738525,2.0264954566955566,1.760543942451477,2.443847417831421,2.7929110527038574,3.4302589893341064,3.983572006225586,2.3409547805786133,3.6710007190704346,2.127366304397583,2.078253746032715,2.08582615852356,2.06060791015625,2.0865566730499268,2.094271183013916,2.1599483489990234,2.262279987335205,2.340609312057495,2.3692409992218018,2.56686806678772,2.050347089767456,2.5765864849090576,2.61031174659729,2.8527793884277344,2.9171242713928223,5.77444314956665,2.786529064178467,2.786921501159668,2.1174802780151367,2.062005519866944,2.04880428314209,2.0304791927337646,2.002357006072998,2.007518768310547,1.5940428972244265,2.049941301345825,2.0969789028167725,2.3965511322021484,2.531705379486084,2.183580160140991,2.270954132080078,2.53953504562378,2.4897706508636475,5.617203235626221,4.183430194854736,2.422693014144897,3.783831596374512,2.5352623462677,2.367471694946289,2.16152286529541,1.9625587463378904,1.7837607860565186,3.02105712890625,1.5312707424163818,1.454590916633606,1.4140942096710205,1.3917236328125,1.3674074411392212,1.3514487743377686,1.913389682769776,1.886735677719116,1.8396759033203125,1.297024488449097,1.3005733489990234,1.2981154918670654,1.3100887537002563,1.420851230621338,1.4594547748565674,1.472719669342041,1.874863743782044,2.0149879455566406,1.954519748687744,2.027700424194336,2.130420684814453,2.274288415908813,5.347639560699463,4.0710039138793945,2.0135560035705566,2.0109732151031494,4.084630012512207,3.890623569488525,3.694561958312988,1.9044798612594604,1.7271047830581665,3.084301233291626,1.9348636865615845,1.852336406707764,1.798250436782837,1.7580082416534424
B,3.683255195617676,5.6895904541015625,1.5247900485992432,2.009373664855957,1.8844666481018064,2.1761512756347656,2.9460482597351074,4.037864208221436,5.365360736846924,3.944437742233277,1.6944456100463867,1.6117662191390991,1.6523717641830444,1.9699575901031487,1.9483275413513184,2.2657413482666016,2.7325456142425537,3.3253173828125,3.5869765281677246,3.760110855102539,2.4646666049957275,2.4219963550567627,2.431005477905273,2.399820327758789,2.422067642211914,2.4052302837371826,2.3102564811706543,2.2140908241271973,2.237679481506348,2.335869789123535,1.94782304763794,2.4052913188934326,2.087476968765259,2.228847026824951,2.3557825088500977,2.691627264022827,7.10222864151001,3.548064708709717,2.848696231842041,2.5012869834899902,2.4895567893981934,2.502650260925293,2.5108375549316406,2.47034764289856,2.424640417098999,1.6464468240737915,2.402060270309448,2.4438958168029785,1.8832619190216064,2.379056692123413,2.411715507507324,2.466416835784912,2.4173030853271484,2.73732590675354,5.953855991363525,5.475922107696533,2.4169716835021973,3.825829267501831,2.637078285217285,2.4569408893585205,2.2312259674072266,2.0253119468688965,1.8264141082763672,3.1114213466644287,1.6099234819412231,1.5614049434661863,1.5153902769088743,1.4815770387649536,1.4448765516281128,1.403492450714111,2.082502603530884,2.0692217350006104,2.294362068176269,1.719480037689209,1.671546220779419,1.6610078811645508,1.6151800155639648,1.6558051109313965,1.6579148769378662,1.6371986865997314,1.8321945667266848,2.01147985458374,2.205537796020508,2.145582675933838,2.3533949851989746,2.675469160079956,5.612124443054199,5.473851680755615,2.029475212097168,2.071551322937012,3.9914231300354,3.895798444747925,3.697013378143311,1.991087555885315,1.787908673286438,3.022500514984131,1.985292673110962,1.859485387802124,1.7830321788787842,1.737485408782959
C,4.181127071380615,5.8938751220703125,1.7416260242462158,2.55045747756958,2.041255712509156,2.529153823852539,3.415149211883545,4.454179763793945,5.782671928405762,4.247302055358887,1.725630521774292,2.014831066131592,1.899824857711792,1.8701947927474976,2.1508803367614746,2.443323373794556,3.01759672164917,3.583726406097412,2.9195475578308105,3.460838556289673,2.33103895187378,2.2673728466033936,2.2154719829559326,2.1970064640045166,2.1573169231414795,2.132197618484497,2.103423833847046,2.116030216217041,2.194977283477783,2.217148542404175,2.274549961090088,2.1154799461364746,2.356754779815674,2.375279188156128,2.596240520477295,2.687437057495117,6.435428142547607,2.982738971710205,2.743309736251831,2.3906795978546143,2.3596091270446777,2.3373806476593018,2.2748682498931885,2.170910120010376,2.1048808097839355,1.64498770236969,2.1186208724975586,2.1823883056640625,2.1039555072784424,2.3221232891082764,2.125589609146118,2.170527458190918,2.3153107166290283,2.474184274673462,5.943620681762695,4.675834655761719,2.3802270889282227,3.680039405822754,2.5633082389831543,2.40083122253418,2.2035887241363525,2.0176022052764893,1.846374750137329,3.0356252193450928,1.611968994140625,1.5391845703125,1.4942668676376345,1.4544962644577026,1.384800910949707,1.3477721214294434,1.8470107316970823,1.85369873046875,2.0933852195739746,1.514852523803711,1.435074806213379,1.4110057353973389,1.3668558597564695,1.482311487197876,1.5279700756072998,1.5173828601837158,1.7043867111206057,1.8131639957427976,1.931097626686096,1.9135708808898928,2.0116987228393555,2.347805976867676,5.677666187286377,4.643682956695557,2.02938175201416,2.0057923793792725,4.026281356811523,3.7873926162719727,3.6179606914520255,1.9917519092559808,1.8240888118743896,2.993267297744751,1.940322637557984,1.8332687616348269,1.773799180984497,1.732765555381775
N,4.506564140319824,6.123805522918701,2.2500596046447754,2.991180419921875,2.3673856258392334,3.064359426498413,3.7255606651306152,4.633134365081787,5.968725681304932,4.568675994873047,1.8070416450500488,2.535484790802002,2.3414769172668457,2.071626663208008,2.674156665802002,2.9389431476593018,3.451486825942993,3.87699818611145,2.6978213787078857,3.669821262359619,2.389768600463867,2.336764574050904,2.327703952789306,2.3252711296081543,2.2781870365142822,2.2868669033050537,2.3583984375,2.4607462882995605,2.597733497619629,2.597851037979126,2.568546772003174,2.285445213317871,2.745311737060547,2.7403175830841064,2.920577049255371,2.9173014163970947,5.880433082580566,2.928764820098877,2.740449905395508,2.359731674194336,2.327619791030884,2.28389573097229,2.232283115386963,2.201005458831787,2.2175445556640625,1.89097273349762,2.307334899902344,2.289705991744995,2.4231107234954834,2.536708354949951,2.406047105789185,2.4699501991271973,2.6675052642822266,2.5859031677246094,5.839111328125,4.239761829376221,2.407902717590332,3.696035861968994,2.628775119781494,2.455374002456665,2.250082015991211,2.067090034484864,1.892751693725586,2.9226365089416504,1.6747275590896606,1.6037466526031494,1.5434240102767944,1.5060240030288696,1.4680767059326172,1.440083384513855,1.8241828680038448,1.796903371810913,1.926058292388916,1.481705904006958,1.480288028717041,1.470220923423767,1.4846372604370115,1.589356780052185,1.626842737197876,1.5475969314575195,1.981458187103272,1.9908719062805176,1.9680678844451904,2.08310341835022,2.113345146179199,2.1079230308532715,5.6662187576293945,4.151663303375244,2.09238076210022,2.075849771499634,3.951093912124634,3.750467777252197,3.567909240722656,2.0365219116210938,1.8670357465744016,2.97177791595459,1.922583818435669,1.8393008708953853,1.7925695180892944,1.7476859092712402
O,4.955613613128662,6.35927152633667,2.621844291687012,3.414907455444336,2.7683229446411133,3.509487628936768,4.123249053955078,4.838238716125488,6.044832229614258,4.892589092254639,2.0474863052368164,2.9356517791748047,2.68290114402771,2.4285426139831543,3.1324405670166016,3.415826797485352,3.867221832275391,4.15405797958374,2.961625814437866,3.907688856124878,2.5760982036590576,2.5275700092315674,2.5053927898406982,2.529370307922364,2.512721538543701,2.558701515197754,2.6651418209075928,2.8154492378234863,2.9648611545562744,2.984575033187866,2.921014308929444,2.605353355407715,3.0706191062927246,3.1037380695343018,3.3102121353149414,3.262812376022339,5.825591564178467,3.179821729660034,2.83184814453125,2.52467679977417,2.488924980163574,2.4394006729125977,2.4113926887512207,2.430591106414795,2.4933507442474365,2.2293732166290283,2.646230936050415,2.660522937774658,2.764601469039917,2.744231939315796,2.732484817504883,2.8015241622924805,2.998711347579956,2.893998622894287,6.052098274230957,4.296851634979248,2.549415111541748,3.793888092041016,2.7834219932556152,2.618246793746948,2.4179248809814453,2.245307445526123,2.0732171535491943,2.9516618251800537,1.8528333902359009,1.798844575881958,1.7602688074111938,1.738249897956848,1.7236809730529783,1.6914247274398804,1.8800007104873653,1.8881604671478271,2.0281014442443848,1.6703972816467283,1.6650009155273438,1.6513352394104004,1.673681139945984,1.8349241018295288,1.866270899772644,1.7416436672210691,2.284047365188598,2.2839155197143555,2.2044131755828857,2.3847455978393555,2.4290904998779297,2.2738571166992188,5.96088981628418,4.25954008102417,2.2388007640838623,2.2309069633483887,4.017167568206787,3.797278642654419,3.59981656074524,2.1957015991210938,2.035947561264038,3.004798889160156,2.0869603157043457,2.001250028610229,1.955839991569519,1.9110121726989744
F,5.590962886810303,6.8827314376831055,3.136338472366333,4.032664775848389,3.3859124183654785,4.198570728302002,4.824905872344971,5.409465789794922,6.327016353607178,5.544089794158936,2.425212383270264,3.5309739112854004,3.270601272583008,3.021644830703736,3.858023643493652,4.185068130493164,4.589206218719482,4.801859855651856,3.3616318702697754,4.408656597137451,2.789690494537353,2.7542433738708496,2.7839672565460205,2.827068567276001,2.8825106620788574,2.973354816436768,3.19066858291626,3.39610242843628,3.5394647121429443,3.614642381668091,3.592468500137329,3.0377066135406494,3.5908873081207275,3.670966148376465,3.951971054077149,3.902273654937744,5.872034072875977,3.653948783874512,3.065015316009521,2.731717109680176,2.746281147003174,2.7119085788726807,2.737285614013672,2.7902653217315674,2.928187608718872,2.7197184562683105,3.1705446243286133,3.223450899124145,3.3763985633850098,3.359318971633911,3.1622681617736816,3.2640814781188965,3.5518627166748047,3.445627927780152,6.386723041534424,4.480181694030762,2.7926268577575684,3.965423107147217,3.0576062202453613,2.9072604179382324,2.749138832092285,2.6004433631896973,2.438565254211426,3.032294988632202,2.2471392154693604,2.2210705280303955,2.191135883331299,2.177509307861328,2.1727843284606934,2.157407522201538,2.1339173316955566,2.1452226638793945,2.222501039505005,1.945120096206665,1.9479403495788568,1.965307116508484,2.050940990447998,2.2215819358825684,2.253727674484253,2.0843307971954346,2.6608097553253174,2.671731948852539,2.603557109832764,2.782297849655152,2.828068733215332,2.6109230518341064,6.394522190093994,4.474353790283203,2.4986495971679688,2.5018231868743896,4.154454708099365,3.906719207763672,3.6868772506713854,2.4898314476013184,2.3262434005737305,3.075001001358032,2.452064275741577,2.357226610183716,2.309805631637573,2.2656497955322266
Ne,4.841848850250244,6.553586006164551,2.519422769546509,3.2141776084899902,2.739333152770996,3.347307682037353,4.027901649475098,4.793760776519775,6.132151126861572,4.870559215545654,2.167119264602661,2.8023805618286133,2.6586976051330566,2.4740233421325684,2.9924185276031494,3.2448153495788574,3.7206003665924072,4.134706974029541,2.862382411956787,3.858358860015869,2.717329502105713,2.6329474449157715,2.597888946533203,2.637972831726074,2.573896646499634,2.597428560256958,2.665396213531494,2.759082317352295,2.9410290718078613,2.9379336833953857,2.825683832168579,2.668701648712158,3.0451860427856445,3.0422286987304688,3.238107919692993,3.240738868713379,5.849989891052246,3.0798888206481934,2.921069860458374,2.671020269393921,2.6517200469970703,2.5931143760681152,2.5381245613098145,2.5361931324005127,2.567382335662842,2.263091325759888,2.681874513626098,2.667742252349853,2.7003378868103027,2.6856260299682617,2.7843849658966064,2.837597846984864,2.9988155364990234,2.952380895614624,6.034039497375488,4.2681756019592285,2.680384397506714,3.890541076660156,2.890862941741944,2.714132070541382,2.502277135848999,2.2993078231811523,2.1092121601104736,3.0680742263793945,1.845057725906372,1.7483792304992676,1.7082433700561523,1.667377233505249,1.6259138584136963,1.6016989946365356,1.9211238622665403,1.9525120258331297,2.221301794052124,1.77606201171875,1.7611207962036133,1.7435659170150757,1.7665722370147705,1.898069143295288,1.9245431423187256,1.843659520149231,2.2069544792175293,2.216174364089966,2.314392805099488,2.4223036766052246,2.461459159851074,2.447619199752808,5.909029006958008,4.2438249588012695,2.390919685363769,2.352531909942627,4.163896083831787,3.9155642986297607,3.720132112503052,2.2750487327575684,2.1067397594451904,3.1281912326812744,2.159727096557617,2.0580873489379883,1.989015221595764,1.928446769714356
