,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm
H,6.756238460540772,8.325793266296387,4.0037994384765625,4.890960216522217,4.662269115447998,5.760056972503662,6.818902015686035,7.682605266571045,8.631965637207031,7.268584728240967,3.130573034286499,4.336727619171143,4.46422004699707,4.139062881469727,5.330978393554688,5.806430339813232,6.449701309204102,6.651559829711914,4.240118503570557,5.459545135498047,3.239079475402832,3.3760576248168945,3.5813050270080566,3.647405385971069,3.929187774658203,4.131466388702393,4.424137592315674,4.696919918060303,4.648385524749756,4.988466739654541,5.742295265197754,4.487839698791504,5.375561237335205,5.556234359741211,6.033615112304688,5.893413066864014,5.426970481872559,4.752220630645752,4.565145492553711,3.173269271850586,3.346609592437744,3.453699111938477,3.611527442932129,3.778590440750122,3.995686531066896,3.616653442382813,4.346510410308838,4.550246715545654,5.445911884307861,5.449855804443359,4.681044101715088,4.891276836395264,5.340390682220459,5.091322898864746,4.296615123748779,5.463669776916504,3.885312080383301,4.221165180206299,3.864741563796997,3.7594730854034415,3.6227524280548096,3.4861326217651367,3.3682451248168945,3.955214023590088,3.237788200378418,3.2326717376708984,3.231130599975586,3.243600368499756,3.265876054763794,3.2815260887146,3.581693410873413,3.622257709503174,3.502293825149536,3.1384780406951904,3.2093377113342285,3.2737009525299072,3.4051427841186523,3.671550035476685,3.7579405307769775,3.5597071647644043,4.327948093414307,4.348294734954834,4.360904216766357,4.576745510101318,4.583020210266113,4.367053508758545,4.109862804412842,5.100058555603027,3.485971450805664,3.656198024749756,4.7985382080078125,4.3009114265441895,4.184878826141357,3.347808837890625,3.217567443847656,3.8159899711608887,3.5515522956848145,3.465606212615967,3.4258720874786377,3.3929688930511475
He,8.325793266296387,9.523208618164062,5.596566200256348,6.631613731384277,6.001582145690918,6.974677562713623,7.966875553131103,8.695293426513672,9.574012756347656,8.512787818908691,5.001410961151123,5.965545654296875,5.906883716583252,5.605897426605225,6.513210296630859,6.875179767608643,7.424687385559082,7.519299507141113,5.731989860534668,6.922759532928467,4.855282306671143,4.918891429901123,5.056567668914795,5.179513454437256,5.310676097869873,5.472744464874268,5.6786980628967285,5.895740985870361,5.982001781463623,6.185888290405273,6.715005397796631,5.837732315063477,6.492327690124512,6.555431365966797,6.932373523712158,6.692930698394775,6.666741847991943,6.329831600189209,5.848589897155762,4.867092132568359,5.045944213867188,5.119081020355225,5.157843112945557,5.3224687576293945,5.48427152633667,5.2493896484375,5.786375522613525,5.888957500457764,6.439329147338867,6.356536388397217,5.947479724884033,6.03827428817749,6.344414234161377,6.118272304534912,5.575450897216797,6.931107044219971,5.312495708465576,5.653192043304443,5.558716773986816,5.458485126495361,5.317528247833252,5.1678571701049805,5.022057056427002,5.260644912719727,4.834711074829102,4.7720723152160645,4.724298000335693,4.67604923248291,4.6220245361328125,4.591200351715088,4.720942497253418,4.753688335418701,4.7565436363220215,4.397493839263916,4.439478397369385,4.512609004974365,4.624509334564209,4.953732490539551,5.03704309463501,4.856539726257324,5.361917018890381,5.322970867156982,5.46983003616333,5.618196964263916,5.59837818145752,5.376383304595947,5.3468017578125,6.491322994232178,4.983750820159912,5.1393723487854,5.959841251373291,5.612855911254883,5.503963947296143,4.998937129974365,4.855507373809815,5.095533847808838,5.073048114776611,4.975799560546875,4.933695316314697,4.900121212005615
Li,4.003799915313721,5.596565246582031,1.8670614957809448,2.0245327949523926,3.015578508377075,2.925309419631958,3.5645930767059326,4.4404401779174805,5.419890403747559,4.292171001434326,2.786846399307251,1.9470009803771973,2.624618530273437,3.1431355476379395,2.893677234649658,3.1686575412750244,3.4691944122314453,3.916408061981201,2.78279995918274,4.068736553192139,2.790916204452514,2.7820518016815186,2.8029122352600098,2.785531997680664,2.901633977890014,2.960166931152344,2.978454113006592,3.0239291191101074,2.975360870361328,3.2313907146453857,3.215367555618286,3.2518117427825928,3.2497615814208984,3.425254821777344,3.557992458343506,3.750708103179932,3.586404323577881,3.426112174987793,3.2473931312561035,2.8727543354034424,2.886747360229492,2.9238040447235107,2.992673873901367,2.9661386013031006,2.982917308807373,2.6230950355529785,3.0983452796936035,3.255084276199341,3.171043634414673,3.498841524124145,3.2745540142059326,3.3510730266571045,3.455524682998657,3.565213203430176,2.2398688793182373,3.923473358154297,2.9365594387054443,3.719892024993897,3.189255714416504,3.069499492645264,2.9064714908599854,2.75516414642334,2.629591703414917,3.1934282779693604,2.444416046142578,2.392508029937744,2.350347757339477,2.307842254638672,2.2627010345458984,2.230625867843628,2.7099485397338867,2.717073678970337,2.623108386993408,2.278327465057373,2.2885513305664062,2.310373067855835,2.358124017715454,2.573638916015625,2.619980573654175,2.467366933822632,2.8055613040924072,2.876192569732666,3.01065993309021,3.045743942260742,3.085779190063477,3.0655014514923096,2.085368156433105,3.423572063446045,2.653317451477051,2.682321548461914,3.7707924842834473,3.691019058227539,3.559142827987671,2.6500110626220703,2.503136396408081,3.0396063327789307,2.63116455078125,2.5475778579711914,2.495238780975342,2.450547218322754
Be,4.890961170196533,6.631613731384277,2.024533033370972,2.8821141719818115,2.7788751125335693,3.499454975128174,4.593197345733643,5.515039920806885,6.534566879272461,5.2894816398620605,2.503488063812256,2.301523208618164,2.490828037261963,2.949282646179199,3.088598251342773,3.543760299682617,4.168612480163574,4.453176498413086,3.3019468784332275,4.325388908386231,2.649774074554444,2.6397833824157715,2.66454553604126,2.6710410118103027,2.778623104095459,2.8420560359954834,2.8795394897460938,2.950670003890991,2.964568853378296,3.222771167755127,3.615818500518799,3.33385705947876,3.396093845367432,3.551647186279297,3.870760917663574,3.948097705841065,4.233994960784912,3.872028112411499,3.524162769317627,2.758445501327514,2.774113655090332,2.815309524536133,2.87369704246521,2.8762238025665283,2.9049129486083984,2.500788688659668,3.089650154113769,3.320404529571533,3.4175891876220703,3.742300748825073,3.349236011505127,3.442569732666016,3.549638271331787,3.717721462249756,2.927145481109619,4.437791347503662,3.2555556297302246,3.831675529479981,3.394327163696289,3.267435073852539,3.1073055267333984,2.938021659851074,2.782928466796875,3.444002389907837,2.5689191818237305,2.486967325210572,2.420231819152832,2.387906074523926,2.358660697937012,2.3373470306396484,2.832574844360352,2.835535049438477,2.834573745727539,2.4111928939819336,2.424018859863281,2.4558873176574707,2.489009380340576,2.702866077423096,2.756579875946045,2.695093870162964,2.9989237785339355,3.0557191371917725,3.191338539123535,3.2336347103118896,3.282127141952514,3.304922342300415,2.698110580444336,3.966750144958496,2.9894909858703613,3.036840438842773,3.778310060501098,3.814014434814453,3.698563575744629,2.9135491847991943,2.7683801651000977,3.3657262325286865,2.8440937995910645,2.765366792678833,2.716594696044922,2.6761045455932617
B,4.6622700691223145,6.001582622528076,3.015577793121338,2.7788751125335693,3.505686521530152,3.637129068374634,4.039141178131104,4.765681266784668,5.618661403656006,4.756753444671631,3.302234172821045,2.9398727416992188,3.369439125061035,3.5817129611968994,3.578785419464112,3.78001880645752,4.015366554260254,4.375411987304688,3.085529088973999,4.321837425231934,3.332849264144897,3.322190046310425,3.3388564586639404,3.390949249267578,3.4104790687561035,3.455929517745972,3.49303674697876,3.537496328353882,3.596048355102539,3.684406042098999,3.626923084259033,3.54912543296814,3.734112739562988,3.81992244720459,3.9453957080841056,4.049850463867188,3.77105164527893,3.6564126014709473,3.416004180908203,3.293070077896118,3.378772735595703,3.380061149597168,3.361988544464112,3.4098358154296875,3.451181411743164,3.2360620498657227,3.549440860748291,3.5600388050079346,3.5635793209075928,3.7072153091430655,3.6206486225128174,3.704214572906494,3.824972867965698,3.8167359828948975,2.48462986946106,4.142943382263184,3.071866273880005,3.9391989707946777,3.370267629623413,3.224977970123291,3.0534989833831787,2.9122817516326904,2.7948989868164062,3.3614401817321777,2.646217107772827,2.612117052078247,2.572079658508301,2.5311923027038574,2.500164270401001,2.4744741916656494,2.926389217376709,2.9321608543396,2.839935541152954,2.5365066528320312,2.5482935905456543,2.5572056770324707,2.617924451828003,2.8328542709350586,2.870811462402344,2.6711392402648926,3.082212209701538,3.099555015563965,3.2159295082092285,3.309804916381836,3.3290281295776367,3.229888200759888,2.33683443069458,3.660682201385498,2.765765190124512,2.842379570007324,4.150864124298096,3.855121374130249,3.7034037113189697,2.779249668121338,2.629706859588623,3.1907777786254883,2.821430206298828,2.729048490524292,2.672270059585572,2.623063802719116
C,5.760056972503662,6.974677562713623,2.925309419631958,3.499455213546753,3.6371278762817374,3.9307103157043457,4.853911399841309,5.683038711547852,6.663424015045166,5.581576824188232,3.431649208068848,3.003915548324585,3.326177835464477,3.70114803314209,3.65169095993042,3.990011930465698,4.4716477394104,4.726985454559326,3.598972797393799,4.897738933563232,3.399231672286988,3.388155698776245,3.415557861328125,3.4998605251312256,3.5150771141052246,3.579821348190308,3.615034103393554,3.664038181304932,3.730863571166992,3.869602918624878,3.891569137573242,3.831975936889648,3.814443826675415,3.9366397857666016,4.095552444458008,4.242438316345215,4.503784656524658,4.1994500160217285,3.848787784576416,3.436431407928467,3.501776933670044,3.530960321426392,3.5167717933654785,3.578808546066284,3.620742559432984,3.332291841506958,3.738536357879639,3.813070774078369,3.7802369594573975,4.0841827392578125,3.867088794708252,3.9225239753723145,3.99474048614502,4.065495014190674,3.134587049484253,4.802332401275635,3.4702508449554443,4.200709819793701,3.740107536315918,3.600912809371948,3.427762031555176,3.266876697540283,3.1320810317993164,3.708643913269043,2.978245735168457,2.9201369285583496,2.875349283218384,2.837888479232788,2.7961199283599854,2.7560839653015137,3.242450714111328,3.240619659423828,3.189667224884033,2.808911323547364,2.842311382293701,2.869560480117798,2.9174344539642334,3.1174347400665283,3.160064697265625,3.034179210662842,3.308764934539795,3.329222679138184,3.506947755813598,3.554558753967285,3.5984818935394287,3.609593629837036,2.9138574600219727,4.335398674011231,3.1901745796203613,3.2551980018615723,4.266054630279541,4.168307304382324,4.02970027923584,3.1930418014526367,3.045673370361328,3.554887294769287,3.1889803409576416,3.131885051727295,3.0940866470336914,3.054964542388916
N,6.818902492523193,7.966874599456787,3.564593553543091,4.593197345733643,4.039141178131104,4.853912353515625,5.909921169281006,6.733119964599609,7.7007527351379395,6.5544633865356445,3.6447718143463135,3.881078958511353,3.826209545135498,3.938642263412476,4.428940773010254,4.810627460479736,5.375431060791016,5.490957260131836,4.17904806137085,5.496438026428223,3.5867919921875,3.566244602203369,3.584401845932007,3.663400650024414,3.6757311820983887,3.755373954772949,3.821974277496338,3.944600343704224,4.052714824676514,4.229862213134766,4.614144802093506,4.091898918151856,4.37015438079834,4.4529290199279785,4.8015313148498535,4.700387477874756,5.178864479064941,4.827208995819092,4.236294746398926,3.627026081085205,3.72222900390625,3.7525243759155273,3.7284326553344727,3.804553508758545,3.84169864654541,3.591181993484497,4.024577617645264,4.131195545196533,4.3734564781188965,4.569744110107422,4.106077671051025,4.165177822113037,4.335154533386231,4.34419059753418,3.885260820388794,5.468601226806641,3.864250421524048,4.474845409393311,4.061935424804688,3.928948879241944,3.765878200531006,3.594850778579712,3.4420065879821777,4.043782711029053,3.290750741958618,3.2399730682373047,3.201429605484009,3.167048454284668,3.124138355255127,3.0977158546447754,3.449263095855713,3.4552342891693115,3.5551936626434326,3.13541841506958,3.145388603210449,3.1688783168792725,3.210390567779541,3.418968677520752,3.4654290676116943,3.3593668937683105,3.6350488662719727,3.652829647064209,3.835374116897583,3.9078426361083984,3.914646863937378,3.87545657157898,3.6360714435577393,4.991321086883545,3.5776233673095703,3.669074296951294,4.543893814086914,4.466086387634277,4.344351291656494,3.502620220184326,3.3617751598358154,3.914250373840332,3.5236635208129883,3.463907241821289,3.437488317489624,3.410010576248169
O,7.682605266571045,8.695292472839355,4.4404401779174805,5.515039920806885,4.765681266784668,5.683038711547852,6.733119487762451,7.479252338409424,8.478090286254883,7.322710037231445,4.034379005432129,4.772884368896484,4.631991863250732,4.4459147453308105,5.216000080108643,5.577992916107178,6.141760349273682,6.223982334136963,4.844888210296631,6.183720111846924,3.907822132110596,3.903553485870361,3.956965923309326,4.091104984283447,4.118696689605713,4.236177921295166,4.396385669708252,4.589333534240723,4.736380100250244,4.87767505645752,5.339401721954346,4.517184257507324,5.071781635284424,5.12657356262207,5.483026027679443,5.307192802429199,5.818902492523193,5.478007793426514,4.7588629722595215,3.934323787689209,4.065127372741699,4.099486827850342,4.0880937576293945,4.198174953460693,4.292303562164307,4.120542049407959,4.531391143798828,4.630031585693359,5.063390731811523,5.210446834564209,4.58283805847168,4.65743350982666,4.928635120391846,4.804684638977051,4.5414581298828125,6.169448375701904,4.257297992706299,4.873145580291748,4.497086048126221,4.3641357421875,4.198334217071533,4.039655685424805,3.895367383956909,4.380237102508545,3.762754917144776,3.7296838760375977,3.702005863189697,3.673737764358521,3.638314008712769,3.6144859790802,3.8133606910705566,3.811629056930542,3.870243549346924,3.4704337120056152,3.46614933013916,3.503661155700684,3.558449506759644,3.806978940963745,3.869844913482666,3.7322497367858887,4.048180103302002,4.081710815429688,4.203030109405518,4.277763843536377,4.282848834991455,4.218899250030518,4.285401821136475,5.675108432769775,3.955996513366699,4.092617511749268,4.977987766265869,4.839846134185791,4.70219087600708,3.906185388565064,3.765532732009888,4.257162570953369,3.982701063156128,3.91515588760376,3.898765802383423,3.881236076354981
F,8.631966590881348,9.57401180267334,5.419890880584717,6.534566402435303,5.618661403656006,6.663423538208008,7.700751781463623,8.478089332580566,9.303913116455078,8.2368803024292,4.690758228302002,5.783728122711182,5.557405948638916,5.177902698516846,6.170072078704834,6.525394916534424,7.094924449920654,7.14064359664917,5.664704322814941,6.973080635070801,4.395321846008301,4.443267345428467,4.563751220703125,4.74485445022583,4.792953014373779,4.95622444152832,5.172120571136475,5.395527362823486,5.564577579498291,5.675817966461182,6.256166934967041,5.157773971557617,5.906538009643555,5.928459644317627,6.299271106719971,6.062698841094971,6.598621368408203,6.2560343742370605,5.511523246765137,4.386067867279053,4.569836616516113,4.624923706054688,4.6313090324401855,4.816570281982422,4.98771333694458,4.871669292449951,5.277002811431885,5.351761817932129,5.945655345916748,6.035091876983643,5.284173488616943,5.370699405670166,5.6883087158203125,5.486465930938721,5.3141961097717285,6.982766628265381,4.881715297698975,5.36598014831543,5.16114616394043,5.032684326171875,4.877048969268799,4.742053508758545,4.618258953094482,4.828444957733154,4.495977878570557,4.471069812774658,4.446384429931641,4.4194111824035645,4.3875508308410645,4.368966102600098,4.300904273986816,4.298147201538086,4.190619945526123,3.8162593841552734,3.841316938400269,3.900925636291504,3.993015766143799,4.271039009094238,4.355112075805664,4.212992668151856,4.654691696166992,4.668713569641113,4.682168006896973,4.815528392791748,4.8047943115234375,4.669472694396973,5.053882122039795,6.502475261688232,4.556436061859131,4.784298896789551,5.543445110321045,5.267910003662109,5.123141765594482,4.54022216796875,4.409802913665772,4.677672863006592,4.657413482666016,4.571753025054932,4.55336856842041,4.536022663116455
Ne,7.268585681915283,8.512787818908691,4.292171478271484,5.289482593536377,4.756753444671631,5.581576824188232,6.554462909698486,7.322709560394287,8.2368803024292,7.081986904144287,4.211367130279541,4.6141886711120605,4.577097892761231,4.549076080322266,5.131702899932861,5.471601486206055,6.005560398101807,6.103246212005615,4.588428020477295,5.837778568267822,4.175008296966553,4.163218975067139,4.201448917388916,4.298715114593506,4.33722734451294,4.427397727966309,4.532117366790772,4.682453632354736,4.770039081573486,4.928887367248535,5.266314506530762,4.749574184417725,5.097095966339111,5.156518936157227,5.461894512176514,5.359073638916016,5.528133869171143,5.280650615692139,4.825988292694092,4.236156940460205,4.3145856857299805,4.350061893463135,4.355499744415283,4.428391456604004,4.490575313568115,4.195648670196533,4.676084995269775,4.768736839294434,5.0135416984558105,5.13190221786499,4.790180683135986,4.842850208282471,5.015258312225342,4.982314586639404,4.487594127655029,5.843186855316162,4.463796615600586,5.012001037597656,4.705467700958252,4.581818103790283,4.42494535446167,4.261958599090576,4.092992782592773,4.5585246086120605,3.8727760314941406,3.806372165679932,3.7578864097595215,3.710717439651489,3.6555192470550537,3.612772703170776,3.99144983291626,3.986614465713501,4.131927967071533,3.7342097759246826,3.735886812210083,3.769258499145508,3.8184540271759033,4.073984146118164,4.135917663574219,3.983339309692383,4.345329761505127,4.300055980682373,4.506491661071777,4.575722217559815,4.565989017486572,4.498264789581299,4.23779296875,5.327395439147949,4.193804264068604,4.265948295593262,5.118239879608154,4.975560188293457,4.856235980987549,4.164008140563965,4.012773513793945,4.460080623626709,4.129175662994385,4.0510454177856445,4.008747577667236,3.9655025005340576
Na,3.1305720806121826,5.001410007476807,2.7868459224700928,2.503488302230835,3.302234649658203,3.431648969650269,3.6447720527648926,4.034378528594971,4.690758228302002,4.211367607116699,2.082432270050049,2.729164123535156,3.1837916374206543,2.820065498352051,3.2761874198913574,3.389671802520752,3.581573009490967,3.795424461364746,2.149167537689209,3.580674886703491,2.604837417602539,2.658289909362793,2.746922492980957,2.7909812927246094,2.8000328540802,2.839208602905273,2.918452262878418,2.9908156394958496,3.073646068572998,3.0738086700439453,3.1061105728149414,2.8102450370788574,3.2543492317199707,3.3102951049804688,3.5007896423339844,3.4139180183410645,2.8365626335144043,2.955014228820801,2.8375256061553955,2.4667348861694336,2.587580919265747,2.597886085510254,2.5773420333862305,2.6504509449005127,2.719068765640259,2.441468954086304,2.791384696960449,2.75372314453125,2.984082221984864,2.9789302349090576,2.9284911155700684,2.9879729747772217,3.2203209400177,3.0209338665008545,1.931342363357544,3.1807408332824707,2.537153720855713,3.4639620780944824,2.808023452758789,2.688976287841797,2.543731927871704,2.4058878421783447,2.279386520385742,2.802698135375977,2.1068248748779297,2.0433549880981445,1.9778707027435305,1.9142800569534304,1.8560822010040283,1.807258129119873,2.225708246231079,2.233228921890259,2.1622977256774902,1.8516432046890257,1.8682217597961424,1.8855940103530884,1.9487452507019043,2.1772849559783936,2.2183876037597656,2.0445895195007324,2.505173683166504,2.45903754234314,2.557533025741577,2.722679853439331,2.7069382667541504,2.522034406661988,1.8326938152313232,2.652517795562744,2.2660505771636963,2.329730033874512,3.749677419662476,3.403263807296753,3.2291688919067383,2.324725866317749,2.202674865722656,2.7854247093200684,2.327627420425415,2.220569372177124,2.1493980884552,2.07235050201416
Mg,4.336728096008301,5.965546131134033,1.9470012187957764,2.301522731781006,2.93987250328064,3.003915548324585,3.88107967376709,4.772884368896484,5.783727645874023,4.614189147949219,2.729164361953736,1.8981952667236328,2.535430192947388,3.112846612930298,2.858016014099121,3.1867876052856445,3.617379665374756,4.000217914581299,2.9259846210479736,4.18706750869751,2.778489112854004,2.767165184020996,2.777721405029297,2.778754949569702,2.883167266845703,2.9494781494140625,2.983372688293457,3.033128261566162,3.006659984588623,3.260309219360352,3.28027606010437,3.3076908588409424,3.2638728618621826,3.4367737770080566,3.5861968994140625,3.797470569610596,3.852849245071411,3.594059944152832,3.3523969650268555,2.885415554046631,2.8933184146881104,2.9311656951904297,2.977397918701172,2.963088035583496,2.982263565063477,2.5964224338531494,3.1179115772247314,3.291855335235596,3.2136383056640625,3.573766231536865,3.332647562026977,3.411704540252685,3.498822927474976,3.645923852920532,2.463266372680664,4.0983710289001465,3.0527265071868896,3.7804906368255615,3.302541255950928,3.162855625152588,2.9902353286743164,2.8301589488983154,2.68796706199646,3.3023664951324463,2.507643222808838,2.437857151031494,2.38006591796875,2.3433949947357178,2.301487445831299,2.262498378753662,2.805513858795166,2.802209615707397,2.732548713684082,2.3599977493286133,2.3708646297454834,2.3933088779449463,2.447758674621582,2.6630988121032715,2.7141432762146,2.571331739425659,2.8701815605163574,2.933328151702881,3.0800905227661133,3.097886085510254,3.147315502166748,3.154568672180176,2.271054744720459,3.615903854370117,2.7887327671051025,2.800347089767456,3.783178329467773,3.763182163238525,3.630017757415772,2.7528722286224365,2.606628179550171,3.1589670181274414,2.735757112503052,2.650633811950684,2.6008975505828857,2.5549778938293457
Al,4.4642205238342285,5.906885147094727,2.624619483947754,2.490827798843384,3.369439125061035,3.3261775970458984,3.826210021972656,4.631991863250732,5.557405948638916,4.577097892761231,3.1837921142578125,2.535430192947388,2.961690187454224,3.419736385345459,3.294210910797119,3.538341760635376,3.792973756790161,4.176825046539307,2.938029289245605,4.175191402435303,3.1190571784973145,3.100011348724365,3.118350982666016,3.147883415222168,3.208138465881348,3.269492149353028,3.303870677947998,3.358874559402466,3.364899158477783,3.521732807159424,3.424468994140625,3.415280342102051,3.498880386352539,3.6487207412719727,3.75989294052124,3.9071085453033447,3.661492347717285,3.543441772460937,3.3705203533172607,3.1408190727233887,3.199761390686035,3.213581323623657,3.2266290187835693,3.2533280849456787,3.274211406707764,2.982292890548706,3.3753914833068848,3.435291051864624,3.38472318649292,3.5677943229675293,3.475990295410156,3.563509225845337,3.676847219467163,3.713541269302368,2.3577163219451904,3.988533973693848,3.0474395751953125,3.869804859161377,3.303433418273926,3.174388647079468,3.013502359390259,2.8772666454315186,2.743604183197021,3.305973529815674,2.575010061264038,2.519453287124634,2.466513156890869,2.421200752258301,2.3837602138519287,2.364748477935791,2.8629369735717773,2.8657896518707275,2.752052068710327,2.4259095191955566,2.434256076812744,2.452033519744873,2.5085670948028564,2.7136335372924805,2.749264717102051,2.574646472930908,2.934370756149292,2.973640203475952,3.117338895797729,3.161210536956787,3.1964590549468994,3.146338939666748,2.2041587829589844,3.5179929733276367,2.7360727787017822,2.793731927871704,4.011229038238525,3.798868179321289,3.663325786590576,2.7387545108795166,2.583230972290039,3.1253480911254883,2.7374958992004395,2.647735834121704,2.600752115249634,2.5598440170288086
Si,4.139063358306885,5.605899333953857,3.1431353092193604,2.949282646179199,3.581712007522583,3.701148271560669,3.938642978668213,4.445915699005127,5.177903175354004,4.549075603485107,2.820065498352051,3.112846851348877,3.41973614692688,3.1980581283569336,3.535220146179199,3.685446739196777,3.926989078521729,4.207766532897949,2.818021059036255,4.137410640716553,3.096315383911133,3.135175466537476,3.1907639503479004,3.238095283508301,3.2246439456939697,3.2618000507354736,3.325808048248291,3.3924388885498047,3.48563003540039,3.5137534141540527,3.456305503845215,3.2861456871032715,3.5950284004211426,3.657117366790772,3.802719831466675,3.8626105785369873,3.4388866424560547,3.473745584487915,3.134979248046875,2.935537576675415,3.0756187438964844,3.083493947982788,3.065229892730713,3.140419006347656,3.202152729034424,3.054672241210937,3.298832893371582,3.255824565887451,3.377918243408203,3.421929121017456,3.3882200717926025,3.4477698802948,3.623451471328736,3.4762284755706787,2.3249239921569824,3.862454652786255,2.828392267227173,3.757925271987915,3.068997859954834,2.9455156326293945,2.7983663082122803,2.67581558227539,2.571373462677002,3.1000661849975586,2.416123390197754,2.36527681350708,2.329160213470459,2.2990734577178955,2.278763771057129,2.2502551078796387,2.608006715774536,2.615187168121338,2.570018529891968,2.291553974151612,2.3096444606781006,2.318448543548584,2.379256248474121,2.581328153610229,2.617624998092652,2.4077181816101074,2.863631248474121,2.847908973693848,2.9551796913146973,3.092767238616944,3.1005568504333496,2.931092023849488,2.190863609313965,3.330188751220703,2.537733316421509,2.6023144721984863,4.039342403411865,3.6448276042938232,3.486971855163574,2.5847904682159424,2.468306064605713,2.963832378387451,2.6552324295043945,2.5535216331481934,2.4907360076904297,2.4282336235046387
